gene	p-value	label	index
NXT2	0.0388751538016582	0	6887
ANXA1	0.0389271981812267	0	505
PGLS	0.0391807632407522	0	7354
TSPYL4	0.0392414258276367	-1	10806
ANKLE2	0.0393044000971489	0	450
MRAS	0.0395506169897853	0	6096
NAGA	0.039582391627226	0	6381
HSPA4L	0.0396254498158531	-1	4575
ITIH1	0.0398152883674522	0	4894
EAF1	0.0399241385150728	0	2930
THRAP3	0.0400530589522057	0	10287
NUDT16L1	0.0401392482831563	0	6832
FCER1A	0.0401721808357573	0	3520
AMMECR1	0.0403619249579734	0	409
BMPER	0.0404070245724207	0	1076
USH1C	0.0406375976196525	0	11093
CCDC136	0.0406826909897272	0	1471
SLC30A4	0.040690702358906	0	9313
CDC45	0.0408292754483016	-1	1673
SERPINB1	0.04086909510275	-1	8988
STAP1	0.0408889754109576	0	9829
C10orf90	0.0409397744484372	0	1170
YBX3	0.040956813172493	-1	11410
FAT1	0.0409623047870282	1	3449
NME6	0.0409907879617808	0	6643
SLC25A33	0.0410418881223741	0	9267
USP50	0.0411220673830208	0	11136
MORF4L2	0.041268560256396	-1	6057
PIGO	0.0413779894341112	0	7435
ZBTB33	0.0413812784554467	0	11464
BZW2	0.0414219193606869	0	1167
DDX5	0.041434504131316	0	2561
IGF2R	0.0415841276663752	0	4680
ARID3B	0.0418043316188555	0	677
CHD7	0.0418631757044435	0	1854
SSTR2	0.0419042319845331	0	9794
DCBLD2	0.0420074016365427	0	2497
MAN1C1	0.0420217387012493	0	5685
PRMT5	0.0421283565961704	0	7901
RASSF5	0.0421973279361482	0	8311
CORO7	0.0423635615936143	0	2183
B3GALNT2	0.0425045070791119	0	919
PRDM1	0.043265387294151	0	7837
POMK	0.0432722022461133	0	7706
MAN1A2	0.0434466122661853	0	5683
NRP2	0.04370142576763	0	6771
SLC25A46	0.0437593145850735	0	9277
SMPD4	0.0437639536097324	0	9517
PPIL4	0.0438701296069464	0	7757
PIGB	0.0439353856078907	0	7428
MAN1A1	0.0440656291005015	0	5682
PFKL	0.044157280449817	0	7336
NMRK2	0.0442720266378821	0	6652
METAP1D	0.0443376075486569	0	5896
KIF5B	0.0443520538039729	0	5138
PBLD	0.0444558373421609	0	7122
PWWP2B	0.0446330009875893	0	8118
TP53BP1	0.044698444111135	0	10586
FANCG	0.0450126417050126	0	3428
RRP15	0.0450155322288952	0	8717
GEMIN6	0.0451723098494331	0	3891
PRMT3	0.0451804688325384	-1	7900
LRSAM1	0.0452390777869265	0	5567
ATG4B	0.0452662405449147	0	820
DCLRE1C	0.0454195076882192	0	2508
EIF4ENIF1	0.0455797329520869	0	3047
TRIM73	0.0458560535965189	0	10719
SLC25A31	0.0459001173039445	0	9265
BDNF	0.0460269015791889	0	1021
SLC39A12	0.0460898860122243	1	9356
PIGT	0.0461482938235245	0	7440
TKT	0.0461684754342698	0	10332
SYN1	0.0463933313234579	0	9971
USP28	0.0464088713091525	0	11116
NADSYN1	0.0465384142098032	0	6378
PIGH	0.0466262305458562	0	7430
TMEM165	0.0468194658999916	0	10414
KCNA5	0.0472512720989751	0	4977
CUL7	0.0472829014063057	0	2363
ARID5A	0.047374357284799	0	681
DYNC1H1	0.0474795108626158	0	2904
SLC25A53	0.047681212989554	0	9280
HNRNPR	0.0477310274933041	-1	4467
PLK1	0.0479157704578483	0	7581
SNRNP25	0.0480048161510485	-1	9551
PA2G4	0.0480174455491916	0	7020
MAP1B	0.0480275920198075	0	5698
TIPIN	0.0480382248344258	0	10326
IKBKE	0.0482002514004686	0	4698
PRPF4B	0.0482419077073178	0	7928
HSPA1L	0.048284243715965	0	4573
SSBP4	0.0482924554038403	0	9781
DOCK2	0.0483063992453664	1	2783
PIGP	0.0484105081155991	0	7436
PIM1	0.0484565142332821	0	7464
DDX52	0.0485490968903616	0	2564
RAD51	0.0486725435025281	0	8226
FANCM	0.0487398259642921	0	3431
GJA1	0.0489550202693695	0	3940
RASA3	0.0491093141063242	0	8287
NELFCD	0.0491666493318949	-1	6527
CNGA3	0.0492093858662461	0	2044
KDM4A	0.049299721418503	0	5071
NLGN3	0.0493771140098343	0	6624
OR1J1	0.0494095472997433	0	6947
INSRR	0.0494928371286692	0	4798
NFAT5	0.0495011792110474	0	6547
RALGAPA2	0.0495402436365389	-1	8249
SMPD1	0.0495613531378886	0	9514
OPA3	0.0495721977480232	0	6936
RAP1GAP	0.0495856505742131	-1	8269
DHCR24	0.0496229062477992	0	2621
EIF1AX	0.0496916191054599	0	3018
OTP	0.0498107298676623	0	6983
NFATC2	0.0498762615268608	0	6549
PSMC3IP	0.0499730988243705	0	7998
LUC7L3	0.0500345703804302	0	5599
CPT1B	0.050113809447124	0	2225
MCM6	0.0501268336094357	0	5815
NQO2	0.0501604038794872	0	6730
TEAD4	0.0502297013377696	0	10184
WASF1	0.0503075919969818	0	11260
NKAP	0.0505284427203574	0	6609
VPS13A	0.0505881261026011	0	11210
MAT2A	0.0506558728026383	0	5768
CDS2	0.0506680486316705	0	1745
POMGNT1	0.0507426407447374	0	7704
CSNK1E	0.0507877078621196	0	2295
SORCS1	0.0508653801286921	0	9609
HSPA1B	0.051296114710488	0	4572
SPECC1L	0.0513999092716817	0	9671
CAMSAP3	0.0514427390752967	0	1368
VANGL1	0.0514751362508761	1	11166
NR3C1	0.0514798148068159	0	6745
RAP2C	0.0516265455362284	0	8273
ST13	0.051911741585176	0	9799
DDB1	0.0519798183183659	0	2530
AGMAT	0.0520047746686448	0	273
PC	0.0521253505291994	0	7128
LRRC59	0.0522232982001433	0	5547
MAGED1	0.0523637603991128	0	5659
BLM	0.0523857543312552	0	1057
H6PD	0.0523964335704653	0	4272
FBXO45	0.0524871737316448	0	3505
SNRPC	0.0525211475763529	0	9560
PIGK	0.0525587436214889	0	7431
GYG1	0.0525831169278044	0	4263
CHRM3	0.0525889048814844	0	1893
RPE	0.0526813890283134	0	8629
PRKAG2	0.0528815869760253	0	7877
SLC2A4	0.0530782299152682	0	9307
TRIM56	0.0531292836177262	0	10705
DDX19A	0.0531551737233137	-1	2544
NMNAT1	0.0532216623084431	0	6648
MCM8	0.053406804324352	0	5817
AASS	0.0534646435548704	0	13
ARMC6	0.0535737361016471	0	708
SCYL1	0.0536423163944733	0	8892
MAN1B1	0.0536588689473484	0	5684
SNAPC3	0.0538599232981631	0	9539
SERHL2	0.0538625148068796	0	8974
ATG3	0.0538791320557	-1	818
EME1	0.053920530462456	0	3099
RPP30	0.0539859109519161	0	8666
NR1D1	0.0540624471236432	0	6733
RNF34	0.0540909796071886	0	8589
CRYZL1	0.0541514937806588	0	2280
FECH	0.0543041557214141	0	3542
TRAM1	0.0543657517293387	-1	10640
NLGN2	0.0543676982111959	0	6623
METTL23	0.0544813115544871	0	5908
SLC30A6	0.054501019088103	0	9315
HSPA8	0.0545072951069907	0	4578
PSIP1	0.0545334364596845	0	7980
RAB11B	0.0545898665100102	0	8150
RANBP6	0.0547108207027654	0	8263
RPIA	0.0547381614233859	0	8635
ZMAT5	0.0547804506024268	-1	11579
E2F4	0.0550077613450861	0	2924
OTUD7A	0.0553282978677576	0	6989
MUS81	0.0554780291418489	0	6263
SAT2	0.0555131868177206	0	8825
CDT1	0.0555486118163945	0	1747
POU2F1	0.055780627500179	-1	7720
NRIP3	0.055948177261139	0	6765
PIGW	0.0560034058338565	0	7442
NFATC1	0.0560793320906155	0	6548
ZCRB1	0.0561675617516442	0	11509
ANTXR2	0.056628768839889	0	504
UMPS	0.0566935291566162	0	11047
PRKAG1	0.0566958900554284	0	7876
NAB1	0.0568290439232668	0	6370
DNM2	0.0568727137673694	0	2771
PPM1B	0.0568804153776055	0	7761
STRADA	0.0568919925786016	0	9883
