gene	p-value	label
DOCK1	8.16660390389452e-05	0
EIF2AK3	8.655943245535906e-05	0
FLT4	8.867072913395202e-05	0
EIF2S2	8.898918113334338e-05	0
CSF2RB	9.757889602650587e-05	0
SLC9A3R1	0.0001029349381682	0
HAND1	0.0001094993142278	0
FBXO42	0.0001144304576841	0
HGF	0.0001173205132367	0
FOXA1	0.0001256305337695	0
CD28	0.0001288708761245	0
SMPD1	0.0001299364408646	0
SMPD2	0.0001450274228721	0
WASL	0.0001544052906268	0
BIRC5	0.0001586394157307	0
EIF4A1	0.0001591817063026	0
RAPSN	0.0001616775358072	0
POLR1B	0.0001621986775367	0
PI4K2B	0.0001667542655709	0
PIK3R2	0.0001740475838111	0
SRA1	0.0001749572064198	0
SHISA5	0.0001840518160476	0
PTGS2	0.0001966569705286	0
NMI	0.0002140308245709	0
IL18	0.0002191069417289	0
FOXO3	0.0002191451379101	0
GJA1	0.0002284717671225	0
TSC2	0.0002348444047708	0
TFDP1	0.0002456868983052	0
DUSP1	0.0002734711360204	0
FCER1A	0.0002807593551938	0
PDK2	0.0003040199325777	0
NTRK1	0.0003202456000441	0
DNAJB6	0.0003356326311286	0
CCT4	0.0003476670065377	0
CAMK1G	0.0003534121479622	0
IL6ST	0.0003619055836605	0
NGFR	0.0003651029280548	0
CABIN1	0.0003657276386036	0
PI4KA	0.0003821879005348	0
KIT	0.0003927339568595	0
WASF1	0.0003940726254176	0
EIF2B3	0.0004099476183372	0
POLR1A	0.0004118296805657	0
ANKRD2	0.0004647982914808	0
FZD1	0.0004750112765917	0
ZNF514	0.000503160610108	-1
SOCS3	0.000545380586677	0
RALBP1	0.0005558806155713	0
CAPG	0.0005917206078615	0
EDN1	0.0006573491864875	0
TP53INP1	0.000682196239459	0
RHEB	0.0006850242422384	0
BAX	0.0006876422650307	0
LSM14A	0.0007001270907415	0
SRF	0.0007015471191803	0
FGF2	0.0007580928888738	0
GRIN2B	0.0007781843261786	0
SMAD5	0.000806592858224	-1
WDR5	0.0008135690144183	-1
JAK3	0.000844889581658	0
FTL	0.0008479879617227	0
EIF2S3	0.0008497556446227	0
ATR	0.0008520651004206	0
RAP1A	0.0008529185309355	0
CCNE1	0.0008622855588745	0
CXCR4	0.0008638256709841	0
RPS20	0.0009076975476092	0
FABP1	0.0009192585612131	0
MS4A2	0.0009319140380789	0
RALA	0.0009414827427548	0
WNT1	0.0009452622829697	0
ITGB3	0.0009499183106466	0
AGT	0.0009556927189334	0
PDGFRB	0.0009568423558794	0
SLC2A4	0.0009784600047303	0
CDK6	0.0010216293979372	0
TMOD1	0.0010318946667285	-1
MUSK	0.0010845729149921	0
ILK	0.0011151808837964	0
CAMK1	0.0011341973589602	0
TLN1	0.0011919949342364	0
CD79A	0.0012102852546315	0
MAP9	0.0012597668535341	-1
EIF2AK2	0.0012604735539214	-1
AIFM2	0.0012656323372758	-1
ERBB4	0.0012908920071535	0
TGFBR2	0.0013265574822446	1
EIF4G1	0.0013267152760879	0
CDK4	0.0013671586687678	0
F2R	0.0014010227911754	0
HDAC5	0.0014213982077241	0
IL2RG	0.0014978423099754	0
PADI4	0.0015154860242543	0
PLEKHG2	0.00157954662352	0
LIMK1	0.0015811476830161	0
CARM1	0.0015969124119325	0
GATA4	0.0016091753545722	0
EIF4A2	0.0016694810147309	0
CAMK4	0.0017562925807379	0
CUL9	0.0017959658103221	0
ZNF385A	0.0017971766151302	0
BAD	0.0018217605556359	0
GHR	0.0019118765751889	0
DPH1	0.0019315082816405	0
CABLES1	0.0019871241447725	0
JMY	0.0019890214688392	0
CD79B	0.0020969642780776	0
PTEN	0.002105620397664	1
SOD1	0.0021884710768661	0
PRDM1	0.002251821747238	0
CDKN1B	0.0022750113839023	0
NKX2-5	0.0023009833367484	0
USP7	0.002321830447009	0
ARHGEF3	0.0023890214175417	0
CD40	0.0024073169143169	0
GNAS	0.0024793449588477	1
ANXA3	0.0025995058620048	0
ZBTB8A	0.0026173428693087	0
MTOR	0.0027151624573971	1
PDGFRA	0.0027273360839945	0
NPPA	0.0027493893093543	0
CABLES2	0.0028057171812031	0
MYD88	0.0028549263038678	0
CDK2	0.0028678014457242	0
APAF1	0.0028866442398181	0
ITK	0.0029903687006154	0
ZMIZ1	0.0030056939896228	0
SLC2A12	0.003038385971373	0
HIF1A	0.0030613726068776	0
IL6	0.0032908368324281	0
EGF	0.0033370829502712	0
GAB1	0.0034017827054508	0
CCND1	0.0034837995116789	0
RPS6KA5	0.0036198419569286	0
YY2	0.0037313244188739	0
ROCK1	0.0037548642034134	0
RAP1B	0.0039334663517975	0
PHF20	0.0039373578624008	0
NR1H3	0.0041277434910701	0
BCAR1	0.0041409956175553	0
VARS2	0.0041628601192839	0
NFATC3	0.0042341485277765	0
TRMT11	0.0043019847054885	0
ARNT	0.0043339030773512	0
MRPL11	0.0043877590493899	0
NCOA1	0.0044592817108024	0
E2F1	0.0045957503076013	0
CASP9	0.0046394257397041	0
ZMIZ2	0.0046538114515661	0
BANP	0.004682839692112	0
LAT	0.0046965158243583	0
ERBB2	0.0048379465712515	1
CD3G	0.0049218203204371	0
RRM2B	0.0049703537959993	0
AXIN1	0.0052062167547276	0
NCF2	0.0054129240568789	0
MTHFSD	0.0057452838636013	0
MED1	0.0059911787129587	0
ADCY1	0.0060558285284037	0
GNAQ	0.0060788717090464	0
PPIF	0.0060910306037956	0
CDK5	0.0061203911954688	0
BRD1	0.0062636215880651	-1
STAT5B	0.0062866127060384	0
SMAD1	0.0064273622457885	0
CRKL	0.0064889816926781	0
MYH2	0.0065650946277529	0
PTTG1IP	0.0066403410263377	0
USH1C	0.0066423474153944	0
NOS3	0.0066485516505752	0
NPRL3	0.0068318021182778	0
RHOA	0.0068649082895016	1
FBXO11	0.0070205457308227	0
DVL1	0.0072641522964438	0
UBA3	0.0073008140102555	-1
APTX	0.007510979921743	0
DMTF1	0.0075231316239098	0
TADA1	0.0075654352855135	-1
VAV1	0.0076959705092233	0
CASP7	0.0077334334031864	0
HNF1A	0.0078662400334114	0
JAK1	0.0080326832504152	0
CFLAR	0.0080443947015494	0
NFATC4	0.0080547866969047	0
GPATCH8	0.0082368577711127	0
NQO2	0.008318762772458	0
INSR	0.009056410657884	0
CALR	0.0095470117950941	0
MKNK1	0.0096893433658299	0
TAX1BP3	0.009833678204582	0
PPARA	0.0103860720537195	0
PLA2G4A	0.0104281926576952	0
INPPL1	0.0105169480323333	0
MYO9B	0.0105996579450811	0
F2	0.0106095831035426	0
NCOR2	0.0108737086739363	0
PATZ1	0.0108872780077562	0
ARHGEF19	0.0110761255618675	0
RPS6KA1	0.0118471401469591	0
HINFP	0.0118525202059201	0
TIMP3	0.0118799659487136	0
PADI1	0.0119152696763676	0
IRS1	0.0120128835981477	0
PTPN6	0.01238892858974	0
ZBTB2	0.0124905127415592	0
YWHAH	0.0129563129910752	0
NUAK1	0.0130126669849739	0
STAT3	0.0135226636458625	0
PREX2	0.0137076251239038	0
MAP4K1	0.0137262045110266	0
CD247	0.0139358821053488	0
ZAP70	0.0139877871590459	0
NR0B2	0.0140104397847782	0
FAS	0.0140917079559058	0
IKBKB	0.0147959570547728	0
RIPK4	0.0148077302855447	0
TGFBR1	0.0148479323873194	1
NFATC2	0.0151794183295624	0
MAPK7	0.0154983328458632	0
RASA1	0.015567295330722	1
ITPKC	0.0156522809250273	0
NFATC1	0.0157517884478694	0
MDM2	0.0160224829107057	0
STAT5A	0.0161633873818094	0
ARHGEF17	0.0162232664850826	0
CBL	0.0163744775846741	0
HOXB9	0.0164946000097833	0
ZNHIT1	0.0169073914015374	0
B2M	0.0170389261582759	0
BANF1	0.0173093545151512	0
HIC1	0.0187280800509557	0
DUSP26	0.0187874850041114	-1
CASP3	0.0188419736061006	0
CDKN1A	0.019274502704858	0
SYK	0.0192868677281312	0
ARHGEF18	0.0194679544850278	0
MET	0.0199957645727396	0
ABL1	0.0200290391546548	0
RGS11	0.0201230490970658	-1
CD3E	0.020285011135523	0
PPP3CC	0.0203996526273944	0
MAP2K3	0.020423161643475	0
APC	0.0205579344081567	1
PDPK1	0.021294359383917	0
SOX4	0.0213358999465571	0
XIAP	0.0216901956741481	0
MAP2K2	0.0220012259981787	0
NR3C1	0.0220633377094328	0
PTK2B	0.0223626440389463	0
CUL7	0.0231853918184813	0
HPCA	0.0235465696670785	0
APOA1	0.0237836229270013	0
RNF34	0.0244217947995062	0
HSD17B4	0.0248547295011764	0
NOS2	0.0249391795826466	0
STAT1	0.0252060019814548	0
CALM1	0.025240585806818	0
PRAM1	0.0253228197617366	0
SEMA4G	0.0253842746584386	-1
CREB1	0.025630373899773	0
CPNE7	0.0260266041934562	0
CSNK1A1	0.0263137645208119	0
PABPC1	0.0264641536485933	0
LPAR3	0.0265944423809004	0
BTK	0.0269565919708508	0
PHKB	0.027424944026296	0
SEPHS1	0.0279087985919454	0
RPS6KB1	0.0286432621028421	0
BUD13	0.0289513914374644	-1
CALM2	0.029255360517451	0
FASLG	0.0296227157408537	0
KDM4D	0.0296943017719104	0
RNF39	0.0298836496132788	0
SP1	0.0299688105325096	0
MAP2K7	0.0301212336623402	0
RFFL	0.0301988107259282	0
C10orf90	0.0303317967409022	0
FCAMR	0.031122941971586	0
FBXW7	0.0316304596478923	1
OTUD5	0.0317367947808831	0
PHF23	0.0321121719273721	0
MAP2K1	0.0324488455059927	1
PLK3	0.0328640667099416	0
PPP3CA	0.0332448147655763	0
MAP3K7	0.0340304181496066	0
SOS1	0.0341551569209372	0
LIN7A	0.0346625835949111	0
PHKA2	0.0357820446919625	0
ELK1	0.0360581919525284	0
PITPNM1	0.0362696737474064	-1
RGS6	0.0364204614723409	0
DEPTOR	0.0368238553617038	-1
DMWD	0.0371632056694239	0
RTKN	0.0372115602930455	0
SH3BGRL	0.0376259374768669	-1
SPRED2	0.0382249002530381	0
NFYB	0.0391358914401167	0
NGEF	0.0399285365107668	0
NET1	0.0408453623488481	0
PPP3CB	0.0419830882044185	0
PREX1	0.0420490012415545	0
ITGB1	0.0426607271500848	0
TAF1	0.0428080011990299	0
GPX2	0.0429650611031958	0
ZNF302	0.0433076121489387	-1
DNAJC3	0.044184814615662	0
PAK2	0.0442998505280384	0
BCL3	0.0444229929526151	0
USP42	0.0450693536517763	0
CRK	0.0451248061556458	0
TREX1	0.0455738063543406	0
MAP2K6	0.0462738641229862	0
RBMX2	0.0471882466326073	0
KCTD17	0.0473165247204989	0
SH2D5	0.0485043199851053	0
LYN	0.0491710914466457	0
SRGAP1	0.049300558154851	0
PDCD2L	0.05025978611869	0
WT1	0.0502946461493323	0
HUS1	0.0504112780915358	0
LCK	0.0505094928975032	0
TNFAIP1	0.0511202105750677	0
BTG1	0.0513324011712039	0
GSK3B	0.0519456368503648	0
PLEK2	0.052423224604534	0
ARIH2	0.0537435545129301	0
MAP2K4	0.0542637216863129	0
BRCA2	0.0552447851934291	1
ALKBH2	0.0553486280513644	0
VAV3	0.055628117981624	0
RHPN2	0.0556623695134498	0
DDX24	0.0562838198850882	0
RABAC1	0.0578645169622642	-1
PLXNB1	0.0599603670736685	0
DEF6	0.0608386616085059	0
ARHGEF4	0.061058608122048	0
IL13RA1	0.0617888991368015	0
PLCG1	0.0642204968259944	0
WEE1	0.064964441685911	0
CNN3	0.0657630842484086	0
RDH13	0.0663899515993801	-1
ICMT	0.0669114444644937	0
ARHGEF25	0.0672729203729664	0
SKP2	0.0674990125345437	0
RAD1	0.0682986139431448	0
DGKQ	0.0687714861612928	0
ZNF282	0.0693418984699721	0
DIAPH3	0.0696071762567262	0
RAD9A	0.0703379666162325	0
CDK3	0.0707800244516178	0
GPR155	0.0708180256721406	-1
DEPDC1	0.0710703700552235	0
FYN	0.0720163430078222	0
SH2D3A	0.0721210936891913	0
DEPDC5	0.0724241430529985	0
TFAP2B	0.0725307245853373	0
ADAM8	0.0729905233552515	0
PIKFYVE	0.0746375760180998	0
DHCR24	0.0752995014344861	0
PAX3	0.0755664758776716	0
SMYD2	0.0756873898609001	0
NFKBIB	0.0767455987240817	0
PRMT1	0.0774680186380311	0
RIN2	0.0774791177495591	0
TP53BP1	0.0781308238997095	0
TSC22D4	0.0790791169989032	0
NFYA	0.0798899439321915	0
FBXW2	0.0804087144098719	0
SDE2	0.0808582366723638	0
CDKN2D	0.0821988050013419	0
RABGAP1	0.0827908366399008	0
TP73	0.083270900070123	0
ITPK1	0.0832809568709704	0
MDM4	0.0838900881011924	0
MFAP4	0.0840846324811153	0
MRPL24	0.0847675781738632	0
CDC34	0.0851275753943409	0
PIK3R1	0.0860109587954842	0
MPRIP	0.0863898462922591	0
TRIM25	0.0867695179777688	0
RAPGEF4	0.0882787044976504	-1
CDC25C	0.0889315152519992	0
RGS7	0.0891405356455407	0
ARHGAP4	0.0895468849258107	0
RNF138	0.089586428921728	0
SLA2	0.091181447935534	0
CDC25B	0.0911974392415014	0
FLNB	0.0913081300123732	0
RASGRF1	0.0917496312207818	0
RHPN1	0.0928096176433985	0
CIT	0.0930789706347226	0
NDOR1	0.0932868038621209	-1
ARHGAP26	0.0936722124137532	0
BID	0.0942348008002491	0
EDNRA	0.0946032573787588	0
MRPS28	0.0946794434840115	0
FBXO45	0.0961017866038524	0
KHDRBS3	0.0978349060882207	0
ADAM9	0.0996645090078716	0
BHLHE40	0.0998910061836231	0
ACAP1	0.0998923857689043	0
CDC25A	0.1010068140698878	0
CDK7	0.1025893732906537	0
LRRC1	0.1029934448471525	0
GMIP	0.1031449966774213	0
PRC1	0.1032282169223239	0
KIF14	0.1052718696138748	0
TOP1MT	0.1081492162599375	0
ASPM	0.108714929930287	0
MAL	0.1088292073484565	0
IFNGR1	0.1089931667888791	0
NEIL3	0.1106233690120853	-1
FANCE	0.1106949519970018	0
HOXC9	0.1125050503592436	0
TAF3	0.1131893478106116	0
GDI1	0.1145430847874146	0
GORASP2	0.1146842764472244	-1
ARHGAP10	0.1146908154389651	0
USO1	0.1166461333325195	0
TAF4	0.1166500830834275	0
PKN1	0.1169601614193308	0
LPAR1	0.1172898931079485	0
ADAM12	0.1182439076511741	0
ARHGAP32	0.1188482530919686	0
ING2	0.1225247263829559	0
RAD17	0.1232710125030954	0
DEPDC7	0.1242092673843994	0
IFNGR2	0.1244070618626891	0
CHCHD6	0.1253731233700028	0
ARHGEF28	0.1256028256860811	-1
FANCG	0.1261305092818768	0
DHFR	0.1264221511896921	0
GRB2	0.126675415198154	0
TAF6	0.1272525981543923	0
SMURF1	0.1273315998857124	0
ACTA1	0.1279266456714247	0
RHOC	0.1283130663147964	0
CD46	0.1287089662616422	-1
CLCN6	0.1297457832293873	0
CHAF1B	0.130099033239165	-1
HTR2C	0.1303457764743182	0
AGBL2	0.1306564373599174	0
ADH5	0.1315851839156406	0
STOML1	0.1320837006693713	0
PIP5K1B	0.1322546786834771	0
CCNB2	0.133651759981809	0
MRPS25	0.1348567870418239	0
FANCF	0.13554873033171	0
MEMO1	0.1359246461668468	0
ARHGAP1	0.1367597129302086	0
TAF11	0.1370697453943264	0
KIN	0.1373169011353292	0
GPHN	0.1375073545629265	0
ACVR2A	0.1406945106232077	1
KCNA4	0.1416311588043157	1
RAPGEF5	0.1432796617457701	0
JMJD6	0.1447573113142689	0
CCL11	0.1454621841456539	0
CREB3L1	0.1455462047335602	0
FANCD2	0.1456800684524228	0
GNL3L	0.1465553103565584	0
DOK6	0.1468230294228467	0
GRIN2D	0.1477329147886728	0
SP3	0.1478317440364019	0
SMURF2	0.1490609394094673	0
LGI3	0.1495007771303822	0
MRPS14	0.1499234394233586	0
CCNA1	0.1522783922048062	0
ZYX	0.1531919163268053	0
TGM2	0.1533327756837501	0
TGFA	0.1549710430154938	0
PCNT	0.1557594612513829	0
CWC22	0.1564339406505407	-1
CHAF1A	0.1569288623865494	0
BTF3	0.1583212138450986	-1
PPP6R2	0.1583484540963202	0
SCGB3A1	0.1599667324014427	0
DAAM1	0.160122810906524	0
SP100	0.1604931891400291	0
FANCA	0.161131090553433	0
ARHGAP21	0.1613616900013199	0
FZD2	0.1616440861157043	0
GTF2H3	0.1622797592541817	0
GTF2F2	0.1627652236730127	0
AKAP13	0.1635002766188699	0
APBB3	0.1637967955415114	0
DNAJB1	0.163993846286177	0
CD1C	0.1644593420480471	0
ITGB1BP1	0.165168296496196	0
PTPRG	0.1651688582028316	0
C11orf58	0.1652137600085272	0
JAM2	0.1653654657775904	0
HSPG2	0.1664746150447895	0
CD1A	0.1667717918054217	0
PKN2	0.1673145668474223	0
SHC2	0.167643356111204	0
LRFN1	0.1676856844736012	0
ARHGDIA	0.1680887909074053	0
PML	0.1684163360525783	0
PCNA	0.1689455922868891	0
NOX1	0.1691775291016298	0
ARHGAP6	0.1694453417130826	0
CNTNAP1	0.1695186409157348	0
DVL3	0.1699519160006906	0
PPP1R12A	0.1714065745970639	0
TNS4	0.1716258118534205	0
FHL2	0.1722867684045556	0
ANKRD17	0.1725346855004403	0
SIPA1L1	0.1734620086778829	0
LSM5	0.1752629562196817	0
NDFIP2	0.1752893901795393	0
THBS1	0.1753244479174923	1
GUCY1A2	0.1766458273336211	0
GTF2H4	0.177564561644088	0
MMS22L	0.1775670534130892	0
CD1E	0.1781737841012998	0
CCNC	0.1782003495059316	0
PLEK	0.1786489752639743	0
NF2	0.1792799492141809	0
BTC	0.1798381383690255	0
RMDN3	0.1798789201552689	-1
HTR2A	0.180032979945286	0
BAIAP2	0.1801226525344784	0
PTK6	0.1804259434910492	0
RND1	0.1806167651823974	0
ATP6AP2	0.1811847882390343	0
PTPRZ1	0.181638917798715	0
SNX8	0.1817912156668868	0
TTK	0.1860246105055741	1
CD1B	0.1874648044527579	0
SLC25A23	0.1875258245139399	-1
DDX39B	0.1879386172973152	0
RAPGEFL1	0.1900330538846145	0
FAT4	0.1902549472052399	1
EYA4	0.1904269948551728	1
TAF13	0.1908346013353398	0
ARHGEF12	0.1920815285222	0
TANC1	0.1932372810194998	0
NUDCD2	0.1938517410812377	0
OSMR	0.1944420063168099	0
GRIN1	0.1947787593788906	0
CCDC180	0.195264083475044	0
NKAP	0.1954169156415168	0
CAMK2G	0.1955903578510242	0
TEC	0.1956695900461494	0
FBXO32	0.19613317982824	0
TAF5	0.1965209076907498	0
PSMD10	0.1988134958861958	0
GRIN2A	0.1988388203808642	0
CHEK1	0.1993767314225807	0
TPRG1L	0.2002459195559261	0
TGOLN2	0.2008288526724859	0
DOK4	0.201035290388405	0
CISH	0.2011946085324289	0
ARHGAP35	0.202508037930736	0
GTF2A2	0.2025242201482924	0
HDAC1	0.2032325994266074	0
IL20RA	0.2038794205664595	0
CUTA	0.2050518505313692	0
GPKOW	0.2051023087917235	0
FAM162B	0.206137914851322	0
PLK1	0.2065790222552316	0
RPN2	0.2070146606339507	0
UBE2QL1	0.2071138243423613	0
GTF2H1	0.2072079049022182	0
ERRFI1	0.2074950263961342	0
GRIN2C	0.207516675912091	0
RHOBTB2	0.2082532188379152	0
GLI3	0.2088991048758514	1
SH2B3	0.2093533264025437	0
MAP3K4	0.2099724328570798	0
PKMYT1	0.2107855719059464	0
FRS3	0.212063238632566	-1
ITGA5	0.2128018017385147	0
ARL6IP1	0.2130062137018215	0
BAIAP3	0.2131959707745084	0
ITGB1BP2	0.2132899635196396	0
PA2G4	0.2133335283588192	0
RERE	0.2141364218476963	0
MED15	0.2147515491076929	0
CD34	0.2148225671848107	0
VAV2	0.2148661354689112	0
CLDN11	0.2155945148991413	0
PRKAG1	0.215667189031644	0
SIRT1	0.2157583214513488	0
ELP6	0.2157593500375461	0
FBXO2	0.2158239685275516	0
NUP85	0.2167895148102603	0
PENK	0.2168243141134376	0
SMAD2	0.2168447797946847	1
ENGASE	0.2173714380739795	-1
ATAD2	0.2176762490987267	0
GSK3A	0.219179694676711	0
DCTPP1	0.2203650922605455	0
IFNG	0.220870627316111	0
TTC9B	0.2218412308346711	0
GFM2	0.2218892439010089	-1
CHUK	0.2224995620443879	0
SH3BP2	0.223089160320621	0
ARID1A	0.2231065593490362	1
DMD	0.2231711991741908	1
MRPS5	0.2243633256975477	0
PCLO	0.2246899451022332	0
CTNNA2	0.2247135726686109	1
SH2D2A	0.2258279721897465	0
LGALS4	0.2259470357887447	0
GTF2F1	0.226109305293406	0
ANKS1B	0.2261446698770767	0
CHEK2	0.2261458777529337	0
FAT1	0.2262386595388792	1
DNAJC2	0.2264840285879055	0
GRIA3	0.2272012352383589	0
LPAR2	0.2277915970635854	0
RAD51	0.2282066341755343	0
PTN	0.2283669108115035	1
CDH1	0.2285862788359103	1
LIMA1	0.2291203776223567	0
LRIG1	0.2293416350394588	0
LRP1B	0.2294267540756145	1
BNC2	0.2302156868768015	1
SEMA4F	0.2307072640521165	-1
LRRTM1	0.2313762652611731	0
IMMT	0.2317958978060501	0
MUC6	0.232031963964968	1
ZER1	0.2324590848705217	0
SPTAN1	0.2325051559658082	0
PPP1R13B	0.232556430609397	0
NCKIPSD	0.2325992704645134	0
ITPR1	0.2333979736284435	0
EXOC4	0.2338670802714369	0
OPHN1	0.2341934904889079	0
PKN3	0.2355004899559163	0
WNT3A	0.2356144383045227	0
CAMK2A	0.2373150051308184	0
CNTN1	0.2381873954861785	1
KDM2A	0.2387868695718703	0
CD9	0.2388841152371019	0
KMT2D	0.2389433195911668	1
NRXN2	0.2393672261238842	0
GABARAP	0.2409116688723433	0
MYCN	0.2410285451240734	0
FZD7	0.2420447684929882	0
FBXO25	0.2420776142207192	0
MED8	0.2429951802486666	0
DDX5	0.2431017811271633	0
HOMER1	0.2432246920074318	0
NMRK2	0.2433437665605826	0
APOB	0.2435918180421481	1
DBR1	0.2442594516392697	1
DVL2	0.2445502337248478	0
ADAM17	0.2449553924848286	0
MTX2	0.2456044828919895	0
CAP1	0.2459049042075723	0
NDUFB4	0.2461241252287396	0
SERPINA3	0.246646459536742	0
CNKSR1	0.2467152517476706	0
PTPRC	0.2467931442189592	1
