gene	p-value	label	index
EXOSC3	4.93392508454994e-07	0	3272
RIN1	4.952587191528475e-07	-1	8509
RB1	5.305028874061844e-07	1	8315
TSC22D4	6.170591138265362e-07	0	10770
PFKM	6.335969827963079e-07	0	7337
SCMH1	7.372017935996247e-07	0	8866
STIP1	8.187588849034596e-07	0	9856
KRAS	8.251880113223211e-07	1	5238
PRPF8	8.692452403986507e-07	0	7930
VPS28	9.182890015047842e-07	0	11218
BTG3	9.317181726075232e-07	0	1145
HNRNPH1	9.677285315937776e-07	-1	4460
ANXA11	1.1800099128930506e-06	0	506
HNRNPA2B1	1.1878022694565628e-06	0	4453
EXOSC5	1.194170318727621e-06	0	3274
PCBP2	1.215034159595709e-06	0	7131
EXOSC7	1.2257058115577483e-06	0	3275
VPS37C	1.233426682056541e-06	0	11225
PUF60	1.310899185151185e-06	0	8107
HNRNPH3	1.3209827512730715e-06	-1	4462
NRAS	1.3997714279120736e-06	1	6754
METTL14	1.4568820514706231e-06	0	5900
PATL1	1.6312914506759849e-06	0	7108
PDE6D	1.6399310133606932e-06	0	7242
PFKP	1.6518884403885834e-06	0	7338
HSP90AA1	1.6535260378385455e-06	0	4565
PAN3	1.7320439262214707e-06	1	7066
FBXO28	1.8168063459640488e-06	0	3491
HMGA1	1.935018198357507e-06	0	4429
BTG4	1.9986951972680498e-06	0	1146
HNRNPK	2.020239593526057e-06	0	4463
DIS3	2.1673358440201776e-06	0	2667
ZNF384	2.368756097443511e-06	0	11706
EXOSC10	2.4017269561844187e-06	0	3271
IL7R	2.4414790746887864e-06	1	4750
PIK3CB	2.806838622921435e-06	0	7452
TUBB6	2.840957264367521e-06	0	10889
RASGRF2	3.110837556665311e-06	0	8298
DCP1B	3.3610479041521388e-06	0	2511
TERT	3.36244429801702e-06	0	10201
LSM2	3.369873965777125e-06	0	5577
HNRNPF	3.3891460708331724e-06	-1	4459
LGALS1	3.4045350873693657e-06	0	5389
THAP11	3.410593667351816e-06	0	10263
LSM1	3.477852235194225e-06	0	5571
RASSF5	3.4784406622414484e-06	0	8311
EDC3	3.5413878779496023e-06	0	2955
EXOSC8	3.6558139891198073e-06	0	3276
GRB14	3.6893095821827793e-06	0	4160
MPHOSPH6	4.115856042777032e-06	0	6074
SKIV2L	4.478438203934908e-06	0	9163
DIS3L	4.780159676427406e-06	0	2668
LSM6	4.7871204420615205e-06	0	5581
DTL	4.85729572163465e-06	0	2862
PRPF3	5.129306230467561e-06	0	7920
PRDX2	5.1375846750935134e-06	0	7848
ZCCHC7	5.321423886593212e-06	-1	11507
EXOSC4	5.3339128222381255e-06	0	3273
LSM4	5.421522830309709e-06	0	5579
PPP2CA	5.87201668211057e-06	0	7804
EXOSC9	5.962845449263199e-06	0	3277
DCPS	6.199436141194218e-06	0	2513
BCL2	6.259859594710486e-06	0	999
RBM42	6.31087886325353e-06	0	8350
IL24	6.363156137731448e-06	0	4734
DHX36	6.714478292116761e-06	0	2644
CEP55	6.8990865235998764e-06	0	1796
RBM39	7.350129002367151e-06	0	8347
PARN	8.047920050518191e-06	0	7091
RAP1GDS1	8.537122934860357e-06	0	8270
RASGRP2	8.97188566481144e-06	0	8300
PRKCA	1.078465255772016e-05	0	7883
ZNF830	1.0886801126106904e-05	0	11884
EGFR	1.11378759139483e-05	0	3001
BEX2	1.1166815833254002e-05	0	1036
HRAS	1.1418996710276592e-05	0	4527
TTC37	1.1529705102330734e-05	0	10840
LSM5	1.158931087628715e-05	0	5580
CPEB4	1.210747117240573e-05	0	2204
RAF1	1.2345712274442328e-05	0	8240
DCP2	1.2853029969669857e-05	0	2512
IL7	1.4456028500113175e-05	0	4749
HNRNPH2	1.4514726815412965e-05	0	4461
XRN2	1.5325569310866e-05	0	11400
TIA1	1.5808097773521957e-05	0	10295
SOD1	1.6653549020420517e-05	0	9603
MYC	1.69828983825004e-05	0	6286
CNOT7	1.735530180600269e-05	0	2069
TEP1	1.7697273461010716e-05	0	10198
LSM3	1.7787678650147083e-05	0	5578
SLC9A3R2	1.8071689967428986e-05	0	9442
HNRNPLL	1.8566456588259536e-05	0	4465
CNOT11	1.9535749353679228e-05	-1	2063
SKP2	1.973959938166427e-05	0	9165
CDC7	2.0555970147342027e-05	-1	1676
AMBP	2.3226573375690976e-05	0	397
PSMC3IP	2.3553584191968305e-05	0	7998
CNOT3	2.515138222080971e-05	0	2065
CD28	2.556395313649312e-05	0	1611
CNOT8	2.591184654779825e-05	0	2070
ADAP1	2.6597210336482084e-05	-1	203
CNOT2	3.0126104815386065e-05	0	2064
IRS4	3.245165082062626e-05	0	4851
GABRB1	3.258049812415148e-05	0	3788
CNOT6L	3.297726590595128e-05	0	2068
TNKS1BP1	3.406367044209435e-05	0	10538
CELF3	3.564510249134009e-05	0	1758
ITIH1	3.72166299249448e-05	1	4894
CNOT6	3.843235073838355e-05	0	2067
SMAD9	3.899698025938331e-05	-1	9479
DDX5	4.119975502328604e-05	0	2561
PIK3CG	4.120906292007005e-05	0	7454
PIK3R3	4.493481118168444e-05	0	7458
PI4KA	4.5056473618303725e-05	0	7414
DDX6	4.618427461335041e-05	0	2570
RASGRP3	5.035988222328458e-05	-1	8301
TGFBR2	5.310154551042e-05	1	10248
BTLA	5.697806920733647e-05	0	1148
MRAS	6.0180707835976e-05	0	6096
DCP1A	6.037287619235496e-05	0	2510
SMAD6	6.07404235964424e-05	0	9477
DNAJB6	6.743757829274348e-05	0	2739
RAPSN	7.23904749024907e-05	0	8279
SETDB1	7.502754429698075e-05	0	9022
ZBTB7A	7.593888124272683e-05	0	11479
RBM11	8.094555619773505e-05	0	8328
ITGAV	8.140988950612497e-05	0	4881
GALNT12	8.229866048654465e-05	0	3812
TOB2	8.443579910896731e-05	0	10558
PIK3R2	8.493436040049842e-05	0	7457
IFNG	8.77720101483367e-05	0	4657
RALGDS	8.994205961629854e-05	0	8251
EDC4	9.197421701878284e-05	0	2956
MUSK	9.734168405067204e-05	0	6264
CHAF1A	9.902720625643467e-05	0	1838
APPL1	9.950534935475493e-05	0	589
CORO7	0.0001020173144682	0	2183
CD247	0.0001034170703698	0	1606
CNOT10	0.0001078507700332	-1	2062
TOB1	0.0001090273543729	0	10557
GRB7	0.0001093779938897	0	4162
CPEB3	0.0001181029864704	0	2203
UBTF	0.0001192948117398	0	11005
CD3G	0.0001250450079385	0	1625
ARFIP2	0.0001268308488516	0	621
CD3E	0.0001301719111586	0	1624
BTG1	0.0001327134514872	0	1144
CD86	0.0001375367707919	0	1644
EIF2B4	0.0001383214545403	0	3027
UMPS	0.0001467514266802	0	11047
CABIN1	0.0001484498221691	0	1305
CNOT1	0.000149466196626	0	2061
PI4KB	0.0001551845600019	-1	7415
CHN1	0.0001567293775942	0	1882
ELAVL1	0.0001714442637802	0	3059
PAK1	0.000172486845597	0	7051
NOVA1	0.0001765945218464	0	6693
UBR5	0.0001772573954178	0	11001
PIK3CD	0.000180000885064	0	7453
MAP4K1	0.000180198259939	0	5724
CNOT4	0.0001820402591694	0	2066
S1PR1	0.0001908287906981	0	8790
PAN2	0.0002073187291466	0	7065
DIAPH1	0.0002086316327597	1	2653
FOXA1	0.0002093737506657	0	3671
XRN1	0.0002196746744536	0	11399
TFF2	0.0002251633986412	0	10232
FTL	0.0002297611118439	0	3732
TICAM1	0.0002306936372098	0	10299
TRIO	0.0002405709304633	0	10721
EMC2	0.0002497097077091	0	3093
BIRC5	0.0002542902744068	0	1054
DPH1	0.0002637425407233	0	2807
SLC9A3R1	0.0002719217002643	0	9441
WDR61	0.0002733545477234	-1	11305
TRMT11	0.0002806236230351	0	10732
SMPD2	0.0002843701626245	0	9515
LBP	0.0002934773488395	0	5350
F2R	0.0002957402701782	0	3294
ANXA1	0.0002976829172052	0	505
BEX1	0.0003098539249166	0	1035
ITGB3	0.0003149701460212	0	4887
SPHKAP	0.0003160978338623	0	9680
GBF1	0.0003254433620272	0	3855
WASL	0.0003257460714595	0	11263
TMBIM4	0.0003278224602373	0	10365
LIMK1	0.0003440932382439	1	5425
USH1C	0.0003496778619848	0	11093
IL18	0.0003731879259715	0	4719
TMOD1	0.000383651639811	-1	10483
PABPC1	0.000391798937076	0	7022
RPS20	0.0003919509127881	0	8681
FLT4	0.0003992448765575	0	3635
ARNT	0.0004017053815513	0	717
FCAMR	0.0004072215359868	0	3518
EIF2AK3	0.0004181170460914	0	3022
CHRNB1	0.000447075024185	0	1901
SMAD5	0.0004562902203633	-1	9476
SHISA5	0.0004746403793552	0	9109
SLC2A4	0.0004750722995198	0	9307
DPF2	0.0004804849268614	0	2805
PTEN	0.0005057195563377	1	8042
SMAD1	0.0005120460718301	0	9473
CORIN	0.0005233224618568	0	2177
EIF2B1	0.0005446187902952	0	3024
HPCA	0.0005835496913751	0	4510
PI4K2B	0.0005892034072472	0	7413
DGKZ	0.0005920510228087	0	2619
RASD2	0.0006082533566591	0	8292
APLP2	0.000615284919555	0	562
TP53INP1	0.0006292221092728	0	10589
APTX	0.0006386364009076	0	591
TMEM201	0.0006411176079134	1	10432
POLR1D	0.0006510271809156	0	7678
IL6R	0.0006553109042635	0	4747
MTHFSD	0.0006571104018739	0	6224
ITK	0.0006630302397731	0	4899
LRP1B	0.0006746029048739	1	5513
CABLES2	0.0006884043934001	0	1307
CTCF	0.0006975859689539	1	2316
WDR5	0.0007306604096367	-1	11299
EIF1AX	0.0007391431270603	0	3018
SGK1	0.0007394674185387	0	9057
GRIN2B	0.0007907987497765	0	4182
IL6ST	0.0008059160615089	0	4748
CABLES1	0.0008309574385201	0	1306
F2RL3	0.0008411555147673	0	3297
CAT	0.0008508200497099	0	1425
GNAS	0.0008627754799764	1	4021
HBEGF	0.0008644763096278	0	4307
TBX2	0.0009076635614886	0	10123
CPNE7	0.0009120611651581	0	2212
PATZ1	0.0009138295982023	0	7110
ZMIZ2	0.0009600623888641	0	11581
EIF2B2	0.00096753777607	0	3025
AIFM2	0.0009688672028434	-1	304
ANXA3	0.0009778538261844	0	508
RRM2B	0.0009947662746481	0	8713
SMAD3	0.0009953385967993	0	9475
YY2	0.0009999528857402	0	11441
FBXO11	0.0010321796674876	0	3483
TAX1BP3	0.0010445373262696	0	10078
GJA1	0.0010462637479241	0	3940
SMPD1	0.0010785926578075	0	9514
FGF2	0.0010839454523077	0	3570
WASF1	0.001137779249787	0	11260
ZNF385A	0.0011462239167286	0	11707
AGBL2	0.0011734765072884	0	266
PRDM1	0.0012155917135952	0	7837
PHF20	0.0012385439126545	0	7380
DMTF1	0.0012662307746873	0	2711
GNA12	0.0012876637734251	0	4012
TGFBR1	0.0013164002917535	0	10247
MS4A2	0.0013371712341929	0	6176
HGF	0.0013924175896321	0	4375
NQO2	0.0014073326118809	0	6730
FCER1A	0.0014095202326145	0	3520
ICOS	0.0014128810000606	0	4629
NPRL3	0.0014360667148878	0	6720
KIT	0.0014694770115987	0	5152
MFAP4	0.0014741125942606	0	5923
PLD1	0.0015312058270944	0	7546
NEDD9	0.0015411073664204	0	6507
RNF34	0.0015464367647576	0	8589
TNFRSF10C	0.0015535782967411	0	10515
DUT	0.0015726893384126	0	2898
JMY	0.0015948153995297	0	4937
EDN1	0.0016153294878171	0	2962
TMEFF2	0.0016419118175708	0	10389
CCT4	0.0016567916289824	0	1581
UBA3	0.0016571237920687	-1	10946
APAF1	0.0016741707168869	0	543
MAP2K7	0.0016754706560738	1	5708
PIGR	0.0017894837964082	0	7438
TGFB3	0.0017950856484371	0	10245
MAPK9	0.0018099243057959	0	5744
ZNF302	0.0018163450137679	-1	11673
RAP1B	0.0018185792924155	0	8268
FBXO42	0.0018214763258563	0	3502
CDK1	0.0018372869390204	0	1705
ARHGAP5	0.0018400780584081	0	648
TIMP3	0.0018446354851977	0	10324
CD40	0.0018516495322429	0	1626
TGFB2	0.0018896808692548	0	10244
IL2RG	0.0018935913010731	0	4738
GNA13	0.0019042728174608	0	4013
PDK2	0.0019068568686135	0	7263
HAND2	0.0019124006663292	0	4283
PLK3	0.0019540341421574	0	7583
CAMK1G	0.0020300941556266	0	1358
LAT	0.0020323885077723	0	5345
HAND1	0.0020615663009246	0	4282
CXCR4	0.0020621307574601	0	2388
BANP	0.0021257180306407	0	962
APC	0.0021316529144011	1	550
HIF1A	0.0021466533086709	0	4390
ARHGEF1	0.0021557038421938	0	653
GPX2	0.0021797431840269	0	4152
FBP2	0.0021870507479035	0	3465
HUS1	0.0021980043393429	0	4609
FABP1	0.0021981010253049	0	3305
MAP2K1	0.0022050111804547	1	5702
IKZF3	0.002209680549643	0	4700
TWIST1	0.0022298157707468	0	10911
POLR1A	0.0022630255764399	0	7676
CSF2RB	0.0022726650796811	0	2287
FOXO1	0.0023267219030414	0	3687
B2M	0.0023520712520798	0	917
EIF2S2	0.0023779192572543	0	3030
DOCK1	0.0024538735883557	0	2780
GPATCH8	0.0024691391827454	0	4077
PPIF	0.0024970120736812	0	7753
RPS6KA1	0.00251264506655	0	8690
ILK	0.0025153562060584	0	4754
RAP1A	0.0025197013317424	0	8267
UBL7	0.0025608303766193	0	10988
PTGS2	0.0025775505877625	0	8057
ZNF514	0.002609937157608	-1	11762
EIF4A1	0.0026630997647957	0	3042
ITPKC	0.0026827892975133	0	4908
RTCB	0.0026836645754999	0	8746
PTPN7	0.0026990266117015	0	8080
GAB1	0.0027084150036539	0	3776
ATR	0.0027119162085975	0	886
TLN1	0.0027195681841845	0	10344
NFYB	0.0027217651860471	0	6573
TGFB1	0.0027306862718926	0	10242
RALA	0.0027388704355978	0	8246
RDH13	0.0027454423920208	-1	8394
FOXO3	0.0027895415632377	0	3688
OTUD5	0.0027943093097763	0	6988
NTRK1	0.0028154016863732	0	6811
DHCR24	0.0028600078296154	0	2621
BAX	0.0028686511457092	0	970
ARHGEF17	0.0028701252765561	0	660
ZMIZ1	0.002936462901657	0	11580
PTTG1IP	0.0030302127695603	0	8103
PDGFRB	0.0031475592910193	0	7252
ANKRD2	0.0032071050630173	0	463
WNT1	0.0032312728257721	0	11341
ITPK1	0.0032377722546361	0	4905
FBXW7	0.0032709423535921	1	3516
BCAR1	0.003278752465029	0	986
SRF	0.0033241812633135	0	9746
NMI	0.0033402946824371	0	6647
F2	0.0033556838891942	0	3293
EIF2S1	0.0033930871431962	0	3029
GATA4	0.0034151262247185	0	3846
IL6	0.0034525995165609	0	4746
MYD88	0.0035218428035029	0	6290
FOXO4	0.0035833464729835	0	3689
RNF39	0.0035955368240142	0	8591
EMC1	0.0036373581223969	0	3091
FZD1	0.0036635099056127	0	3758
LRRC59	0.0037216274659946	0	5547
ERBB4	0.0037228113242513	0	3189
KCTD17	0.0037245763674543	0	5054
TFDP1	0.0037408318585391	0	10227
CAPG	0.0037618244557387	0	1377
INPPL1	0.0037982320219249	0	4790
CAMK4	0.0038037601228687	0	1362
SLC2A12	0.0038185186344782	0	9303
SOCS3	0.0038311453999223	0	9598
USP42	0.0038546053515299	0	11127
CRKL	0.0039435230330828	0	2260
ZBTB8A	0.0039569306003297	0	11482
PHKB	0.0040721809121437	0	7391
EIF2AK2	0.0040818103417989	-1	3021
EIF4G2	0.004095089908866	0	3049
BANF1	0.0041243486332366	0	961
AGT	0.0043102415594598	0	284
POLR1B	0.0043184293065149	0	7677
MAP9	0.00432933579018	-1	5732
CASP9	0.0044038968029722	0	1420
NPPA	0.0044169591005917	0	6716
MYH2	0.0044290604898282	0	6299
RALBP1	0.004475105079903	0	8247
EIF2B3	0.0045265582281066	0	3026
SHOC2	0.0045890845011565	0	9113
CAMK1	0.004595870709093	0	1356
RHEB	0.0046009000655002	0	8479
EIF2S3	0.0046995752394957	0	3031
MET	0.0047319271314197	0	5894
ROCK1	0.0047649930280636	0	8610
ACOX1	0.0047720094667898	0	115
TMEM43	0.0048423529044542	0	10452
SRA1	0.0048429790481543	0	9736
EFNA3	0.0048436821731509	0	2987
NCF2	0.0049212108361665	0	6432
CRK	0.0049944096733109	0	2259
EIF3A	0.0051857817880793	0	3032
CBL	0.0052550343824146	0	1436
BRD1	0.0052615991053858	-1	1101
PTK2B	0.005265986547658	0	8062
RAD1	0.0052715841974028	0	8219
EMC3	0.0052823730774535	0	3094
DNAJC3	0.0052859344536152	0	2756
ANK2	0.0053006568667679	0	441
CD79B	0.0053212444605004	0	1641
PRAM1	0.005351183586417	0	7831
APOA1	0.0053820396757611	0	564
HDAC5	0.0053964337061673	0	4326
EFNA1	0.0054263376747169	0	2986
RFFL	0.0055045067575244	0	8432
IFNGR2	0.0055236049396941	0	4659
CDK5	0.0055549949254976	0	1720
ZC3H4	0.0055681347903843	0	11495
JAK3	0.0056041278548251	0	4925
RASA1	0.0057470878480021	0	8285
CD79A	0.0057477683009485	0	1640
NKX2-5	0.0057617775747292	0	6618
APOL5	0.0057779668519808	0	582
CITED2	0.0057802710521395	0	1936
TREX1	0.0059712160595545	0	10664
IFNGR1	0.0060248708330688	0	4658
FLII	0.0060470911144387	0	3624
REPIN1	0.0060676536553278	-1	8415
STAT3	0.0060982847503978	0	9843
NCAPD3	0.0061334363568209	1	6422
APOL1	0.0061419195421101	0	579
CUL9	0.0062286475255797	0	2364
GHR	0.0062556243707766	0	3918
ZNHIT1	0.0062699018223123	0	11895
SMYD2	0.0063282476478145	0	9527
ABL1	0.0063329881528733	0	66
LSM14A	0.0064922588884562	0	5575
UBAP2	0.0065012781551975	0	10954
NR1H3	0.0066211656085496	0	6736
EGF	0.0066230184366266	0	2996
HIC1	0.0068091399336972	0	4387
EPHB3	0.0069050592412763	0	3165
CCND1	0.0071359578581201	0	1551
HLA-E	0.0071460289147674	0	4416
PABPC3	0.0072681203309366	-1	7024
EIF4G3	0.0072885147387337	0	3050
FAS	0.00730177440143	0	3441
RAD17	0.0073064573262513	0	8220
RAD9A	0.0073146820484247	0	8235
DDX1	0.0073490840878479	0	2539
CCNE1	0.0073523667391091	0	1555
IGSF8	0.0073848210554263	0	4692
ERBB2	0.0074102522843826	0	3188
PAX3	0.0074539834188187	0	7114
GNAI1	0.0074559856300487	0	4016
RAB18	0.0074656692898859	0	8159
PHKA2	0.0074735497979467	0	7390
DUSP26	0.0075407957997129	-1	2890
CDK6	0.0076626395152146	0	1724
CDK2	0.007713243134508	0	1714
LRP4	0.007809669316265	0	5516
ATM	0.0078269624378845	1	830
DUSP1	0.0080203488964645	0	2879
WT1	0.0080238465497605	0	11362
SOX4	0.0080663039433659	0	9625
ZBTB1	0.0080885474898709	0	11448
C10orf90	0.0080902748309426	0	1170
VARS2	0.0081170880748386	0	11170
SORL1	0.0081350434145978	0	9613
BTF3	0.0081356565838696	-1	1143
PTPN6	0.0081446621702137	0	8079
ARIH2	0.0082011513315245	0	684
NFATC3	0.0082128256057837	0	6551
RPS8	0.008222474230225	0	8698
CASP7	0.0082377370588431	0	1418
TMED9	0.0082413768466731	-1	10387
PTBP3	0.0082827823869758	-1	8031
NGFR	0.0083534891917564	0	6578
ZBTB2	0.0083951805442584	0	11455
BAD	0.0085252561191699	0	949
CPLX2	0.0086242654723577	0	2205
FYN	0.0086284332776299	0	3756
NFYA	0.0086480752465946	0	6572
AXIN1	0.0086591021933847	0	911
RPL26	0.0086800561687127	0	8649
HM13	0.0087211428910487	0	4423
PLA2G4A	0.0088353321374792	0	7519
NGF	0.0089478391675462	0	6577
TUBGCP4	0.008967282917766	0	10897
NOS3	0.0089706677642052	0	6688
MTOR	0.0090340312030641	0	6240
IRS1	0.0090542869471301	0	4850
SMYD3	0.0090814628031817	0	9528
YWHAH	0.0091384031056788	0	11436
AGO4	0.0091482000588426	0	278
EIF4A2	0.0091500557862151	0	3043
EIF4G1	0.0091647326490322	0	3048
RAPGEF4	0.0092016404103956	-1	8274
CASP3	0.0093900055810017	0	1414
GRB10	0.0094829016055791	0	4159
FBLN5	0.0097455585704962	0	3460
RPL18A	0.0097794205147104	0	8641
AKAP1	0.0097905085254933	0	320
DVL1	0.0097956817488939	0	2899
PGRMC1	0.0098382089277905	0	7362
MRPL11	0.0098990143978178	0	6111
SYK	0.0099513709453607	0	9969
TDRD3	0.0099570796858383	0	10175
HNRNPM	0.0099604828110225	-1	4466
SHB	0.0099857584801487	0	9100
CDK4	0.0099951198697225	0	1719
RABAC1	0.0100278240015142	-1	8204
JAK1	0.0100518422483225	0	4924
NPNT	0.010193800065535	0	6715
ZAP70	0.0101972317326009	0	11444
XIAP	0.010200245561351	0	11376
CALR	0.0102643057748103	0	1353
CARM1	0.0102824858326594	0	1404
HSD17B4	0.0103211119792584	0	4553
EPHA10	0.0103284123281658	0	3156
EFNB3	0.0103733716232187	0	2991
INSR	0.0103879229557933	0	4797
KISS1R	0.010464160016516	0	5151
VAV1	0.0105540517067733	0	11176
NR0B2	0.0105845701827459	0	6732
KRT1	0.0106185882967026	0	5246
MDM4	0.010683686704745	0	5839
BIN1	0.0107382063916879	0	1050
RADIL	0.0109187132805095	0	8237
FANCE	0.0109255457733782	0	3426
RPL21	0.0109274443992707	0	8643
MYO1B	0.0109882689832756	1	6327
NCOA1	0.0110015603998095	0	6442
CDK3	0.0110561427411075	0	1718
GNAQ	0.0114296345522542	0	4020
LTBP1	0.0114519203191816	0	5589
APBB1IP	0.0114770258791541	-1	547
CAMK1D	0.0115807261754075	0	1357
EFNA5	0.0116162682228529	0	2989
USP7	0.0117479262666713	0	11142
PA2G4	0.0117540462826208	0	7020
RAP1GAP	0.0119072927425559	-1	8269
ITGB1	0.0120381849731456	0	4883
FBLN1	0.0121617428182064	0	3458
EXOC6	0.0121639311972754	0	3266
TOMM40	0.0123012557898818	0	10566
GNB1	0.0124247628290073	0	4024
PPARA	0.0124287743889548	0	7733
GRN	0.0124768222771802	0	4200
TADA1	0.0124884217730131	-1	10019
KRT10	0.0125034811222978	0	5247
ADCY1	0.0125603635468438	0	213
UBAC2	0.012862910454259	-1	10952
FANCG	0.0128996363204833	0	3428
HNF1A	0.0130713841894804	0	4446
HLA-C	0.0131417712711478	0	4410
RAPGEF5	0.0131620257877675	0	8275
BCL3	0.0132421436315072	0	1005
CHAF1B	0.0132463301403686	-1	1839
DNAJB1	0.0132987000077857	0	2732
HMGN2	0.0133375853459281	0	4438
PADI1	0.0133647906177368	0	7034
E2F1	0.0134378828893698	0	2921
TSC2	0.0135955380893711	0	10766
NFATC4	0.0137646939097298	0	6552
RAPGEF6	0.013875744720563	0	8276
CALM2	0.0138873381691858	0	1348
TOP1MT	0.0139270310544814	0	10571
UBAP2L	0.0142039472752137	0	10955
CDKN1B	0.0143126760810335	0	1733
PDGFRA	0.0143752259403301	0	7251
ACTA1	0.0143869792108467	0	139
RGS14	0.0144131823903262	0	8463
OPHN1	0.0144564186855943	0	6938
SURF4	0.0145589518335956	0	9944
PDPK1	0.0146647493333804	0	7273
HOXB9	0.0149619199123503	0	4495
ARHGAP4	0.0150557020748999	0	646
BTK	0.0150941388198831	0	1147
CCDC180	0.0151390730373721	0	1486
EFNA4	0.0152653190265307	0	2988
ZFP41	0.0154024913537323	-1	11547
CDKN2D	0.0154593204486471	0	1735
LIN7A	0.0155003863783236	0	5433
DHX9	0.0156480495214354	0	2651
LMO7	0.0157933790269491	0	5461
RPLP2	0.015828195850779	0	8662
SOS1	0.0159483495000824	0	9615
STAT1	0.0160116838701006	0	9841
PIK3R1	0.0164297302327999	0	7456
CDKN1A	0.0165791095823038	0	1732
HINFP	0.0165910885077902	0	4394
MYL6	0.0167745167628073	0	6310
LCK	0.0170480897189261	0	5355
LIMA1	0.0170649036073754	0	5423
MAP2K2	0.0170715245908471	0	5703
FASLG	0.0172261965959329	0	3442
UBAC1	0.0172965950664157	0	10951
IER3	0.0174770431562456	0	4641
GSK3B	0.0175433673992851	0	4212
SP3	0.0175768481387356	0	9634
ELK1	0.0176272532563226	0	3069
EEF1D	0.0176445565579913	0	2970
ADH5	0.0178404617544612	0	225
NCOR2	0.0182838476365774	0	6449
CFLAR	0.0183179146674595	0	1826
NDOR1	0.018537902145774	-1	6457
RPS9	0.0186878550026499	0	8699
EPHA5	0.0187039752246967	0	3160
USP13	0.018751245518021	0	11102
RPS6KA5	0.0188058670578758	0	8692
RHOA	0.0188864208189467	0	8482
NFATC1	0.0190334103432386	0	6548
NR3C1	0.0192345616425185	0	6745
FAF1	0.0192644590343406	0	3312
BHLHE40	0.0192805758549708	0	1043
RPS29	0.0194220400980452	0	8684
NUAK1	0.0194559704658524	0	6816
NFATC2	0.0197933426805077	0	6549
EEF1B2	0.0198730543828656	0	2969
