gene	p-value	label	index
RB1	0.0030697432873588	1	8315
MAPK7	0.0031085778505784	0	5739
PABPC1	0.0032996103388724	0	7022
TOX4	0.0033548239677208	0	10584
ASPM	0.0035715987736472	1	785
CNOT7	0.0036928305525721	0	2069
TOP1	0.0037361473603354	0	10570
FBXW7	0.0037398119000866	1	3516
UQCRC2	0.0037474570478	0	11080
NUTF2	0.0037557573786224	-1	6872
NDUFS1	0.003760850833246	0	6489
MED21	0.0037798998551178	0	5860
NDUFS3	0.003785918557781	0	6491
G3BP2	0.0038359257121748	-1	3772
EGFR	0.0038726310172858	1	3001
PEBP1	0.0038849103431986	0	7294
POLR2M	0.0039819221291089	0	7689
MORF4L1	0.0041480066176299	0	6056
EIF4B	0.0041748227457926	0	3044
MRPL1	0.0043816066800913	0	6110
PA2G4	0.0044299396539597	0	7020
FGFR4	0.0047011027316752	1	3582
SMARCA4	0.0047020113186841	1	9482
INTS3	0.004729182278458	0	4803
HNRNPA1	0.0048674740207135	0	4452
UBE2R2	0.0048855359619797	0	10975
RELB	0.0051298828000583	0	8408
NCBP1	0.005147662129789	0	6427
RPAP2	0.0052688677092657	0	8627
PLSCR4	0.0053544671490443	1	7594
PDGFRA	0.0055129458836239	1	7251
MAPKAPK3	0.0055522920880883	-1	5747
SKP2	0.0055530720882184	0	9165
EIF3A	0.005650061630683	0	3032
TRAF3IP1	0.0057282729018601	0	10629
KEAP1	0.0058866114452697	1	5079
YEATS4	0.005917111161085	0	11412
PRPF8	0.0059323276902347	0	7930
CLSPN	0.0059493359300504	-1	2018
APC	0.0059795500906168	1	550
PTTG1	0.0060153939309402	0	8102
RAF1	0.0060193466342799	1	8240
RPS6KA4	0.0060668329790987	0	8691
UTP6	0.0061526651968987	-1	11154
TP53BP1	0.0062155531461446	0	10586
EP300	0.0062609370977018	1	3143
INTS12	0.0063138205044631	0	4801
MGA	0.0063295608226675	1	5936
FUS	0.0063462680875862	0	3741
MAD2L1	0.0063489552057372	0	5642
KPNA3	0.0063887515267983	0	5231
KIF11	0.0066707476773991	0	5108
PKN1	0.0066971535502414	0	7504
PTCH1	0.0068645904065352	1	8035
PCNA	0.0069353689246788	0	7196
MED10	0.007286616195978	0	5849
KIF2C	0.0072909655343974	0	5131
USP39	0.0074999340255948	0	11125
ILF3	0.0075100109723895	0	4753
NDC80	0.0075207487506377	0	6454
HNRNPR	0.0075657532209653	-1	4467
MED26	0.0076148731654072	0	5864
ARHGEF12	0.0076637469285878	1	657
PHF21B	0.0076651763104186	0	7383
DIS3L	0.0077699096459405	0	2668
MRPL19	0.0078197636636699	0	6118
MED1	0.0078377663826289	0	5848
ARID2	0.0079018233591432	1	675
CDC20	0.0079848473803359	0	1656
PRKDC	0.0080774635285378	0	7893
MAP2K1	0.0080912354336591	1	5702
RBM10	0.0081144089182021	1	8327
SLX4	0.0081502419906239	0	9471
NUP50	0.0082218074481834	0	6861
NDUFV2	0.0082324434128254	0	6496
POLR2E	0.0083102351463751	0	7682
SF3B1	0.0083494873535363	0	9033
USO1	0.0084221306096273	0	11097
NLK	0.0084711858261088	-1	6626
KPNA1	0.0084769753059297	0	5229
POLR2F	0.0085438287070881	0	7683
POLR2J	0.0085481137819146	0	7687
TP53	0.008657550151455	1	10585
MED8	0.008775030663722	0	5870
GOPC	0.0088396611315235	1	4059
ERBB4	0.0088651512302417	1	3189
KPNB1	0.0088948262795688	0	5236
ADRM1	0.0089377586002919	0	248
DDX42	0.0089789703018813	0	2556
INTS7	0.0091074312659152	0	4806
WARS2	0.009168315373358	0	11258
EIF2B3	0.0091854916276271	0	3026
COL12A1	0.0091956181689469	1	2108
MTG2	0.0092659844111427	-1	6218
PARN	0.0093134607483575	0	7091
MRPL45	0.0095825449252768	0	6133
ERBB2	0.0097444608025823	1	3188
MOB4	0.0097565238807488	0	6042
NSUN2	0.009783300595834	0	6785
CCND1	0.0099786220484153	0	1551
CREBBP	0.010044725066904	1	2247
CNOT8	0.0100576792969845	0	2070
BAZ1B	0.0100979161757023	0	972
DYNC2LI1	0.0101394079234037	0	2910
ARID1B	0.01020554329336	1	674
AURKB	0.0102184119601284	0	904
NEK2	0.0102268078990577	0	6517
PRKCZ	0.0102677126604379	0	7890
OGT	0.0103250693372047	0	6918
FUBP1	0.0103664825471316	0	3734
PBRM1	0.0103776746789915	0	7123
FBL	0.0103980377471873	0	3456
PPP1CA	0.0104905230764753	0	7773
RPL26	0.0105677216311973	0	8649
PIK3CA	0.0106481707020381	1	7451
RPS5	0.0107729148387362	0	8688
MRPS31	0.0109301839010491	0	6164
SEC23B	0.0109528293566307	0	8926
ZFYVE9	0.0110179581185586	0	11563
NDUFS7	0.0110191082294916	0	6493
GFM1	0.0110191933422097	0	3898
DCC	0.0110212096818201	0	2498
FANCL	0.0110306856246906	-1	3430
DISC1	0.0110920072939778	0	2670
POLR2G	0.0112669502941743	0	7684
MNAT1	0.0113377702405898	1	6034
IRF5	0.011339658105036	0	4844
MAPKAPK2	0.0113537627592296	0	5746
NSL1	0.0114838269225136	0	6779
ZFP1	0.0115135096686741	0	11540
PARK7	0.0115419502113265	-1	7089
MKNK1	0.011623991356637	0	5984
KIF7	0.0117623628092308	0	5141
BAP1	0.0118333585184964	0	963
SF3A2	0.0118548959577492	0	9031
EIF4A1	0.0119162369314837	0	3042
KIF3A	0.0119849271107902	0	5132
PPWD1	0.012010640257167	0	7829
UBQLN2	0.0121265927614049	0	10995
RPS19	0.0121773166501242	0	8679
ESPL1	0.0122240666746704	0	3223
RUNX1T1	0.0123023844800973	1	8764
NDUFB5	0.012407064153854	0	6484
PSMD1	0.0125227682043884	0	8002
BTF3	0.0125489551381356	-1	1143
TRMT61B	0.012562228967338	0	10742
CCNB2	0.0126095540229058	0	1549
HRAS	0.0126220981287274	1	4527
SEC61B	0.0127494257213328	0	8935
TTK	0.0127893687134892	0	10856
MKNK2	0.0129017059717105	0	5985
ERAL1	0.012912364496264	0	3185
RPN1	0.0129513376660847	0	8663
INO80C	0.0129529468381859	-1	4779
ADCY1	0.0129622006650173	1	213
TRIM28	0.012974045456268	0	10685
MAPRE1	0.0130684991967029	0	5750
FARS2	0.0131157693419543	0	3438
FBXW11	0.0131473552831961	0	3512
EIF2S2	0.0132748290143318	0	3030
TRADD	0.0133736038383851	0	10625
KRAS	0.0134330492557004	1	5238
CHAMP1	0.0135790352273505	0	1840
DNAJB2	0.0136776750518051	0	2736
LGR4	0.0137206268785799	0	5404
CCT7	0.0137223515837917	0	1585
PDIA4	0.0137276917799234	1	7259
PPP3CA	0.0137479353372481	1	7815
MRPL27	0.013819632386461	0	6123
MKI67	0.0138480562213406	0	5981
PSMA3	0.0139488149052547	0	7984
MAP2K5	0.0139489708697913	0	5706
NEDD1	0.0139791513336144	0	6503
UXT	0.0140615400717993	0	11159
POLK	0.0140897283934981	0	7672
MAPKAPK5	0.014256707746294	0	5748
NPM1	0.0142847069375274	0	6713
NDUFAF7	0.0142950417559478	0	6480
ATF7IP	0.0143191875339169	1	810
DNAH3	0.0143717662025753	1	2721
INTS2	0.0143804450935542	0	4802
LATS2	0.0144304036671224	0	5347
EARS2	0.0144371271127489	0	2933
ALMS1	0.0144681912713008	1	385
GTSE1	0.0145176432764845	-1	4251
AMOT	0.0145485876529902	0	413
INTS9	0.0145994420909091	0	4807
PSMA1	0.0148562775027432	0	7982
NTRK3	0.0149256004365308	1	6813
ARID1A	0.014935045004069	1	673
RAD51	0.0149505984438238	0	8226
RASA1	0.01500718852441	1	8285
PIAS4	0.0150653913537949	0	7419
GTF2F2	0.0150765040924356	0	4234
JMJD6	0.0150805613570342	0	4934
POLI	0.0151159300242395	0	7671
MIPEP	0.0151310344294222	0	5973
NFATC2	0.0151453937197489	1	6549
MCRS1	0.0151952037098255	0	5825
HNRNPH2	0.015225434609499	0	4461
TOP2A	0.0152310227826349	0	10572
TRA2B	0.0153126205640063	0	10622
EIF6	0.0153235653353429	0	3055
PTPN14	0.0154746635142557	0	8072
DLG1	0.0155098166315664	0	2681
GTF2H4	0.0155182681230176	0	4237
BIRC2	0.0155381042441866	0	1052
YWHAB	0.0155424468532871	0	11433
DFFB	0.015548779293292	0	2607
RIPK1	0.0156225276679093	0	8516
NRAS	0.0157305952037474	1	6754
HSPD1	0.0157623970931372	0	4587
MAU2	0.0158013332630283	0	5776
ASF1B	0.0159383265481422	0	769
CDC5L	0.0160762058251468	0	1674
TCERG1	0.0161332629100913	0	10143
CCNH	0.0161791606633261	0	1559
RPL35A	0.0161957626264733	0	8655
USP49	0.0162016237535511	-1	11134
MTRF1L	0.016203618304187	-1	6245
IKBKB	0.0162074263058598	0	4697
PIP4K2A	0.0163181102542122	0	7469
MUS81	0.0163773090716656	0	6263
MAP3K4	0.0164593510213409	0	5717
SNRPD2	0.0164769124150577	0	9561
MAP3K5	0.0165364183824835	0	5718
PSMD13	0.0165768315203427	0	8006
KAT2A	0.0166070564971362	0	4956
EXOSC10	0.0166758102770669	0	3271
SREBF2	0.0167647666949732	0	9744
TCP1	0.0168012074307401	0	10160
SLMAP	0.0168221841678838	-1	9468
PFDN6	0.0169687432044677	-1	7332
CCT6A	0.0170047153946133	0	1583
HDAC3	0.0170703871931632	0	4324
KMT2C	0.0173056387889035	1	5223
ING1	0.0173080911478305	0	4770
GRSF1	0.0173201264426815	0	4204
G3BP1	0.0174948785491152	0	3771
FAF1	0.0175071915414791	0	3312
PASK	0.0175268436176945	1	7107
KHSRP	0.0175589147072864	1	5087
CLTC	0.0176108902376569	0	2022
BRIX1	0.0177126081818116	-1	1115
USP1	0.0177949004109614	0	11098
XRCC6	0.017949603490607	0	11398
COX5B	0.0179861278207647	0	2190
PARD3	0.0179978934968965	0	7084
SAV1	0.0180171817789784	0	8828
CEP250	0.0181007333484515	-1	1791
VCAN	0.0181258872526384	1	11180
GCH1	0.0181938241460886	0	3865
TIMMDC1	0.0182205131434239	0	10322
PSMD8	0.0182893184498644	0	8014
POLN	0.0183903652943919	0	7674
INTS1	0.0184703006007674	0	4799
RPS6KA5	0.0185095340367275	0	8692
GNPDA2	0.0185167929563446	0	4039
ATF2	0.0185627184802602	0	803
MAP3K3	0.0187739322787757	0	5716
SBDS	0.0187858678366911	0	8829
RING1	0.0188260998182139	0	8512
EDC4	0.0188765838786133	0	2956
SAMD14	0.0188987087487429	0	8808
MRPS17	0.0189735725037698	0	6151
EMG1	0.0190127656712445	0	3100
RPL3	0.0190402799805384	0	8651
E2F6	0.019207233240674	-1	2926
TFAP2A	0.0192726685119993	0	10218
TNPO3	0.0192841664182406	0	10550
RPL6	0.0193116291998657	0	8658
NSD1	0.0193663703298049	1	6777
NDUFAF6	0.0194360180011107	0	6479
MRPS2	0.0195252516437764	0	6154
DOT1L	0.0196710425645851	1	2800
DDX46	0.0196805431645967	0	2558
RGS7	0.0197845496323167	1	8470
LATS1	0.0198390354737247	0	5346
RPS15	0.0198671510014158	0	8675
RPS29	0.0199596109335475	0	8684
GTF2H3	0.0200033978494498	0	4236
EGR1	0.0200423667927856	0	3003
ELL3	0.0201343073106033	0	3074
KDM6A	0.0202440909948293	1	5077
PPME1	0.0203388491807912	0	7771
CBL	0.0203681886558062	1	1436
ACTL6A	0.0204319415260871	0	144
GABARAP	0.020528813127173	0	3779
CAT	0.02058828513083	0	1425
SMARCC2	0.0206261741833461	0	9488
CBX3	0.0206734883872903	0	1446
NDUFA9	0.0206791412432164	0	6473
SPTAN1	0.0207115553183437	0	9724
MSL1	0.0208282338763095	0	6192
ERCC2	0.0208745457920058	0	3192
TFB1M	0.0210552201629663	0	10223
UBA52	0.0211234428342639	0	10948
NTRK1	0.0212296481146594	1	6811
VAV2	0.0213055882286155	0	11177
FANCA	0.0213569023423867	0	3423
AKAP9	0.0213579025131485	0	332
MAN1B1	0.0214283370287797	0	5684
RPL18	0.0214841059965449	0	8640
GNAS	0.0214909092091481	1	4021
PPP2CA	0.0215465762799391	0	7804
RBBP5	0.0215618537235441	0	8318
NXF1	0.0216727468569161	0	6877
PPFIA3	0.021707446493208	0	7745
TROAP	0.0218173682816127	0	10746
CDK12	0.0219135617763497	0	1708
TKTL2	0.0219234153288814	1	10334
GLI3	0.0219389781221576	1	3970
SART1	0.0219640509326722	0	8820
MED4	0.0219747658428821	0	5868
TP73	0.0221069184119143	1	10592
ZBTB1	0.0221410107873826	0	11448
HDGF	0.02218736487882	0	4332
NDUFS5	0.0221902841783147	0	6492
SETD2	0.0222380312042882	1	9016
EME1	0.022286952402845	0	3099
SIN3A	0.022326903500521	0	9138
CARS2	0.0223286925619465	0	1406
NDUFB10	0.0224664928722013	0	6481
NFE2L2	0.0225115996170917	1	6555
NOP56	0.0226786430065203	0	6683
MAP2K3	0.0226835900231903	0	5704
NEDD8	0.0226959235207362	0	6506
PABPN1	0.0227154975887492	0	7027
DNAJC11	0.0227331369304798	0	2744
ANKLE2	0.0227668579102572	0	450
MEN1	0.0228093512582889	0	5886
KIF18A	0.0228460465524339	0	5114
CNOT3	0.0228974119976268	0	2065
TTI1	0.022933905956656	0	10855
REPIN1	0.0233160135694833	-1	8415
KIFC1	0.0234219164850359	0	5142
MARK3	0.0234313465309393	0	5757
POLR2I	0.02352286157312	0	7686
RELN	0.0235328099376325	1	8410
NGLY1	0.0236822719120913	0	6579
RPL27	0.0238083952528436	0	8650
SEC61A1	0.0238124718399755	0	8933
STRN3	0.0238906870034286	0	9888
CREB1	0.0239034600823488	0	2240
MET	0.0239169293796511	1	5894
GTF2E1	0.0241192522289781	0	4231
KMT2D	0.0241286764411037	1	5224
NDUFB9	0.0243282297661431	0	6487
TLR4	0.0243423740242372	1	10348
SMARCE1	0.0243938433885759	0	9492
ATRX	0.0244020572366586	1	890
PPP5C	0.0244633734497163	0	7821
ENAH	0.0245110899513922	0	3116
PQBP1	0.0246880657647101	0	7830
XRN2	0.0246928143153993	0	11400
CSNK1A1	0.0248094165518636	0	2294
SYMPK	0.0248287735213086	-1	9970
DNAJB9	0.024834911754246	0	2741
ANLN	0.0248886941978747	0	489
SOX2	0.0250103356099747	0	9622
CDYL	0.0250218441795487	1	1749
BMI1	0.0250425295256984	0	1067
LMNA	0.0250592595028552	0	5455
HDAC1	0.0252768685697642	0	4321
RPL23A	0.0252921460307442	0	8647
VAPA	0.0253544648886007	0	11168
CHMP6	0.0253630819269757	0	1881
CASP9	0.0253849530221007	0	1420
SAMD15	0.0255116234987702	0	8809
SF1	0.025608879063146	0	9029
PIK3CG	0.0256631390120327	1	7454
PLK1	0.0257447936834546	0	7581
ERCC3	0.0258247343027953	0	3193
RMDN3	0.0258815893449393	-1	8529
HNRNPUL1	0.0259743140131433	0	4469
RPL19	0.026175597014528	0	8642
CDK1	0.0262467050243427	0	1705
USP7	0.0263197914822818	0	11142
DDX18	0.0263771495327326	0	2543
COX10	0.0265399119962164	0	2185
RPS6	0.0265537739932348	0	8689
EEA1	0.0266111398153783	0	2966
NARS2	0.0266635767464065	0	6399
EIF4A2	0.0267007499327269	0	3043
SPAG9	0.0267154496998102	0	9647
QKI	0.0269099349716255	0	8136
PHF12	0.0269457163299401	-1	7376
MLLT6	0.0270305730012407	0	6001
STAU1	0.0272056441942647	0	9848
YY1	0.027228156237373	0	11439
PAK3	0.0272836468619883	1	7054
RASSF8	0.0275302535542628	0	8313
TADA3	0.0275539967150243	0	10022
HMGB1	0.0275817039819415	0	4431
EIF2S1	0.0275980407285912	0	3029
IFT46	0.0276222244414194	-1	4667
NF1	0.0277164491906485	1	6544
MRPL11	0.0277265787887468	0	6111
PTPRU	0.027740991404271	1	8098
PSMC3	0.0278277551185767	0	7997
GRK5	0.0278373460799898	0	4190
SET	0.0279204253527742	0	9013
SRSF7	0.0279323847067425	0	9774
DDX6	0.0280857994000071	0	2570
TSG101	0.0281742945189222	0	10775
ZNF521	0.0282090605014547	1	11766
PIM2	0.0282302807970441	0	7465
GATAD1	0.028253663344208	0	3848
PPFIA2	0.0282706158448453	0	7744
ASH2L	0.0283792467109036	0	772
LDB1	0.0284238731634437	0	5366
THBS2	0.028471712013105	0	10271
INTS4	0.0284718246421685	0	4804
EIF3H	0.0285095000083241	0	3036
SUMO2	0.0287416066568298	-1	9932
MAP3K6	0.0287823605643556	0	5719
CHN1	0.0288462079128193	0	1882
RERE	0.0290785108066118	0	8418
ZCCHC7	0.0291387512313093	-1	11507
KHDRBS2	0.0292046132161639	0	5083
STK38	0.0292785798222295	0	9871
DDX24	0.0293102010223062	0	2549
FAU	0.0293354283222405	0	3453
NLRP3	0.0293436557650225	1	6634
ATR	0.0294391748074317	0	886
CDC25C	0.0294508454869203	1	1661
MPP5	0.029461058482102	0	6082
BANF1	0.0295317464135864	0	961
EEF1D	0.029584333553014	0	2970
MARS2	0.0295847715664331	0	5759
AKAP11	0.0295956626998342	0	322
RPA1	0.0297923002432415	0	8623
SMG5	0.0298440575588497	0	9504
ARHGAP35	0.0298638424795468	1	643
SUMO1	0.0299001311224025	0	9931
TDG	0.0299121499737441	1	10169
YBX1	0.0299833811837021	0	11409
NKAP	0.0300609606731916	0	6609
NCOA6	0.0301161268519674	0	6447
LMNB1	0.0301786689862691	0	5456
ERCC6L	0.0304170825198792	0	3196
NELFCD	0.0304235638696762	-1	6527
ECSIT	0.0305261122060856	-1	2951
CHUK	0.0308316673139673	0	1919
TIPIN	0.0308913565929295	0	10326
PKMYT1	0.0309126813587777	0	7503
PARP1	0.0309258005531301	0	7092
ANKFY1	0.0309368362495635	0	445
SNW1	0.0310573371055719	-1	9571
RPS6KA1	0.0310863409526431	0	8690
SMARCC1	0.0311591266755201	0	9487
NDUFV1	0.0312469348689691	0	6495
RPL21	0.0312552512793545	0	8643
CIAO1	0.031282677571882	0	1921
POLR3C	0.0312929582334737	0	7692
REV1	0.031314374435736	-1	8421
RPS14	0.0313148245487228	0	8674
UQCRFS1	0.0314116339298875	0	11081
RPRD1A	0.0315187718363011	0	8669
PSME1	0.0315804001642206	0	8016
DEPDC1	0.0316635361300777	0	2596
PDCD6IP	0.031669871961027	0	7223
PDSS1	0.0318670301493536	0	7278
MAP2K7	0.0319047500776593	0	5708
DHX15	0.032008925273247	0	2636
GSK3B	0.0320814476578283	0	4212
RPRD1B	0.0320824666708017	0	8670
RPN2	0.0320992014699941	0	8664
GPR161	0.0321320780042428	0	4115
SMG7	0.032260840788283	0	9506
KPNA2	0.0322862311572798	0	5230
SCML1	0.0323789158740275	0	8867
PIK3C2B	0.0323805271150721	1	7449
DMWD	0.032520709456266	0	2713
SIN3B	0.0325312902043875	0	9139
STIM2	0.0327441226212264	0	9855
MPHOSPH6	0.0328177907344842	0	6074
XPNPEP1	0.0329688415269813	0	11384
HYOU1	0.0330629221582539	0	4616
EHD1	0.0331202605964323	0	3008
LIN9	0.0331871430313985	0	5436
APAF1	0.0332360361159467	0	543
HSPB1	0.033278353464466	0	4580
GAS1	0.0332847796754036	0	3837
FMNL1	0.0335070727485297	-1	3641
TTC33	0.0335524736629951	0	10839
CALU	0.0336979025904192	0	1355
POP5	0.0337189580600797	0	7713
LIN28A	0.0337537854095876	-1	5429
KHDRBS1	0.0338897849184847	0	5082
CSNK1G2	0.0339240629676329	0	2297
PRKAA2	0.0339633269400205	0	7871
MTF2	0.0340109872837803	0	6214
MRPL16	0.0340189895142408	0	6115
RNF2	0.0340537743372574	0	8578
TACC3	0.0342031288591831	0	10014
RFC1	0.0342211206729271	0	8426
RANBP2	0.0344788656548729	0	8260
RAD23A	0.0344893879520047	0	8224
TNKS2	0.0345935915553201	-1	10539
COPS3	0.0346714001565565	0	2161
BIRC3	0.0346731828265076	0	1053
USP4	0.0347492015867325	0	11126
CLIP1	0.0347982636279911	0	2001
DYNLL1	0.0348614292191912	0	2911
RABGAP1	0.0349356105129673	0	8208
SMARCD1	0.0351895203563005	0	9489
RPA2	0.0352951514931293	0	8624
ASAP1	0.0353146130094644	0	752
RPS6KB1	0.0354645001714472	0	8694
GADD45G	0.0355365861589194	0	3797
CDK9	0.0355450409673104	0	1727
HNRNPH3	0.0355605329309829	-1	4462
RPS4X	0.0355844555296007	0	8687
EIF2B2	0.0356049839909021	0	3025
DST	0.0356955860755384	0	2859
PSMD14	0.035701840759369	0	8007
NUMA1	0.0357855841537408	0	6847
MIS12	0.0359173857249995	0	5975
YWHAH	0.0359636341301983	0	11436
PRMT1	0.0359749281615716	0	7898
SRSF1	0.0360766214211702	0	9766
SKIL	0.0361255907038718	0	9162
PALB2	0.0362451638644745	0	7057
DOLK	0.036288770282281	0	2797
VARS2	0.036292577439373	0	11170
IPO8	0.0364408738055805	0	4818
MRPL38	0.0365949716129551	0	6128
GNPDA1	0.0366685190498646	0	4038
NUMB	0.036731460067771	0	6848
HOXB9	0.0367745561185246	0	4495
PES1	0.0368884327782235	0	7310
SEC62	0.0369340843424829	0	8937
TAF1	0.0369371733134567	0	10023
DKC1	0.0369410577962426	0	2673
ITSN1	0.037025792654016	0	4914
XAB2	0.0371639593445292	0	11370
MTOR	0.0371875266243733	0	6240
RPL23	0.0372899346622756	0	8646
FANCG	0.0374021086360699	0	3428
EIF3K	0.0374694129501986	0	3039
RANGAP1	0.0376276517096909	0	8265
EPHA3	0.0377328747441705	1	3158
CUL7	0.0377830392611675	0	2363
EXOSC3	0.0378010198493241	0	3272
EXOSC5	0.0378861743603212	0	3274
USP38	0.0379085433714772	0	11124
DDX49	0.0380452392545856	0	2560
CDCA8	0.0381984158336774	0	1682
PPP1R10	0.0382057139038077	0	7776
PPP2R2A	0.0384530071854018	-1	7807
ITSN2	0.038582692702418	0	4915
RPL18A	0.0385906006218893	0	8641
CEP78	0.0386404993427036	0	1804
TAF2	0.0387789840045329	0	10030
RARS2	0.0388456850064056	0	8284
EIF3M	0.0388882623795793	0	3041
GRM1	0.0389315578822985	1	4193
UQCRB	0.0390123601400115	0	11079
MMS19	0.039029469769475	0	6031
POMP	0.0390379987229859	0	7707
SRPK1	0.0390605160942566	0	9757
ZNF346	0.0390993563124099	0	11694
APH1A	0.0391790208536391	0	556
ROBO2	0.0391992880866312	1	8607
NBR1	0.0392070011427437	0	6416
PINK1	0.0392306754636151	0	7467
EFEMP1	0.0393039808845673	0	2982
PPIL1	0.0393125269392149	0	7755
VRK3	0.0394764797732967	-1	11236
GHR	0.0395142842047433	0	3918
PSMA5	0.0396700988412493	0	7986
AURKA	0.0397251271500933	0	902
ARNTL	0.0397288281176031	0	719
BET1	0.0397624587530871	0	1033
EEF1G	0.0397829152549219	0	2971
DNAJB1	0.0397972476169587	0	2732
PAK2	0.0398541894010955	0	7053
EED	0.0399688456890746	0	2967
ADAMTS9	0.0399778288753424	0	199
ACTR5	0.0404971596496914	-1	156
AK3	0.0405279737480577	0	314
RAD51C	0.040567641741952	0	8230
GTF2A1	0.0405707531518816	0	4228
TIMELESS	0.0406051618112128	0	10310
DYNC1H1	0.0406641299958668	0	2904
PIAS1	0.0407532261144786	0	7417
IRF6	0.0407921669666656	1	4845
DNAJA1	0.0408067931603171	-1	2728
DHX30	0.0408194108612728	0	2639
DDX19A	0.0408491742801928	-1	2544
NEDD4	0.040850837076548	0	6504
CCNB1	0.0409289896550259	0	1548
TMEFF2	0.0409304772224816	0	10389
CEP72	0.0409445957918842	0	1802
GSK3A	0.0409611540981129	0	4211
LARS2	0.0410166646198222	0	5342
VIPR2	0.0410254555991478	0	11201
EIF3L	0.0412011130514511	-1	3040
EFNA1	0.0412922085446325	0	2986
NOB1	0.0413177893231881	-1	6660
UBR5	0.0414097292460297	0	11001
RNGTT	0.0414941757563016	0	8599
PRKAB2	0.0415211916991219	1	7873
CDKN3	0.0415212015944075	0	1736
LIN37	0.0415509276022872	-1	5430
HSP90B1	0.0415695234618447	0	4567
STRN4	0.0417012860369022	0	9889
NELFB	0.0417928519319592	-1	6526
MAP2	0.041960942807607	0	5701
PUF60	0.0419629444846551	0	8107
PDPK1	0.0420065823722213	0	7273
RPA4	0.0423016198780703	0	8625
N4BP2L2	0.0423282679126637	0	6357
PRKCG	0.042433611216528	0	7886
HNRNPD	0.042477349689494	-1	4457
ATIC	0.0425166341099073	0	826
DCTN1	0.0425574119448559	0	2519
PAN2	0.0425784702116778	0	7065
FLCN	0.042639227689054	0	3622
NAF1	0.0430297536075494	0	6380
MED15	0.0431560663546615	0	5855
CUL4A	0.0433955096495414	0	2360
KIF21A	0.0434802979918337	1	5122
SETDB1	0.0435058676934321	0	9022
ZNF512B	0.0435439008573717	0	11760
RAB7A	0.0435932232331006	-1	8201
PRKAA1	0.0436183989175429	0	7870
TNPO1	0.0436592627431147	0	10548
SMARCA5	0.0436656238779729	0	9483
WDR61	0.043713280274289	-1	11305
USP47	0.0437342673865831	0	11132
MDM2	0.0437721411761912	0	5838
TOP3A	0.0437736719127518	0	10574
PSMD4	0.044139227950159	0	8010
IGSF8	0.0443673623846691	0	4692
MRPL46	0.0444597212745173	0	6134
TLN1	0.0444683295447715	0	10344
PRPF19	0.0444834013655692	0	7919
PSPC1	0.0445541686060222	0	8023
CCR5	0.0445981828288432	1	1573
SFPQ	0.0446169774628591	0	9041
CHD3	0.0447550194203941	0	1851
PRKCI	0.044793276294721	0	7887
GOLIM4	0.0448605113499749	0	4054
CTTN	0.0449208854134592	0	2351
NFKBIA	0.0449567766567185	0	6562
ACAD9	0.0450797169956851	0	82
TARBP2	0.0450926390395656	0	10061
SIRT2	0.04510562295477	0	9148
MAN2A1	0.0451324164767505	0	5686
DNAJC1	0.0451480319312999	0	2742
ATAD2	0.0451710408872928	0	793
RBL2	0.0451978624383278	0	8326
MRPS27	0.0453964734507262	0	6161
RPS2	0.0454168342467065	0	8680
