gene	p-value	label	index
STAT5A	2.436105322872897e-07	0	9845
CD247	2.448671548239499e-07	0	1606
PPP3CC	2.655230630027016e-07	0	7817
NKIRAS1	2.67387339513399e-07	0	6613
CDKN1A	2.780333216046064e-07	0	1732
DIRAS3	2.844054063825616e-07	0	2666
CALR	2.91238707711982e-07	0	1353
MKNK1	2.959241703753758e-07	0	5984
MAP3K8	3.212972576918921e-07	0	5721
CAPN2	3.3289624200817386e-07	0	1384
MAP2K3	3.515199474078182e-07	0	5704
RND2	3.530279192720689e-07	0	8544
LGALS1	3.709822394032203e-07	0	5389
E2F1	3.924878287607769e-07	0	2921
MAP3K7	4.088155232021633e-07	0	5720
CCT4	4.383008044051504e-07	0	1581
ZAP70	4.538822025132774e-07	0	11444
NCOR2	5.059822829649338e-07	0	6449
CSF1R	5.504407943999517e-07	0	2286
MAP4K2	6.238056136095803e-07	0	5725
CDK2	6.25482426432017e-07	0	1714
NKIRAS2	6.572320290400215e-07	0	6614
CDC25A	6.761679565721711e-07	0	1659
VCL	7.222966481508996e-07	0	11181
HCK	7.58958735486548e-07	0	4315
DIRAS1	7.654944667765688e-07	0	2664
ERBB2	8.016985118596156e-07	1	3188
ELK1	8.031731858596018e-07	0	3069
STAT3	8.602257490628214e-07	0	9843
CCND1	9.93566779986126e-07	1	1551
PTEN	1.0122011791087012e-06	1	8042
RPS20	1.042839090857667e-06	0	8681
CDK5	1.0919170302525e-06	0	1720
RALA	1.1364860600983554e-06	0	8246
RASL12	1.161908784652582e-06	-1	8307
RASL11A	1.2591702190143191e-06	0	8305
PTK2B	1.4765179349930216e-06	0	8062
ETS2	1.4772752579354744e-06	0	3239
SYK	1.5030902474828517e-06	0	9969
STAT5B	1.5197931393624836e-06	0	9846
MAPK9	1.5853057984823695e-06	0	5744
CDK4	1.6158781267026116e-06	0	1719
RASSF1	1.6473358109614902e-06	0	8308
ACTN2	1.7021802904965782e-06	0	148
CBL	1.7096664280271058e-06	0	1436
HMMR	1.7142282573946762e-06	0	4442
PGR	2.0634665961427854e-06	0	7361
NEK2	2.198603263562139e-06	0	6517
CAPNS1	2.2311665350690147e-06	0	1391
HIF1A	2.2588829592090268e-06	0	4390
RPS6KB1	2.425622258740781e-06	0	8694
BTK	2.5317197335918644e-06	0	1147
EIF3A	2.654357877716209e-06	0	3032
CASP7	2.672087624950513e-06	0	1418
PDGFRB	2.896655120196357e-06	0	7252
NFATC2	3.1744071037689167e-06	0	6549
MDM2	3.363917157481237e-06	0	5838
WDR5	3.88038962243023e-06	-1	11299
ARNT	3.914142531736815e-06	0	717
GNAS	4.132362210537523e-06	0	4021
PPP1R13B	4.145783986836766e-06	0	7779
AXIN1	4.64921321839248e-06	0	911
NFATC1	4.658486028856909e-06	0	6548
IRS1	4.8302335569421735e-06	0	4850
MAP3K11	5.1189154638811465e-06	0	5711
PTPN6	5.24777764923444e-06	0	8079
GRIN2D	5.722995604463881e-06	0	4184
ABL1	5.77079035168276e-06	0	66
EIF2AK2	5.998104315331793e-06	-1	3021
MAPK7	6.3672156133578015e-06	0	5739
JAK1	7.353817460423003e-06	0	4924
RAP2B	7.532431946375886e-06	0	8272
RHOD	8.011407093260574e-06	0	8487
PRKCQ	8.300162526109077e-06	0	7888
RPS6KB2	8.777038669917065e-06	-1	8695
CTTN	8.998960619526295e-06	0	2351
CRKL	9.29927315996768e-06	0	2260
RASSF2	9.74789831046554e-06	0	8309
PCBP1	9.932050805948755e-06	0	7130
RPS6KA5	1.008797175581784e-05	0	8692
TYK2	1.0169725780654093e-05	0	10930
PEBP1	1.020838955465458e-05	0	7294
CDC25C	1.0455884292821711e-05	0	1661
PRKCG	1.0736624662233937e-05	0	7886
HSD17B4	1.0746491488457322e-05	0	4553
SMAD1	1.0819646343442691e-05	0	9473
WNK3	1.0902318120305677e-05	0	11339
CFLAR	1.13358596436049e-05	0	1826
INSR	1.139475467340184e-05	0	4797
RAP1B	1.1602270036692004e-05	0	8268
EIF2B3	1.16486004141259e-05	0	3026
MAP3K6	1.1770803830207164e-05	0	5719
MAP3K4	1.2353666399214448e-05	0	5717
MED1	1.2673028943715531e-05	1	5848
KHDRBS1	1.3016352295841603e-05	0	5082
RHEB	1.3302041881557396e-05	0	8479
BUB1	1.33026431964421e-05	0	1159
PI4KA	1.5183760096786077e-05	0	7414
HMOX2	1.6231057843039902e-05	0	4444
TGFBR2	1.7435422733951514e-05	1	10248
EIF2S3	1.759310164486756e-05	0	3031
PLA2G4A	1.7730929763748103e-05	0	7519
RPS6KA4	1.8295867422495323e-05	0	8691
ADAM17	1.852918006321412e-05	0	172
ACTN1	1.8546750083194573e-05	0	147
BAD	1.867592946111453e-05	0	949
PABPC1	2.007823912009996e-05	0	7022
RASSF5	2.014036472046025e-05	0	8311
ADCY1	2.0820952878299764e-05	0	213
DDX20	2.123386110615684e-05	0	2546
CASP9	2.253250371774591e-05	0	1420
HNF1A	2.3639224814865256e-05	0	4446
PDPK1	2.3727133011754705e-05	0	7273
CARM1	2.489882584562772e-05	0	1404
CD3G	2.559329738090188e-05	0	1625
ADAM15	2.6034599672024804e-05	0	171
NFATC4	2.6418422132185696e-05	0	6552
CDC25B	2.675138389322345e-05	0	1660
TSC2	2.7375637241957605e-05	1	10766
KEAP1	2.779749498247609e-05	0	5079
F2	2.796966003353148e-05	0	3293
CDKN1B	2.9030256736231915e-05	0	1733
MAP4K1	2.951846055428612e-05	0	5724
RALBP1	3.1072360353833175e-05	0	8247
GNAQ	3.297881511535657e-05	0	4020
WNK2	3.359889893015517e-05	0	11338
CAMK1	3.3841491783988725e-05	0	1356
ZYX	3.551347429332354e-05	0	11935
AIFM1	3.603196553951464e-05	0	303
EIF2S2	3.872916554927354e-05	0	3030
VAV1	4.017766407807746e-05	0	11176
ATR	4.3498499792314606e-05	0	886
ROCK1	4.505634902598539e-05	0	8610
APAF1	4.995904062800096e-05	0	543
MAP4K3	5.1652871735347833e-05	0	5726
MRPL11	5.45901888421829e-05	0	6111
WNT1	5.637879716337388e-05	0	11341
GRIN2B	6.146027718298446e-05	0	4182
ADAM12	6.30633658498755e-05	0	170
SCNN1G	6.463203192426297e-05	0	8881
MAP2K5	6.512267642256602e-05	0	5706
NFE2L2	6.6544319595572e-05	1	6555
CEP55	7.147497149755838e-05	0	1796
EIF2S1	7.617904519782586e-05	0	3029
NOS2	7.732413336322078e-05	0	6687
MAP3K2	7.836323958012079e-05	0	5715
NFATC3	7.837972513884371e-05	0	6551
CDK6	7.93255545657474e-05	0	1724
MAP3K10	8.274382515771527e-05	0	5710
MAP3K12	8.324026582909141e-05	0	5712
MYD88	8.92843540518889e-05	0	6290
NSMAF	9.237575390527655e-05	0	6780
SLC9A3R1	9.829989756178832e-05	0	9441
PI4KB	0.0001018973606497	-1	7415
LIMK1	0.0001069613365229	0	5425
FZD1	0.0001132086868474	0	3758
TFDP1	0.0001144706290026	0	10227
EPO	0.0001166540169574	0	3174
PI4K2B	0.0001199585897042	0	7413
EIF4A2	0.0001219338213478	0	3043
TTC1	0.0001240331438866	0	10820
CXCR3	0.0001288758111149	0	2387
GBF1	0.000129496580584	0	3855
GAB1	0.0001326329897536	0	3776
NKX2-5	0.0001332191539279	0	6618
NTRK3	0.0001340823446128	0	6813
ABL2	0.0001420309245653	0	67
MMP14	0.000145660534528	0	6018
LAT	0.0001472358307805	0	5345
IL6	0.0001487847756187	0	4746
MAPK4	0.0001502145490026	0	5738
HMGN1	0.0001527158129779	0	4437
EPOR	0.0001554702698879	0	3175
DPF2	0.0001576547266191	0	2805
APOA1	0.0001612284379335	0	564
FLT4	0.000178296457484	0	3635
RECK	0.0001828429168426	0	8399
EGF	0.0001861673977059	0	2996
MMP9	0.0001871313420845	0	6029
GATA4	0.0001961426717034	0	3846
RAP2C	0.0001964137467829	0	8273
DMD	0.0001972127909956	0	2703
CSF1	0.0001972800172251	0	2285
PPARA	0.0002060206608921	0	7733
AGRN	0.0002215692706876	0	283
MAP3K9	0.0002218096084706	0	5722
PIK3R2	0.0002220121360355	0	7457
BCAR1	0.0002338163078181	0	986
CCNE1	0.0002407350654495	0	1555
CHEK1	0.0002546129612467	0	1857
MYH2	0.0002786386065923	0	6299
BLNK	0.0002806092908187	0	1059
PDGFRA	0.0002816418809977	0	7251
BIRC5	0.0002983633260921	0	1054
NCF2	0.0003039878126291	0	6432
TLN1	0.0003109218237179	0	10344
CAMK4	0.0003120063122988	0	1362
SMAD5	0.0003349918594477	-1	9476
EIF2B2	0.0003580145496111	0	3025
MTOR	0.0003667996558198	1	6240
KRAS	0.0003830569534526	1	5238
GHR	0.0003935181908661	0	3918
CABIN1	0.0003980587585764	0	1305
CD79A	0.0004002598528935	0	1640
GNA12	0.000422505704203	0	4012
TNKS2	0.0004229882485554	-1	10539
WASF1	0.0004685663115535	0	11260
POLR1B	0.0004782441971528	0	7677
FGF2	0.0004822693257108	0	3570
DUSP1	0.0004857112732133	0	2879
CD79B	0.0004878647601855	0	1641
AGT	0.0004978434806403	0	284
EIF2AK3	0.0004998711060569	0	3022
MAP3K13	0.000538784070311	0	5713
PAX3	0.0005389667891598	0	7114
SRF	0.0005568023160053	0	9746
NR1H3	0.000590179443286	0	6736
NPPA	0.0005996615115446	0	6716
HSF4	0.0006147300393875	0	4563
NR0B2	0.0006236097703068	0	6732
RAP1A	0.0006294200852793	0	8267
GALNT12	0.0006375216134739	0	3812
NCOA1	0.0006430473781995	0	6442
TIMP2	0.0006560001045546	0	10323
KCNA3	0.0006687446020888	0	4975
CD28	0.0006700538878437	0	1611
ELAVL1	0.0006815916941286	0	3059
FOXO1	0.0006912907348781	0	3687
JAK3	0.0007024462117432	0	4925
ANXA1	0.0007037870143077	0	505
KSR2	0.0007241978269624	0	5295
WDR83	0.000730679190067	0	11313
IFI35	0.0007345991511266	0	4646
NMI	0.0007382821674177	0	6647
ARHGEF1	0.0007438062136268	0	653
GRB7	0.0007496376325031	0	4162
PTPRB	0.0007574838424121	0	8083
RASD2	0.000769168420458	0	8292
KCNA1	0.0007925127314299	0	4974
IL2RG	0.0008151747264665	0	4738
CRYZ	0.0008189320314126	0	2279
GNA11	0.0008194216715153	0	4011
FOXA1	0.0008333411715852	0	3671
DNAJB6	0.000845062667983	0	2739
ERBB4	0.0008701555446873	0	3189
UMPS	0.000872243400239	0	11047
FGR	0.0008980077275098	0	3586
CHN1	0.000900401990244	0	1882
LAMA4	0.000950663417082	0	5316
EGR1	0.0009596326815782	0	3003
DVL1	0.0009618349521338	0	2899
MRAS	0.0009654711100398	0	6096
EIF4G2	0.0009946369842687	0	3049
TBXAS1	0.0009946903776146	0	10131
SLC2A4	0.0010031635794493	0	9307
UTRN	0.0010273993652583	0	11155
MUTYH	0.0010594661246001	0	6265
SOCS3	0.0010798651241131	0	9598
APPL1	0.001118959184257	0	589
EIF4A1	0.0012097618047153	0	3042
ENAH	0.0012802744966218	0	3116
CD19	0.0012898446508234	0	1594
EDN1	0.001434468237565	0	2962
NGFR	0.0014586524947915	0	6578
BAX	0.0015040874205993	0	970
DUT	0.0015283922818159	0	2898
ILK	0.0015636523004421	0	4754
GNA13	0.0015731699895804	0	4013
TGIF1	0.0016789657260887	0	10250
CAMK1G	0.0017480214633565	0	1358
TIAM1	0.001748267403961	0	10298
RABGEF1	0.0017725903729758	0	8209
ACOX1	0.0018446679976606	0	115
SPRY2	0.0018634619328844	0	9716
FOXO3	0.0018693756785331	0	3688
IFNAR1	0.0018898751696766	0	4655
TMOD1	0.001903586673866	-1	10483
FBP2	0.0019121728909032	0	3465
DUSP4	0.002086061225498	0	2892
CXCR4	0.0021945476183047	0	2388
PPM1A	0.0022762913357662	0	7760
ITGB6	0.0023190603047393	0	4890
KIT	0.0023322987802125	0	5152
TNFRSF25	0.0023469803841071	0	10524
CENPE	0.0024156560042671	0	1768
ARHGEF6	0.0024168466036876	0	671
CD86	0.0024474932715515	0	1644
TIAL1	0.0025025454027456	0	10297
NF1	0.0025050614448633	0	6544
HMOX1	0.0025084262362258	0	4443
LAMA3	0.0025923495808447	0	5315
PTGS2	0.0026940918388124	0	8057
CAP1	0.002956084879795	0	1375
SGK1	0.0030428452115477	0	9057
CHRM1	0.003067579271179	0	1892
DUSP7	0.0030902663274355	0	2895
DUSP6	0.0030992423654406	0	2894
DIAPH1	0.0031581138042114	0	2653
PLD1	0.0032951157704904	0	7546
SOS2	0.0034631400319469	0	9616
CAT	0.0036050693716391	0	1425
SRA1	0.0037896168001228	0	9736
UBTF	0.0038166096852169	0	11005
BRAP	0.0038529143415677	0	1098
ARFIP2	0.0038686491596575	0	621
EIF2B1	0.0038741620743391	0	3024
WASL	0.003995652539983	0	11263
NRG1	0.0040191877072966	0	6761
PTPRH	0.0041650294487908	0	8088
HOXA7	0.0041933976558454	0	4486
PIK3R3	0.0042051721684915	0	7458
TICAM1	0.0042956575643916	0	10299
DUSP2	0.004339276377366	0	2887
RAP1GDS1	0.0047210147512798	0	8270
PAK3	0.0047294359522905	0	7054
EIF1AX	0.0048500583934413	0	3018
POLR1D	0.0048794338290117	0	7678
EIF4G3	0.0049045157782467	0	3050
SLC9A3R2	0.0050322266777655	0	9442
ARHGAP9	0.0050570396558543	0	650
DGCR8	0.0051044460671373	0	2611
HBEGF	0.0051638699975297	0	4307
BLVRA	0.005166413405557	0	1063
PDK2	0.0055564024096786	0	7263
HAND2	0.0057349014281974	0	4283
TEK	0.0059765808461871	0	10191
AGTR1	0.0059807234974548	0	286
DUSP16	0.0061046193341128	0	2884
TLR9	0.0061074205179555	0	10351
TERT	0.0063325666353342	0	10201
NDE1	0.0064790480097047	0	6455
FBXW7	0.0065035469958809	1	3516
HAND1	0.0065881083171707	0	4282
DUSP5	0.0069077745149694	0	2893
ATM	0.0069827926982899	1	830
CALCOCO1	0.0070280513053109	-1	1343
NEDD9	0.0072277891078685	0	6507
FOXO4	0.0073314672793355	0	3689
NGF	0.007465242053848	0	6577
RABAC1	0.0075474079006254	-1	8204
F2R	0.0075566715439647	0	3294
IL18	0.0075604197974362	0	4719
PAK4	0.0077875611973094	0	7055
PRPSAP1	0.0078167377043609	0	7934
SLC25A3	0.0080075998489438	0	9263
ARF1	0.008096948439409	0	612
IL7R	0.0085580795996439	1	4750
PIK3CD	0.0086316659401712	1	7453
NTRK1	0.0088248697616468	0	6811
ZBTB7A	0.0091570346450237	0	11479
GRB14	0.0091909506356261	0	4160
RAB2A	0.0093926357186222	-1	8172
CTCF	0.0094155429913269	0	2316
DGKZ	0.0095409445367027	0	2619
PRKCZ	0.009541704827834	1	7890
CITED2	0.0095707419730323	0	1936
CSF2RB	0.0097364278848982	0	2287
RHOG	0.0099975226254179	-1	8489
LAMA2	0.0104664016792769	0	5314
TNFSF13	0.010496755415094	0	10527
TP53BP1	0.0105782843679989	0	10586
GSK3A	0.0106300811330397	0	4211
KPNA4	0.0107313446978868	0	5232
RAN	0.0107493557808621	0	8256
MAL	0.0108011683178865	0	5673
TIMP3	0.0111845299368527	0	10324
EIF4G1	0.0113956278440189	0	3048
RAB13	0.0114360867809314	0	8157
POLR1A	0.0115213489371509	0	7676
DOCK1	0.0116210355894527	0	2780
RAB27A	0.011809503237692	0	8170
NFKBIA	0.0119130465619265	1	6562
NRAS	0.0119246814769027	1	6754
RAB1B	0.0120247741738464	0	8162
TRIO	0.0121414585015439	0	10721
RALGDS	0.0121795629421441	0	8251
RAB23	0.0125751388478895	0	8166
ITGB3	0.0128978330719933	0	4887
SPRY1	0.0131771311240648	0	9715
RAB6A	0.0132064606023398	0	8199
ADAP1	0.0133122848411602	-1	203
PSMB5	0.0133960737981439	0	7992
DNAJC27	0.0134575133215123	0	2754
PTPN5	0.0135724389133395	0	8078
RRAS	0.0137487506451296	0	8708
RAB18	0.0138544942005418	0	8159
SKP2	0.0138918986479173	0	9165
ARHGAP5	0.0139070584144227	0	648
EEA1	0.0139324358191312	0	2966
ASPM	0.0140611058253215	0	785
DNAJA3	0.0141809138894442	0	2730
IL6ST	0.0141978997581552	0	4748
SUPT20H	0.0142906593471296	-1	9937
FABP1	0.0143706977705592	0	3305
IKZF3	0.01442722290741	0	4700
RAB35	0.014452854639932	0	8177
DHFR	0.014512911877178	0	2625
RAP2A	0.0145376172795789	0	8271
PDE6D	0.0146001875158126	0	7242
LBP	0.0146346541845943	0	5350
BANF1	0.0146537901209593	0	961
RAB10	0.0146587533639562	0	8149
RAB22A	0.0146731348296777	0	8165
RAB34	0.0147908075685608	0	8176
PFKL	0.0148192470153185	0	7336
RAC2	0.0149639968868475	0	8217
PIK3CB	0.0151902359188176	0	7452
RAB21	0.0152323176750194	0	8164
IL7	0.0156047480613556	0	4749
RABL2A	0.0156601773135682	0	8213
GJA1	0.015698906278508	0	3940
RAB4B	0.0157185464644079	0	8198
HGF	0.0157906911758902	0	4375
RAB1A	0.0158473089426383	-1	8161
SMPD1	0.0159146165107263	0	9514
CDX2	0.015964412937732	1	1748
GNA15	0.0159909940892617	0	4015
ERF	0.0160518441872229	0	3199
PDGFB	0.016082878592976	0	7248
RAB12	0.0163653908072205	0	8156
RIN1	0.0168676931334262	-1	8509
PELP1	0.0172361818346318	0	7302
PSMA7	0.0172427057152471	0	7987
PFKP	0.0172929709828846	0	7338
RHOF	0.0173514607276616	-1	8488
GIT2	0.0175589862809852	-1	3939
ETV3	0.0176703496711382	0	3241
NME1	0.0176801338210489	0	6641
IRS4	0.0177388453718615	0	4851
RAB11B	0.0179706303424142	0	8150
PATZ1	0.0183110013507972	1	7110
DHRS4	0.0184388865133822	0	2633
RAB4A	0.0185897933703946	0	8197
RAB31	0.0193349067221346	0	8174
RAD51	0.0194564003168529	0	8226
FANCD2	0.0196547854486582	0	3425
MUSK	0.0197940878979062	0	6264
PCNA	0.0199377302312595	0	7196
NRG2	0.0200584381320697	0	6762
PEA15	0.0202631470999631	0	7292
EP300	0.0203022365445918	1	3143
PRAM1	0.0204348097561621	0	7831
DUSP9	0.0205052812289153	0	2897
WEE1	0.0205881476461134	0	11321
MS4A2	0.0206124970075873	0	6176
ARPC4	0.0207100848022676	0	724
RAB19	0.0211693161978885	0	8160
FANCA	0.0212650385078652	0	3423
PTK2	0.0215260553332379	0	8061
MRPL24	0.0215831042135879	0	6122
ICMT	0.0218090368428633	0	4628
POLA2	0.0219334235478966	-1	7657
PHF20	0.0219637840871407	0	7380
CDK7	0.0219961767979374	0	1725
IFNGR2	0.0220898218832261	0	4659
SYNE2	0.0230885178085129	0	9977
PPIF	0.0230898642168009	0	7753
NRG3	0.0231854753446816	0	6763
DHPS	0.0234964618454002	0	2627
RAB39A	0.0236008211709104	0	8181
CUL7	0.0237222081352772	0	2363
EIF4E3	0.0238453676476415	0	3045
ADH5	0.0241118339495587	0	225
FANCG	0.0242151845280253	0	3428
RAB28	0.0244018318909874	0	8171
PFKM	0.024473829858747	0	7337
TP73	0.0244980857253382	0	10592
RGS14	0.024654907139748	0	8463
GATA2	0.024661044797339	0	3845
MRPS28	0.0249691893356943	0	6162
GSTP1	0.02507395216751	0	4224
PAK6	0.0250799961925596	0	7056
BRCA2	0.0253402046476075	0	1099
EIF2B4	0.0258795382233634	0	3027
NCK1	0.026158171601586	-1	6434
RAB33A	0.026342540649756	0	8175
FHL3	0.0266075213118452	0	3591
SMPD2	0.02665362103019	0	9515
RAB24	0.0266577862731751	0	8167
CLIP1	0.0268407762521793	0	2001
RAB3B	0.0272505342893025	0	8184
TERF1	0.0272518018004565	0	10199
AP2A1	0.0275069242168056	0	526
RAB9B	0.0277402794208405	0	8203
RAB36	0.0277724575641349	0	8178
CEP350	0.0282984994879767	0	1793
GAPDH	0.0288309218563556	0	3831
FANCE	0.0289417034542265	0	3426
RAB26	0.0289626838127755	0	8169
TH	0.0292019972370541	0	10259
TAF1	0.0293548354518609	0	10023
NCKAP1	0.0298640382115405	0	6436
RAB6C	0.0299440923743423	0	8200
RGS12	0.0299471942643305	0	8461
TRIM25	0.0311538346524298	0	10682
RGL2	0.0312816638449681	0	8447
TWIST1	0.0313963602268723	0	10911
GNL3L	0.0321996733311718	0	4035
GORASP2	0.0322259522586147	-1	4061
RAB3D	0.0322714865921866	-1	8186
DEAF1	0.0323131516333263	0	2572
METAP2	0.0328899482162287	0	5897
RASGRP1	0.0331215584184472	0	8299
LAMC1	0.0336881956267272	1	5322
GABRB1	0.0337533959918733	0	3788
SFN	0.03393444857363	0	9040
AP2M1	0.0340532734514823	0	529
CDK8	0.0341653748954907	0	1726
SCRIB	0.0342873147921951	0	8886
PARP1	0.0343474521410692	0	7092
ZNF385A	0.034955521011653	0	11707
MYC	0.0351837831137319	0	6286
PTPN7	0.0354798169179388	0	8080
IL1RAP	0.0358348318272639	0	4724
DHCR24	0.0361912147077049	0	2621
C1QA	0.036725904716401	0	1207
NOX1	0.0367734953300728	0	6695
RAD17	0.036851112457296	0	8220
XRCC6	0.0369749174473124	0	11398
RAB40B	0.0370117834909284	-1	8193
MRPS25	0.0374819293846952	0	6159
ANGPT2	0.0376743148555927	0	432
MDM4	0.0377150424194941	0	5839
XBP1	0.0377874408071224	0	11372
PRKDC	0.0378439768547362	0	7893
CORIN	0.0382322444473745	0	2177
RPA1	0.0383253577069133	0	8623
NCKIPSD	0.0384637898927784	0	6440
CASP6	0.0387621970572936	0	1417
CHEK2	0.0394826486192735	0	1858
BRK1	0.0400372553329429	0	1116
ITPK1	0.0402095995886453	0	4905
LIN7A	0.0403086254693248	0	5433
PRMT1	0.0403979683676771	0	7898
CHN2	0.0409361709400432	0	1883
BID	0.0410126688596402	0	1049
GREB1	0.0410520978915338	0	4163
NFKBIB	0.0412410970089108	0	6563
RAB39B	0.0414789029308639	0	8182
MAFG	0.041565097444945	0	5650
THRSP	0.0419217123547911	0	10288
VAV2	0.0419480276474972	0	11177
DNAJB1	0.0422678145773412	0	2732
MRPS14	0.0423236013448527	0	6148
HDAC1	0.0423422813095778	0	4321
RAB17	0.0426463032023469	0	8158
RANBP10	0.043077715147205	0	8258
SMURF1	0.0435283620633109	0	9524
PLK1	0.0438014360694216	0	7581
RAB41	0.0440355471394282	0	8194
EDNRA	0.0445342275695582	0	2965
SMYD2	0.0458716472185851	0	9527
RDH13	0.0462167117767929	-1	8394
SYNJ2	0.0472508242117341	0	9983
APLP2	0.0472630715731484	0	562
AKT1	0.0473680028217391	0	343
CYFIP1	0.0479219285308245	0	2405
CHUK	0.0479322373072596	0	1919
RB1	0.0481832743262287	0	8315
OCRL	0.0490294891800104	0	6904
BORA	0.0497976134599143	0	1091
KCTD17	0.0498206100065588	0	5054
COPS7A	0.0499333473493421	0	2164
TGFB1	0.0499912308422567	0	10242
PRKAR1A	0.0502275193329196	0	7879
YY1	0.0502439221526019	0	11439
RAD9A	0.0504511044356429	0	8235
ABI2	0.0508524178525625	0	63
SNX17	0.0508980096208634	0	9579
SPTAN1	0.0515045738715298	0	9724
