gene	p-value	label	index
ROR1	2.0824654367210435e-06	0	8615
ITK	2.2853196619026466e-06	0	4899
MYH2	2.4552396311951883e-06	0	6299
AXL	2.48849191317938e-06	0	913
NCF2	2.491808810039068e-06	0	6432
CXCR4	2.5729188225707946e-06	0	2388
NEDD9	2.7205485928887016e-06	0	6507
SHANK2	2.8076446247029388e-06	0	9098
CYP4A11	2.9562941157875813e-06	0	2437
CD28	3.061851929365204e-06	0	1611
IL1R1	3.075810165854098e-06	0	4722
TGOLN2	3.1382194110697054e-06	0	10257
WASF1	3.27353365453632e-06	0	11260
CD40	3.6063762011371815e-06	0	1626
IRS4	3.6120193682134e-06	0	4851
TEK	3.740038864621887e-06	0	10191
SYN1	3.81848238245338e-06	0	9971
FCGR2A	3.8865325827966665e-06	0	3523
ABCG5	3.8987813698168366e-06	0	48
ARHGEF1	4.062395410889642e-06	0	653
NR1H3	4.113016848846487e-06	0	6736
DIAPH1	4.131739177728694e-06	0	2653
GRIN2B	4.132480143562831e-06	0	4182
CAMK1G	4.162913418841148e-06	0	1358
GABRB1	4.221106935883551e-06	0	3788
GALNT12	4.286826518150389e-06	0	3812
ARHGEF28	4.4749207083092105e-06	-1	665
AKAP13	4.526491478883534e-06	0	324
AGAP2	4.547288334984554e-06	0	264
TEP1	4.668335041630327e-06	0	10198
ACOX1	5.068335321363513e-06	0	115
MUSK	5.075329122120409e-06	0	6264
LAT	5.093736781674081e-06	0	5345
FGF2	5.156623400174848e-06	0	3570
IL18	5.212292712460143e-06	0	4719
ANK3	5.382589770125225e-06	0	442
ADAM12	5.440227652178923e-06	0	170
PLD1	5.504736266875331e-06	0	7546
CAMK4	5.671403065046063e-06	0	1362
LAPTM4B	5.735038734379148e-06	0	5335
CXCL2	5.820803219811946e-06	0	2383
LIMK1	6.025272167941057e-06	0	5425
WASL	6.093713825892732e-06	0	11263
FOXO4	6.539016592989634e-06	0	3689
DLGAP3	6.571390955981104e-06	-1	2687
CD5	6.681691031801941e-06	0	1630
ROCK1	6.687902342000149e-06	0	8610
NR0B2	6.70634480402461e-06	0	6732
DUT	6.720177777582728e-06	0	2898
HAND1	6.7697842874062525e-06	0	4282
NFATC3	6.814796887506764e-06	0	6551
GNA13	6.890136639735298e-06	0	4013
KIT	7.062664453500033e-06	0	5152
NPPA	7.080467529302435e-06	0	6716
PSMC3IP	7.131819770419882e-06	0	7998
SELPLG	7.147103074001259e-06	0	8947
DUSP1	7.450403323021836e-06	0	2879
CD19	7.508243350790223e-06	0	1594
PDIA2	7.526728164875831e-06	0	7257
FCER1A	7.599519030923264e-06	0	3520
DLGAP4	7.615097298956907e-06	0	2688
PPARA	8.029432211273979e-06	0	7733
VPS13A	8.106304684588074e-06	0	11210
SLC2A4	8.162129314381291e-06	0	9307
AGT	8.358219879497983e-06	0	284
GNAQ	8.437978906707053e-06	0	4020
APPL1	8.477794783939747e-06	0	589
NGFR	8.482295359456695e-06	0	6578
EPX	8.56083407150137e-06	0	3184
MRAS	8.615898222318349e-06	0	6096
PLA2G4A	8.872652504173916e-06	0	7519
NUP85	9.081317217638548e-06	0	6865
ARHGAP5	9.122247976933216e-06	0	648
GRB7	9.3194251559175e-06	0	4162
PTGS2	9.334657158341454e-06	0	8057
BIRC5	9.667326707743838e-06	0	1054
RASGRP3	9.726585876630218e-06	-1	8301
DLGAP1	9.795833929888616e-06	0	2686
ZAP70	9.825534192404014e-06	0	11444
IL2RG	1.0045194659929898e-05	0	4738
RALBP1	1.0106580775061757e-05	0	8247
JAK1	1.012512920780358e-05	1	4924
NFATC4	1.015559792821726e-05	0	6552
CD3G	1.0295655461905905e-05	0	1625
ADCY1	1.0388249011109597e-05	0	213
FLT3	1.0430471257792496e-05	0	3633
SHB	1.0540282043139233e-05	0	9100
IL6ST	1.072641200739208e-05	0	4748
FABP1	1.086485959000444e-05	0	3305
RASGRF2	1.1215925011013983e-05	0	8298
HBEGF	1.1256048300170331e-05	0	4307
IL6	1.128379174855038e-05	0	4746
HAND2	1.1387191585015696e-05	0	4283
AKAP6	1.1460556895420004e-05	0	328
AMBP	1.148220276474156e-05	0	397
PIK3R2	1.1755660891370937e-05	0	7457
CCT4	1.2033618944046684e-05	0	1581
ERBB2	1.2206514201368592e-05	1	3188
KIF13A	1.235100723288605e-05	0	5109
JAK3	1.2436497301133229e-05	0	4925
MS4A2	1.253133785041479e-05	0	6176
NKX2-5	1.2834967396847394e-05	0	6618
ALOX5	1.289494186390911e-05	0	389
VAV1	1.310697370022271e-05	0	11176
SRF	1.3142548820984236e-05	0	9746
NR5A1	1.325953443830463e-05	0	6750
SLC9A3R2	1.3387171445992385e-05	0	9442
SOCS3	1.350325968459865e-05	0	9598
ARFIP2	1.355999061004195e-05	0	621
FOXO1	1.4219683017526232e-05	0	3687
CITED2	1.4630998827982176e-05	0	1936
ERBB4	1.4786629956285032e-05	0	3189
IFNAR1	1.4804369752578176e-05	0	4655
SOS2	1.4895178489963854e-05	0	9616
IL1RAP	1.4919326594459338e-05	0	4724
UMPS	1.4947004161238256e-05	0	11047
PPM1A	1.4947427605903066e-05	0	7760
TLR3	1.4985509520863668e-05	0	10347
SNX17	1.5178359916005635e-05	0	9579
EDN1	1.5247952336110872e-05	0	2962
SMPD1	1.569388932023078e-05	0	9514
MYLK	1.581572881223335e-05	0	6315
TRIO	1.608590145300318e-05	0	10721
MRPL11	1.6442720537285767e-05	0	6111
NTRK1	1.6566393937846906e-05	0	6811
GNAS	1.676844470199319e-05	0	4021
ANXA1	1.6816294449473125e-05	0	505
VAV3	1.734048454338078e-05	0	11178
APOA1	1.750279122906139e-05	0	564
GJA1	1.760827863328817e-05	0	3940
GBF1	1.7886061055729233e-05	0	3855
XIAP	1.8435569816539628e-05	0	11376
CSF2RB	1.847787079769308e-05	0	2287
PIK3R3	1.878850012548032e-05	0	7458
PIK3AP1	1.9101368398747308e-05	0	7447
CD247	1.913613820000921e-05	0	1606
SOD1	1.9839377821206264e-05	0	9603
RAPSN	1.98617931114978e-05	0	8279
EFS	2.0391113089088544e-05	0	2994
SMPD2	2.064634831919459e-05	0	9515
BLNK	2.074153745951092e-05	0	1059
INPP4A	2.0891678624606258e-05	0	4783
SYNJ2	2.099063982077395e-05	0	9983
PCBP1	2.118710162689647e-05	0	7130
SLC9A3R1	2.1438301710888607e-05	0	9441
CFLAR	2.159935730910092e-05	0	1826
PPP3CC	2.2020962031320924e-05	0	7817
GABRA3	2.2029017832809985e-05	0	3786
IL7R	2.20712414209773e-05	0	4750
PTPN7	2.2846410377786143e-05	0	8080
F2	2.2936524015897333e-05	0	3293
MET	2.3064447165173096e-05	0	5894
INSR	2.3820856089539003e-05	0	4797
B2M	2.400089786464197e-05	0	917
EGF	2.4265174411034533e-05	0	2996
CD86	2.514949835159512e-05	0	1644
ELK3	2.5279549420910443e-05	0	3070
ILK	2.53346285191566e-05	0	4754
PI4KB	2.574765544015625e-05	-1	7415
CAMK1	2.612015618356305e-05	0	1356
MYD88	2.680516095995336e-05	0	6290
NOS2	2.6805161274974297e-05	0	6687
NMI	2.7695348072186804e-05	0	6647
GATA4	2.774806063247331e-05	0	3846
ARNT	2.78600937568348e-05	0	717
IL24	2.792238511652554e-05	0	4734
ARHGAP17	2.807489911640041e-05	0	630
SLC24A1	2.8089706873647e-05	0	9240
ARHGAP1	2.818692774508853e-05	0	626
DPF2	2.877365689995657e-05	0	2805
IL6R	2.8874860263103176e-05	0	4747
PIK3C2B	3.008758188135559e-05	0	7449
SHOC2	3.112873108643762e-05	0	9113
TPX2	3.1400677218816626e-05	0	10620
HGF	3.198995867199536e-05	0	4375
NFATC1	3.201981270171344e-05	0	6548
POLR1D	3.290686855183288e-05	0	7678
WASF3	3.310589197512713e-05	0	11262
GNA12	3.3106261275475936e-05	0	4012
WNT1	3.3667758209333895e-05	0	11341
TLN1	3.421958760367782e-05	0	10344
TUB	3.4252574690979406e-05	0	10873
LIG3	3.482306440220516e-05	0	5417
MAP2K7	3.51864396468239e-05	0	5708
SYK	3.559726571324477e-05	0	9969
CCND1	3.5731443207040005e-05	1	1551
CSDE1	3.7114463214752e-05	1	2283
PTPN6	3.722418844986862e-05	0	8079
SRA1	3.742160489290376e-05	0	9736
IL7	3.8109329764783545e-05	0	4749
CD3E	3.821636822810385e-05	0	1624
CDK5	3.911370880766067e-05	0	1720
BTK	3.932352503547015e-05	0	1147
NFATC2	3.937626674541783e-05	0	6549
SLC9A2	3.952261826934281e-05	0	9439
RHEB	3.965671999674745e-05	0	8479
TMOD1	4.0959046425070025e-05	-1	10483
PIK3CD	4.103486391521368e-05	0	7453
PI4KA	4.112287877472065e-05	0	7414
HSD17B4	4.2934855069580726e-05	0	4553
CAT	4.393378504351519e-05	0	1425
CBL	4.417379825055495e-05	0	1436
DOCK1	4.4201504227447867e-05	0	2780
SHISA5	4.44592672295419e-05	0	9109
RAP1B	4.453323795050042e-05	0	8268
BAD	4.63455047480673e-05	0	949
DNAJB6	4.7174052502857137e-05	0	2739
CRK	4.763751244387585e-05	0	2259
MAP2K3	4.9074111181716806e-05	0	5704
ARHGEF11	4.9635659627694346e-05	-1	656
NCOA1	5.045920217774477e-05	0	6442
ATR	5.0607440741792e-05	1	886
S1PR1	5.09298338356072e-05	0	8790
PEBP1	5.101344832280912e-05	0	7294
CASP9	5.123203816733929e-05	0	1420
EIF4G2	5.1327948382611374e-05	0	3049
RALA	5.137434566402225e-05	0	8246
PIK3CB	5.1392122734049126e-05	0	7452
AXIN1	5.203452929803339e-05	0	911
FZD1	5.2500562158178496e-05	0	3758
RAP1A	5.377130324335996e-05	0	8267
BCAR1	5.5059930875727936e-05	0	986
GAB1	5.5225921197202965e-05	0	3776
POLR1B	5.563603242458421e-05	0	7677
F2RL3	5.567457079805332e-05	0	3297
IKZF3	5.598444787766522e-05	0	4700
MED1	5.644980047192068e-05	0	5848
NR3C1	5.716611052991377e-05	0	6745
LCK	5.73917351142884e-05	0	5355
CALM2	5.744498513155283e-05	0	1348
YWHAH	5.796261319108746e-05	0	11436
CALM1	5.886737272931405e-05	0	1347
GAB3	5.969873275052256e-05	0	3778
RRAS	6.0072945541887866e-05	0	8708
CHN1	6.02158604517131e-05	0	1882
PPP3CB	6.207999491630937e-05	0	7816
MAP4K1	6.390462988510602e-05	0	5724
CARM1	6.40033138847386e-05	0	1404
HDAC5	6.420476895944142e-05	0	4326
CSF1R	6.424230255672471e-05	0	2286
BCAS3	6.491933402653753e-05	-1	989
PDGFRB	6.493563118165385e-05	0	7252
CALR	6.549939829522431e-05	0	1353
FTL	6.89470062641662e-05	0	3732
RASD2	6.896380297765446e-05	0	8292
CD79A	7.131265566259649e-05	0	1640
INPPL1	7.245456904571129e-05	0	4790
CASP3	7.391906968711905e-05	0	1414
CDK6	7.573406545360624e-05	0	1724
TIE1	7.60030566653619e-05	-1	10301
ASAP3	7.648674818978705e-05	0	754
EIF2B3	7.684642021973068e-05	0	3026
BAX	7.767306314126106e-05	0	970
SPEN	7.793282439189657e-05	0	9675
EIF2B2	7.972202445521717e-05	0	3025
TSHR	8.038553480228042e-05	0	10776
GHR	8.085848911847522e-05	0	3918
HIF1A	8.143726175545455e-05	0	4390
IRS1	8.24378642302232e-05	0	4850
EIF4G3	8.263991354018795e-05	0	3050
RPS6KA5	8.264077548677677e-05	0	8692
PPP3CA	8.330450128701137e-05	0	7815
CRKL	8.348179492141826e-05	0	2260
PDGFRA	8.351457475728872e-05	0	7251
NOS3	8.374348809827232e-05	0	6688
POLR1A	8.571272520971137e-05	0	7676
CDK4	8.596533563506326e-05	0	1719
STAT3	8.68026410289642e-05	0	9843
SOS1	8.9449799545472e-05	1	9615
PAK2	9.01898215148924e-05	0	7053
CDK2	9.071287269700228e-05	0	1714
CASP7	9.22888786687338e-05	0	1418
UBTF	9.33953356981918e-05	0	11005
ELAVL1	9.607825612910124e-05	0	3059
DVL1	9.677336435503806e-05	0	2899
ABL1	9.74778237193741e-05	0	66
FOXA1	9.777391255902902e-05	0	3671
ITGAV	9.784789606450928e-05	0	4881
FAS	9.812509540314188e-05	0	3441
PHACTR2	9.844187005290575e-05	0	7365
PTEN	0.0001012629618796	1	8042
FBXL2	0.0001090034587446	0	3474
MAP2K6	0.0001096033865839	0	5707
EIF2AK2	0.0001112672570848	-1	3021
RASA1	0.0001137108176081	0	8285
SSTR2	0.000117370763246	0	9794
EIF2B1	0.0001178020380432	0	3024
LYN	0.0001193446442317	0	5615
PRDM1	0.0001203088881307	0	7837
TGDS	0.0001208926341964	0	10240
PPFIA3	0.0001242331131708	0	7745
CD79B	0.0001243429970644	0	1641
PI4K2B	0.0001262038448595	0	7413
TSC2	0.0001270198883517	0	10766
PTK2B	0.0001302653857947	0	8062
HNF1A	0.0001308493812471	0	4446
SMAD5	0.0001310729225494	-1	9476
LTK	0.0001325422890159	0	5594
MAPK7	0.0001343230270459	0	5739
DPH1	0.0001356209076612	0	2807
DUSP15	0.0001373507953849	0	2883
FYN	0.0001378898630194	0	3756
TGFBR2	0.0001414501560891	0	10248
APAF1	0.0001438455774544	0	543
STAT5A	0.0001444281892582	0	9845
RHOA	0.0001475732190313	0	8482
FASLG	0.0001562884735887	0	3442
STAT5B	0.0001586116599258	0	9846
PTPN4	0.0001597035899939	0	8077
NGF	0.0001611943795053	0	6577
EIF3A	0.0001677976188196	0	3032
PDK2	0.0001735320977617	0	7263
SCGB3A1	0.000174070786066	0	8862
CUL9	0.0001825104607144	0	2364
STAT1	0.000187054470848	0	9841
SMAD1	0.000187477222992	0	9473
USH1C	0.0001914272537668	0	11093
TFF2	0.0001963294375279	0	10232
IKBKB	0.0001969334299522	0	4697
CTCF	0.0002035977075803	1	2316
FBP2	0.0002104028882991	0	3465
MTOR	0.0002123092511233	0	6240
WBP11	0.0002143567714271	0	11265
FLT4	0.0002179323521066	0	3635
GABBR1	0.0002184105657371	0	3781
MYRIP	0.0002241143708369	0	6351
NQO2	0.0002274734789629	0	6730
MKNK1	0.0002275850232911	0	5984
NCOR2	0.0002317463593361	0	6449
APC	0.000236352899145	0	550
AIFM2	0.0002403870184461	-1	304
RPS20	0.0002487211250698	0	8681
ZBTB7A	0.0002518567894139	0	11479
CORIN	0.000257217812392	0	2177
EIF2AK3	0.0002586295731903	0	3022
MAP2K2	0.0002598090491769	0	5703
ZMIZ1	0.0002621245291068	0	11580
FBXO11	0.0002637922998222	0	3483
EIF1AX	0.0002639678066344	0	3018
CSNK1A1	0.0002651090990072	0	2294
E2F1	0.0002681709820312	0	2921
SOCS6	0.0002685153252964	0	9601
TWIST1	0.0002705624423657	0	10911
RPS6KA1	0.0002766667817868	0	8690
MAP3K11	0.0002853783737047	0	5711
TFDP1	0.0002855791258675	0	10227
ITGB1	0.0002960099772791	0	4883
ITPKC	0.0003024253404006	0	4908
ZNF385A	0.0003036756425439	0	11707
MAP3K7	0.0003048166797555	0	5720
HPCA	0.0003051029034322	0	4510
TADA1	0.0003124785394629	-1	10019
EIF4A1	0.0003184495991138	0	3042
ZMIZ2	0.0003249540550463	0	11581
CCNE1	0.0003276580363988	0	1555
EIF2S3	0.0003289437937525	0	3031
APOL5	0.0003331854516258	0	582
MAP2K4	0.000350727002547	0	5705
GPX2	0.0003578065937583	0	4152
ELK1	0.0003605465022312	0	3069
TBX2	0.0003618824992454	0	10123
CDKN1A	0.0003702814453103	0	1732
SP1	0.0003764581563736	0	9631
MDM2	0.000390012066414	0	5838
ITIH1	0.0003933082522943	0	4894
FOXO3	0.0004002254565849	0	3688
PHKB	0.0004006974156038	0	7391
SCG2	0.0004024587536232	0	8856
WDR5	0.000413117350081	-1	11299
PADI4	0.0004292200900373	0	7037
PABPC1	0.000429762615115	0	7022
PIK3R1	0.0004340276736771	1	7456
CREB3L1	0.0004368675318338	0	2242
PDPK1	0.0004540622350219	0	7273
EIF4A2	0.000454880916592	0	3043
SOCS7	0.000459471768402	0	9602
VARS2	0.000476247886169	0	11170
LINGO1	0.0004879484062297	0	5437
PLCG1	0.0005025079930269	0	7540
APTX	0.0005124434683426	0	591
ZC4H2	0.0005236064470797	0	11500
RNF34	0.0005261119222209	0	8589
CKAP5	0.0005575030497121	0	1941
USP7	0.0005742898920333	0	11142
RFFL	0.0005903607201957	0	8432
UBA3	0.0006093020454036	-1	10946
HINFP	0.0006142401063594	0	4394
PPIF	0.0006183457539483	0	7753
FCAMR	0.0006184694699056	0	3518
GSK3B	0.0006188660047214	0	4212
TGFBR1	0.0006292555195042	0	10247
CDKN1B	0.0006570376836373	0	1733
TP53INP1	0.0006871399820084	0	10589
BANP	0.0007023102619719	0	962
BEX2	0.0007243849759411	0	1036
FBXO45	0.0007300077036042	0	3505
ARHGEF17	0.0007675501096722	0	660
CREB1	0.0007758297425654	0	2240
CABLES1	0.0007957540900947	0	1306
EIF2S1	0.0008013135648827	0	3029
ICOS	0.0008156118855572	0	4629
LBP	0.0008168497445258	0	5350
ZBTB8A	0.0008290543170846	0	11482
EIF4G1	0.0008525882303521	0	3048
DHCR24	0.0008687382424981	0	2621
MAPK9	0.0008788459429928	0	5744
USP42	0.0009114519488671	0	11127
EIF2B4	0.0009186583299098	0	3027
RRM2B	0.000936777602213	0	8713
ZBTB2	0.0009751439518853	0	11455
TRIM25	0.0010287479613229	0	10682
BRPF3	0.0010439255312406	0	1121
EIF2S2	0.0010706765128244	0	3030
SPHKAP	0.0010776453511856	0	9680
PRAM1	0.0011077625287722	0	7831
FBXO42	0.0011355992686344	0	3502
TULP4	0.001154096203139	-1	10905
RDH13	0.0011674028798157	-1	8394
NUAK1	0.0011879856853983	0	6816
PATZ1	0.0012092394072579	0	7110
GPATCH8	0.0012145910583381	0	4077
ANXA3	0.0012434182748704	0	508
MFAP4	0.0013785773969637	0	5923
NFYB	0.0014123818224752	0	6573
TREX1	0.0014281123588682	0	10664
NUDCD2	0.0014294956227379	0	6824
LIN7A	0.0014753869654257	0	5433
UBE2QL1	0.0014912468280916	0	10974
JMY	0.0015041651816284	0	4937
MMS22L	0.0015335948683141	0	6032
ACTA1	0.0015394427972723	0	139
DNAJC3	0.0015514221068038	0	2756
OTUD5	0.0015522705584119	0	6988
RNF39	0.0016088692921783	0	8591
SLC2A12	0.00162429767472	0	9303
CPNE7	0.0016316790186915	0	2212
CABLES2	0.0016365893978618	0	1307
CCDC6	0.0017119271177169	0	1502
CAPG	0.0018785828296688	0	1377
ARIH2	0.0019220520186846	0	684
ITPK1	0.0019222955637002	0	4905
RAD9A	0.0019375069938137	0	8235
PXK	0.0019567693445421	0	8121
ZNF302	0.0019873184922076	-1	11673
HEY1	0.0020327373320359	0	4369
MDM4	0.0020496593869046	0	5839
FBXW2	0.002207080034731	0	3514
CUL7	0.0022194405910075	0	2363
PTTG1IP	0.0022758569936045	0	8103
STOML1	0.0022804704972599	0	9878
FANCE	0.002313162385521	0	3426
PHF20	0.002367911467334	0	7380
PHKA2	0.0023766477745447	0	7390
SOX4	0.0024520532595093	0	9625
HUS1	0.0025767024334208	0	4609
MYO16	0.0026166096385987	0	6323
ADH5	0.0026360515067353	0	225
KDM4D	0.0026617330397872	0	5073
TIMP3	0.0026881268105326	0	10324
PAX3	0.0026903977811304	0	7114
PLK3	0.0027173001388553	0	7583
WT1	0.0027937839048165	0	11362
GLMN	0.0029407616437637	-1	3977
BRD1	0.0029993808355	-1	1101
RPS6KB1	0.0030171686957147	0	8694
RAD1	0.0030224290989737	0	8219
FANCF	0.0030935016155735	0	3427
FBXW7	0.003144839545436	1	3516
ARL6IP1	0.0032288105049166	0	698
BCL3	0.0032572800029703	0	1005
NFYA	0.0033058095166991	0	6572
BANF1	0.0035685320051994	0	961
KIR2DL1	0.0036379607532179	0	5145
BTLA	0.0037184280169612	0	1148
MTHFSD	0.0038505316555376	0	6224
C10orf90	0.0038998882256522	0	1170
NFE2L1	0.0039582536270991	0	6554
PADI1	0.0040421312500607	0	7034
CSF3R	0.0041334577997611	0	2289
FANCG	0.0041621855300751	0	3428
TRMT11	0.0042329238087101	0	10732
HOXB9	0.0042535807397928	0	4495
MED13L	0.0043519600169732	0	5853
MED23	0.0043959251475861	0	5862
SP3	0.0044419484416172	0	9634
NOTCH4	0.0044444415619578	0	6691
MCL1	0.0044561813732223	0	5808
RAD17	0.0045382022567175	0	8220
KCTD17	0.0046092659734632	0	5054
SREBF1	0.0046129433315736	0	9743
CDC25B	0.0047793380781455	0	1660
CDKN2D	0.0047945583406764	0	1735
YY2	0.0048211837478476	0	11441
CHRNB1	0.0048226553003968	0	1901
ZNF514	0.004939647401838	-1	11762
MED10	0.0049543680584502	0	5849
MYB	0.0049631211875104	0	6278
NPRL3	0.0049996512184642	0	6720
HIC1	0.0051341440960174	0	4387
SMYD2	0.005169441894626	0	9527
MYCN	0.0053177229530737	1	6289
DCLRE1C	0.0054010098477502	0	2508
USP28	0.0054121383584451	0	11116
CDC34	0.0054793087457477	0	1663
TAX1BP3	0.0054812404791609	0	10078
MED16	0.0054817278733608	0	5856
ANKRD2	0.0056303989999191	0	463
CTNNA2	0.0058654316001767	0	2326
IFNGR2	0.0061018927856505	0	4659
SEC61B	0.006109275189454	0	8935
NEIL3	0.0061411914738537	-1	6513
ZNHIT1	0.0062357494960169	0	11895
DHFR	0.0062788808560092	0	2625
MED12	0.0062964525677581	1	5850
SLC6A2	0.006318954581254	0	9416
CHAF1B	0.0063738151109047	-1	1839
CREB3L2	0.0064275468626719	0	2243
ING2	0.0064440452045329	0	4771
IFNGR1	0.0065087394119172	0	4658
FANCA	0.0066110836578769	0	3423
FANCD2	0.0067320642741977	0	3425
BTG1	0.0070237839530929	0	1144
CMIP	0.007171681316377	0	2030
BHLHE40	0.0072281800529345	0	1043
MED20	0.0074934887714693	0	5859
MED22	0.0075930387632906	-1	5861
BEX1	0.0076236838559204	0	1035
FHL2	0.0076936094633304	0	3590
NFKBIB	0.0077622770293551	0	6563
MED31	0.0082362208177551	-1	5867
USP2	0.0082469248822938	-1	11109
MED30	0.0083611342618586	0	5866
ARHGEF7	0.0083736765669474	0	672
WEE1	0.0085560782124957	0	11321
FBP1	0.0088924907806437	0	3464
TAF1	0.0089129141535193	1	10023
ASPM	0.0089990837078406	0	785
DMTF1	0.0090023265028823	0	2711
CDK3	0.0091343068101807	0	1718
TDRD9	0.0094708702345081	0	10179
IPO9	0.0095995533882021	-1	4819
CDCA4	0.00979617777872	0	1679
PPP2R3A	0.0098591594604203	-1	7808
DGKH	0.0101492094748805	0	2616
LSM14A	0.0102853115428986	0	5575
GNL3L	0.0103947826818646	0	4035
MED15	0.0107706085539317	0	5855
TP73	0.0107731473304494	0	10592
MAP2K1	0.0108483443423679	0	5702
PRMT1	0.0108714979332139	0	7898
MED27	0.0109668425618893	0	5865
SRGAP2	0.0112443704064692	0	9749
SHPRH	0.0114857296196827	0	9116
MED8	0.0115484610798525	0	5870
CDC25C	0.0119133728139358	0	1661
MED13	0.0121119574195768	0	5852
MED6	0.0124483614573489	-1	5869
SNX8	0.012832167451201	0	9594
MED21	0.0130912212053803	0	5860
SIRT1	0.0132989059497176	0	9147
ANGPTL4	0.0133874939968845	0	437
HIPK2	0.0136419429189565	0	4398
PPP2R3C	0.013743825972827	-1	7809
SP100	0.0138698452508465	0	9632
BRCA2	0.0138850824267174	0	1099
MED14	0.0143888301129045	0	5854
JAG1	0.0145189601237217	0	4922
MAP9	0.0147679303638885	-1	5732
SERTAD1	0.0151036074326461	0	9004
RICTOR	0.015108427299102	0	8501
TP53BP1	0.015382600228562	0	10586
POLDIP2	0.0153891099455797	0	7663
HR	0.015395255246873	0	4526
CDC25A	0.0153994576499682	0	1659
MED19	0.0157870900395101	0	5858
SRGAP1	0.0159147938867035	0	9748
CCNC	0.0169041208330322	0	1550
ANKLE2	0.0175273030121108	0	450
IFNG	0.0180584878664342	0	4657
NHSL1	0.0181177124763378	0	6587
RBMX	0.018490142566372	1	8362
PRR14L	0.0186632626249295	0	7938
HMSD	0.0188147772350671	0	4445
SMURF1	0.0190599516791888	0	9524
AGBL2	0.0191465921870545	0	266
MAX	0.0192559769868376	1	5778
CHEK1	0.0196065062726233	0	1857
NANS	0.0197308305146314	0	6388
TCHH	0.0198067352387693	0	10154
HUNK	0.0199382410996162	0	4608
SFN	0.020079240676908	0	9040
PML	0.0202618185653132	0	7613
INTS4	0.0202662102930353	0	4804
CCNA1	0.0209025449822157	0	1546
RAD51	0.0209041192867008	0	8226
CDK7	0.0214097609002364	0	1725
BID	0.0216749608292271	0	1049
CASP6	0.021793892173235	0	1417
MRPS28	0.0221760056074586	0	6162
PSIP1	0.0223940814817324	0	7980
MYBBP1A	0.0224808077476632	0	6279
