gene	p-value	label
ASAP2	1.1579947072518103e-06	-1
MAL	1.1979773526127646e-06	0
DGKZ	1.3821530762490655e-06	0
ADAMTS2	1.4029726977689114e-06	0
CABIN1	1.417072109696115e-06	0
TYRO3	1.5119429191475936e-06	0
TPSAB1	1.538665761463889e-06	0
SLC23A1	1.6439620124865509e-06	0
TICAM1	1.7459113209026318e-06	0
ITGB3	1.8064302672617188e-06	0
F2R	1.865673102845496e-06	0
ROR1	2.0824654367210435e-06	0
ITK	2.2853196619026466e-06	0
MYH2	2.4552396311951883e-06	0
AXL	2.48849191317938e-06	0
NCF2	2.491808810039068e-06	0
CXCR4	2.5729188225707946e-06	0
NEDD9	2.7205485928887016e-06	0
SHANK2	2.8076446247029388e-06	0
CYP4A11	2.9562941157875813e-06	0
CD28	3.061851929365204e-06	0
IL1R1	3.075810165854098e-06	0
TGOLN2	3.1382194110697054e-06	0
WASF1	3.27353365453632e-06	0
CD40	3.6063762011371815e-06	0
IRS4	3.6120193682134e-06	0
TEK	3.740038864621887e-06	0
SYN1	3.81848238245338e-06	0
FCGR2A	3.8865325827966665e-06	0
ABCG5	3.8987813698168366e-06	0
ARHGEF1	4.062395410889642e-06	0
NR1H3	4.113016848846487e-06	0
DIAPH1	4.131739177728694e-06	0
GRIN2B	4.132480143562831e-06	0
CAMK1G	4.162913418841148e-06	0
GABRB1	4.221106935883551e-06	0
GALNT12	4.286826518150389e-06	0
ARHGEF28	4.4749207083092105e-06	-1
AKAP13	4.526491478883534e-06	0
AGAP2	4.547288334984554e-06	0
TEP1	4.668335041630327e-06	0
ACOX1	5.068335321363513e-06	0
MUSK	5.075329122120409e-06	0
LAT	5.093736781674081e-06	0
FGF2	5.156623400174848e-06	0
IL18	5.212292712460143e-06	0
ANK3	5.382589770125225e-06	0
ADAM12	5.440227652178923e-06	0
PLD1	5.504736266875331e-06	0
CAMK4	5.671403065046063e-06	0
LAPTM4B	5.735038734379148e-06	0
CXCL2	5.820803219811946e-06	0
LIMK1	6.025272167941057e-06	0
WASL	6.093713825892732e-06	0
FOXO4	6.539016592989634e-06	0
DLGAP3	6.571390955981104e-06	-1
CD5	6.681691031801941e-06	0
ROCK1	6.687902342000149e-06	0
NR0B2	6.70634480402461e-06	0
DUT	6.720177777582728e-06	0
HAND1	6.7697842874062525e-06	0
NFATC3	6.814796887506764e-06	0
GNA13	6.890136639735298e-06	0
KIT	7.062664453500033e-06	0
NPPA	7.080467529302435e-06	0
PSMC3IP	7.131819770419882e-06	0
SELPLG	7.147103074001259e-06	0
DUSP1	7.450403323021836e-06	0
CD19	7.508243350790223e-06	0
PDIA2	7.526728164875831e-06	0
FCER1A	7.599519030923264e-06	0
DLGAP4	7.615097298956907e-06	0
PPARA	8.029432211273979e-06	0
VPS13A	8.106304684588074e-06	0
SLC2A4	8.162129314381291e-06	0
AGT	8.358219879497983e-06	0
GNAQ	8.437978906707053e-06	0
APPL1	8.477794783939747e-06	0
NGFR	8.482295359456695e-06	0
EPX	8.56083407150137e-06	0
MRAS	8.615898222318349e-06	0
PLA2G4A	8.872652504173916e-06	0
NUP85	9.081317217638548e-06	0
ARHGAP5	9.122247976933216e-06	0
GRB7	9.3194251559175e-06	0
PTGS2	9.334657158341454e-06	0
BIRC5	9.667326707743838e-06	0
RASGRP3	9.726585876630218e-06	-1
DLGAP1	9.795833929888616e-06	0
ZAP70	9.825534192404014e-06	0
IL2RG	1.0045194659929898e-05	0
RALBP1	1.0106580775061757e-05	0
JAK1	1.012512920780358e-05	1
NFATC4	1.015559792821726e-05	0
CD3G	1.0295655461905905e-05	0
ADCY1	1.0388249011109597e-05	0
FLT3	1.0430471257792496e-05	0
SHB	1.0540282043139233e-05	0
IL6ST	1.072641200739208e-05	0
FABP1	1.086485959000444e-05	0
RASGRF2	1.1215925011013983e-05	0
HBEGF	1.1256048300170331e-05	0
IL6	1.128379174855038e-05	0
HAND2	1.1387191585015696e-05	0
AKAP6	1.1460556895420004e-05	0
AMBP	1.148220276474156e-05	0
PIK3R2	1.1755660891370937e-05	0
CCT4	1.2033618944046684e-05	0
ERBB2	1.2206514201368592e-05	1
KIF13A	1.235100723288605e-05	0
JAK3	1.2436497301133229e-05	0
MS4A2	1.253133785041479e-05	0
NKX2-5	1.2834967396847394e-05	0
ALOX5	1.289494186390911e-05	0
VAV1	1.310697370022271e-05	0
SRF	1.3142548820984236e-05	0
NR5A1	1.325953443830463e-05	0
SLC9A3R2	1.3387171445992385e-05	0
SOCS3	1.350325968459865e-05	0
ARFIP2	1.355999061004195e-05	0
FOXO1	1.4219683017526232e-05	0
CITED2	1.4630998827982176e-05	0
ERBB4	1.4786629956285032e-05	0
IFNAR1	1.4804369752578176e-05	0
SOS2	1.4895178489963854e-05	0
IL1RAP	1.4919326594459338e-05	0
UMPS	1.4947004161238256e-05	0
PPM1A	1.4947427605903066e-05	0
TLR3	1.4985509520863668e-05	0
SNX17	1.5178359916005635e-05	0
EDN1	1.5247952336110872e-05	0
SMPD1	1.569388932023078e-05	0
MYLK	1.581572881223335e-05	0
TRIO	1.608590145300318e-05	0
MRPL11	1.6442720537285767e-05	0
NTRK1	1.6566393937846906e-05	0
GNAS	1.676844470199319e-05	0
ANXA1	1.6816294449473125e-05	0
VAV3	1.734048454338078e-05	0
APOA1	1.750279122906139e-05	0
GJA1	1.760827863328817e-05	0
GBF1	1.7886061055729233e-05	0
XIAP	1.8435569816539628e-05	0
CSF2RB	1.847787079769308e-05	0
PIK3R3	1.878850012548032e-05	0
PIK3AP1	1.9101368398747308e-05	0
CD247	1.913613820000921e-05	0
SOD1	1.9839377821206264e-05	0
RAPSN	1.98617931114978e-05	0
EFS	2.0391113089088544e-05	0
SMPD2	2.064634831919459e-05	0
BLNK	2.074153745951092e-05	0
INPP4A	2.0891678624606258e-05	0
SYNJ2	2.099063982077395e-05	0
PCBP1	2.118710162689647e-05	0
SLC9A3R1	2.1438301710888607e-05	0
CFLAR	2.159935730910092e-05	0
PPP3CC	2.2020962031320924e-05	0
GABRA3	2.2029017832809985e-05	0
IL7R	2.20712414209773e-05	0
PTPN7	2.2846410377786143e-05	0
F2	2.2936524015897333e-05	0
MET	2.3064447165173096e-05	0
INSR	2.3820856089539003e-05	0
B2M	2.400089786464197e-05	0
EGF	2.4265174411034533e-05	0
CD86	2.514949835159512e-05	0
ELK3	2.5279549420910443e-05	0
ILK	2.53346285191566e-05	0
PI4KB	2.574765544015625e-05	-1
CAMK1	2.612015618356305e-05	0
MYD88	2.680516095995336e-05	0
NOS2	2.6805161274974297e-05	0
NMI	2.7695348072186804e-05	0
GATA4	2.774806063247331e-05	0
ARNT	2.78600937568348e-05	0
IL24	2.792238511652554e-05	0
ARHGAP17	2.807489911640041e-05	0
SLC24A1	2.8089706873647e-05	0
ARHGAP1	2.818692774508853e-05	0
DPF2	2.877365689995657e-05	0
IL6R	2.8874860263103176e-05	0
PIK3C2B	3.008758188135559e-05	0
SHOC2	3.112873108643762e-05	0
TPX2	3.1400677218816626e-05	0
HGF	3.198995867199536e-05	0
NFATC1	3.201981270171344e-05	0
POLR1D	3.290686855183288e-05	0
WASF3	3.310589197512713e-05	0
GNA12	3.3106261275475936e-05	0
WNT1	3.3667758209333895e-05	0
TLN1	3.421958760367782e-05	0
TUB	3.4252574690979406e-05	0
LIG3	3.482306440220516e-05	0
MAP2K7	3.51864396468239e-05	0
SYK	3.559726571324477e-05	0
CCND1	3.5731443207040005e-05	1
CSDE1	3.7114463214752e-05	1
PTPN6	3.722418844986862e-05	0
SRA1	3.742160489290376e-05	0
IL7	3.8109329764783545e-05	0
CD3E	3.821636822810385e-05	0
CDK5	3.911370880766067e-05	0
BTK	3.932352503547015e-05	0
NFATC2	3.937626674541783e-05	0
SLC9A2	3.952261826934281e-05	0
RHEB	3.965671999674745e-05	0
TMOD1	4.0959046425070025e-05	-1
PIK3CD	4.103486391521368e-05	0
PI4KA	4.112287877472065e-05	0
HSD17B4	4.2934855069580726e-05	0
CAT	4.393378504351519e-05	0
CBL	4.417379825055495e-05	0
DOCK1	4.4201504227447867e-05	0
SHISA5	4.44592672295419e-05	0
RAP1B	4.453323795050042e-05	0
BAD	4.63455047480673e-05	0
DNAJB6	4.7174052502857137e-05	0
CRK	4.763751244387585e-05	0
MAP2K3	4.9074111181716806e-05	0
ARHGEF11	4.9635659627694346e-05	-1
NCOA1	5.045920217774477e-05	0
ATR	5.0607440741792e-05	1
S1PR1	5.09298338356072e-05	0
PEBP1	5.101344832280912e-05	0
CASP9	5.123203816733929e-05	0
EIF4G2	5.1327948382611374e-05	0
RALA	5.137434566402225e-05	0
PIK3CB	5.1392122734049126e-05	0
AXIN1	5.203452929803339e-05	0
FZD1	5.2500562158178496e-05	0
RAP1A	5.377130324335996e-05	0
BCAR1	5.5059930875727936e-05	0
GAB1	5.5225921197202965e-05	0
POLR1B	5.563603242458421e-05	0
F2RL3	5.567457079805332e-05	0
IKZF3	5.598444787766522e-05	0
MED1	5.644980047192068e-05	0
NR3C1	5.716611052991377e-05	0
LCK	5.73917351142884e-05	0
CALM2	5.744498513155283e-05	0
YWHAH	5.796261319108746e-05	0
CALM1	5.886737272931405e-05	0
GAB3	5.969873275052256e-05	0
RRAS	6.0072945541887866e-05	0
CHN1	6.02158604517131e-05	0
PPP3CB	6.207999491630937e-05	0
MAP4K1	6.390462988510602e-05	0
CARM1	6.40033138847386e-05	0
HDAC5	6.420476895944142e-05	0
CSF1R	6.424230255672471e-05	0
BCAS3	6.491933402653753e-05	-1
PDGFRB	6.493563118165385e-05	0
CALR	6.549939829522431e-05	0
FTL	6.89470062641662e-05	0
RASD2	6.896380297765446e-05	0
CD79A	7.131265566259649e-05	0
INPPL1	7.245456904571129e-05	0
CASP3	7.391906968711905e-05	0
CDK6	7.573406545360624e-05	0
TIE1	7.60030566653619e-05	-1
ASAP3	7.648674818978705e-05	0
EIF2B3	7.684642021973068e-05	0
BAX	7.767306314126106e-05	0
SPEN	7.793282439189657e-05	0
EIF2B2	7.972202445521717e-05	0
TSHR	8.038553480228042e-05	0
GHR	8.085848911847522e-05	0
HIF1A	8.143726175545455e-05	0
IRS1	8.24378642302232e-05	0
EIF4G3	8.263991354018795e-05	0
RPS6KA5	8.264077548677677e-05	0
PPP3CA	8.330450128701137e-05	0
CRKL	8.348179492141826e-05	0
PDGFRA	8.351457475728872e-05	0
NOS3	8.374348809827232e-05	0
POLR1A	8.571272520971137e-05	0
CDK4	8.596533563506326e-05	0
STAT3	8.68026410289642e-05	0
SOS1	8.9449799545472e-05	1
PAK2	9.01898215148924e-05	0
CDK2	9.071287269700228e-05	0
CASP7	9.22888786687338e-05	0
UBTF	9.33953356981918e-05	0
ELAVL1	9.607825612910124e-05	0
DVL1	9.677336435503806e-05	0
ABL1	9.74778237193741e-05	0
FOXA1	9.777391255902902e-05	0
ITGAV	9.784789606450928e-05	0
FAS	9.812509540314188e-05	0
PHACTR2	9.844187005290575e-05	0
PTEN	0.0001012629618796	1
FBXL2	0.0001090034587446	0
MAP2K6	0.0001096033865839	0
EIF2AK2	0.0001112672570848	-1
RASA1	0.0001137108176081	0
SSTR2	0.000117370763246	0
EIF2B1	0.0001178020380432	0
LYN	0.0001193446442317	0
PRDM1	0.0001203088881307	0
TGDS	0.0001208926341964	0
PPFIA3	0.0001242331131708	0
CD79B	0.0001243429970644	0
PI4K2B	0.0001262038448595	0
TSC2	0.0001270198883517	0
PTK2B	0.0001302653857947	0
HNF1A	0.0001308493812471	0
SMAD5	0.0001310729225494	-1
LTK	0.0001325422890159	0
MAPK7	0.0001343230270459	0
DPH1	0.0001356209076612	0
DUSP15	0.0001373507953849	0
FYN	0.0001378898630194	0
TGFBR2	0.0001414501560891	0
APAF1	0.0001438455774544	0
STAT5A	0.0001444281892582	0
RHOA	0.0001475732190313	0
FASLG	0.0001562884735887	0
STAT5B	0.0001586116599258	0
PTPN4	0.0001597035899939	0
NGF	0.0001611943795053	0
EIF3A	0.0001677976188196	0
PDK2	0.0001735320977617	0
SCGB3A1	0.000174070786066	0
CUL9	0.0001825104607144	0
STAT1	0.000187054470848	0
SMAD1	0.000187477222992	0
USH1C	0.0001914272537668	0
TFF2	0.0001963294375279	0
IKBKB	0.0001969334299522	0
CTCF	0.0002035977075803	1
FBP2	0.0002104028882991	0
MTOR	0.0002123092511233	0
WBP11	0.0002143567714271	0
FLT4	0.0002179323521066	0
GABBR1	0.0002184105657371	0
MYRIP	0.0002241143708369	0
NQO2	0.0002274734789629	0
MKNK1	0.0002275850232911	0
NCOR2	0.0002317463593361	0
APC	0.000236352899145	0
AIFM2	0.0002403870184461	-1
RPS20	0.0002487211250698	0
ZBTB7A	0.0002518567894139	0
CORIN	0.000257217812392	0
EIF2AK3	0.0002586295731903	0
MAP2K2	0.0002598090491769	0
ZMIZ1	0.0002621245291068	0
FBXO11	0.0002637922998222	0
EIF1AX	0.0002639678066344	0
CSNK1A1	0.0002651090990072	0
E2F1	0.0002681709820312	0
SOCS6	0.0002685153252964	0
TWIST1	0.0002705624423657	0
RPS6KA1	0.0002766667817868	0
MAP3K11	0.0002853783737047	0
TFDP1	0.0002855791258675	0
ITGB1	0.0002960099772791	0
ITPKC	0.0003024253404006	0
ZNF385A	0.0003036756425439	0
MAP3K7	0.0003048166797555	0
HPCA	0.0003051029034322	0
TADA1	0.0003124785394629	-1
EIF4A1	0.0003184495991138	0
ZMIZ2	0.0003249540550463	0
CCNE1	0.0003276580363988	0
EIF2S3	0.0003289437937525	0
APOL5	0.0003331854516258	0
MAP2K4	0.000350727002547	0
GPX2	0.0003578065937583	0
ELK1	0.0003605465022312	0
TBX2	0.0003618824992454	0
CDKN1A	0.0003702814453103	0
SP1	0.0003764581563736	0
MDM2	0.000390012066414	0
ITIH1	0.0003933082522943	0
FOXO3	0.0004002254565849	0
PHKB	0.0004006974156038	0
SCG2	0.0004024587536232	0
WDR5	0.000413117350081	-1
PADI4	0.0004292200900373	0
PABPC1	0.000429762615115	0
PIK3R1	0.0004340276736771	1
CREB3L1	0.0004368675318338	0
PDPK1	0.0004540622350219	0
EIF4A2	0.000454880916592	0
SOCS7	0.000459471768402	0
VARS2	0.000476247886169	0
LINGO1	0.0004879484062297	0
PLCG1	0.0005025079930269	0
APTX	0.0005124434683426	0
ZC4H2	0.0005236064470797	0
RNF34	0.0005261119222209	0
CKAP5	0.0005575030497121	0
USP7	0.0005742898920333	0
RFFL	0.0005903607201957	0
UBA3	0.0006093020454036	-1
HINFP	0.0006142401063594	0
PPIF	0.0006183457539483	0
FCAMR	0.0006184694699056	0
GSK3B	0.0006188660047214	0
TGFBR1	0.0006292555195042	0
CDKN1B	0.0006570376836373	0
TP53INP1	0.0006871399820084	0
BANP	0.0007023102619719	0
BEX2	0.0007243849759411	0
FBXO45	0.0007300077036042	0
ARHGEF17	0.0007675501096722	0
CREB1	0.0007758297425654	0
CABLES1	0.0007957540900947	0
EIF2S1	0.0008013135648827	0
ICOS	0.0008156118855572	0
LBP	0.0008168497445258	0
ZBTB8A	0.0008290543170846	0
EIF4G1	0.0008525882303521	0
DHCR24	0.0008687382424981	0
MAPK9	0.0008788459429928	0
USP42	0.0009114519488671	0
EIF2B4	0.0009186583299098	0
RRM2B	0.000936777602213	0
ZBTB2	0.0009751439518853	0
TRIM25	0.0010287479613229	0
BRPF3	0.0010439255312406	0
EIF2S2	0.0010706765128244	0
SPHKAP	0.0010776453511856	0
PRAM1	0.0011077625287722	0
FBXO42	0.0011355992686344	0
TULP4	0.001154096203139	-1
RDH13	0.0011674028798157	-1
NUAK1	0.0011879856853983	0
PATZ1	0.0012092394072579	0
GPATCH8	0.0012145910583381	0
ANXA3	0.0012434182748704	0
MFAP4	0.0013785773969637	0
NFYB	0.0014123818224752	0
TREX1	0.0014281123588682	0
NUDCD2	0.0014294956227379	0
LIN7A	0.0014753869654257	0
UBE2QL1	0.0014912468280916	0
JMY	0.0015041651816284	0
MMS22L	0.0015335948683141	0
ACTA1	0.0015394427972723	0
DNAJC3	0.0015514221068038	0
OTUD5	0.0015522705584119	0
RNF39	0.0016088692921783	0
SLC2A12	0.00162429767472	0
CPNE7	0.0016316790186915	0
CABLES2	0.0016365893978618	0
CCDC6	0.0017119271177169	0
CAPG	0.0018785828296688	0
ARIH2	0.0019220520186846	0
ITPK1	0.0019222955637002	0
RAD9A	0.0019375069938137	0
PXK	0.0019567693445421	0
ZNF302	0.0019873184922076	-1
HEY1	0.0020327373320359	0
MDM4	0.0020496593869046	0
FBXW2	0.002207080034731	0
CUL7	0.0022194405910075	0
PTTG1IP	0.0022758569936045	0
STOML1	0.0022804704972599	0
FANCE	0.002313162385521	0
PHF20	0.002367911467334	0
PHKA2	0.0023766477745447	0
SOX4	0.0024520532595093	0
HUS1	0.0025767024334208	0
MYO16	0.0026166096385987	0
ADH5	0.0026360515067353	0
KDM4D	0.0026617330397872	0
TIMP3	0.0026881268105326	0
PAX3	0.0026903977811304	0
PLK3	0.0027173001388553	0
WT1	0.0027937839048165	0
GLMN	0.0029407616437637	-1
BRD1	0.0029993808355	-1
RPS6KB1	0.0030171686957147	0
RAD1	0.0030224290989737	0
FANCF	0.0030935016155735	0
FBXW7	0.003144839545436	1
ARL6IP1	0.0032288105049166	0
BCL3	0.0032572800029703	0
NFYA	0.0033058095166991	0
BANF1	0.0035685320051994	0
KIR2DL1	0.0036379607532179	0
BTLA	0.0037184280169612	0
MTHFSD	0.0038505316555376	0
C10orf90	0.0038998882256522	0
NFE2L1	0.0039582536270991	0
PADI1	0.0040421312500607	0
CSF3R	0.0041334577997611	0
FANCG	0.0041621855300751	0
TRMT11	0.0042329238087101	0
HOXB9	0.0042535807397928	0
MED13L	0.0043519600169732	0
MED23	0.0043959251475861	0
SP3	0.0044419484416172	0
NOTCH4	0.0044444415619578	0
MCL1	0.0044561813732223	0
RAD17	0.0045382022567175	0
KCTD17	0.0046092659734632	0
SREBF1	0.0046129433315736	0
CDC25B	0.0047793380781455	0
CDKN2D	0.0047945583406764	0
YY2	0.0048211837478476	0
CHRNB1	0.0048226553003968	0
ZNF514	0.004939647401838	-1
MED10	0.0049543680584502	0
MYB	0.0049631211875104	0
NPRL3	0.0049996512184642	0
HIC1	0.0051341440960174	0
SMYD2	0.005169441894626	0
MYCN	0.0053177229530737	1
DCLRE1C	0.0054010098477502	0
USP28	0.0054121383584451	0
CDC34	0.0054793087457477	0
TAX1BP3	0.0054812404791609	0
MED16	0.0054817278733608	0
ANKRD2	0.0056303989999191	0
CTNNA2	0.0058654316001767	0
IFNGR2	0.0061018927856505	0
SEC61B	0.006109275189454	0
NEIL3	0.0061411914738537	-1
ZNHIT1	0.0062357494960169	0
DHFR	0.0062788808560092	0
MED12	0.0062964525677581	1
SLC6A2	0.006318954581254	0
CHAF1B	0.0063738151109047	-1
CREB3L2	0.0064275468626719	0
ING2	0.0064440452045329	0
IFNGR1	0.0065087394119172	0
FANCA	0.0066110836578769	0
FANCD2	0.0067320642741977	0
BTG1	0.0070237839530929	0
CMIP	0.007171681316377	0
BHLHE40	0.0072281800529345	0
MED20	0.0074934887714693	0
MED22	0.0075930387632906	-1
BEX1	0.0076236838559204	0
FHL2	0.0076936094633304	0
NFKBIB	0.0077622770293551	0
MED31	0.0082362208177551	-1
USP2	0.0082469248822938	-1
MED30	0.0083611342618586	0
ARHGEF7	0.0083736765669474	0
WEE1	0.0085560782124957	0
FBP1	0.0088924907806437	0
TAF1	0.0089129141535193	1
ASPM	0.0089990837078406	0
DMTF1	0.0090023265028823	0
CDK3	0.0091343068101807	0
TDRD9	0.0094708702345081	0
IPO9	0.0095995533882021	-1
CDCA4	0.00979617777872	0
PPP2R3A	0.0098591594604203	-1
DGKH	0.0101492094748805	0
LSM14A	0.0102853115428986	0
GNL3L	0.0103947826818646	0
MED15	0.0107706085539317	0
TP73	0.0107731473304494	0
MAP2K1	0.0108483443423679	0
PRMT1	0.0108714979332139	0
MED27	0.0109668425618893	0
SRGAP2	0.0112443704064692	0
SHPRH	0.0114857296196827	0
MED8	0.0115484610798525	0
CDC25C	0.0119133728139358	0
MED13	0.0121119574195768	0
MED6	0.0124483614573489	-1
SNX8	0.012832167451201	0
MED21	0.0130912212053803	0
SIRT1	0.0132989059497176	0
ANGPTL4	0.0133874939968845	0
HIPK2	0.0136419429189565	0
PPP2R3C	0.013743825972827	-1
SP100	0.0138698452508465	0
BRCA2	0.0138850824267174	0
MED14	0.0143888301129045	0
JAG1	0.0145189601237217	0
MAP9	0.0147679303638885	-1
SERTAD1	0.0151036074326461	0
RICTOR	0.015108427299102	0
TP53BP1	0.015382600228562	0
POLDIP2	0.0153891099455797	0
HR	0.015395255246873	0
CDC25A	0.0153994576499682	0
MED19	0.0157870900395101	0
SRGAP1	0.0159147938867035	0
CCNC	0.0169041208330322	0
ANKLE2	0.0175273030121108	0
IFNG	0.0180584878664342	0
NHSL1	0.0181177124763378	0
RBMX	0.018490142566372	1
PRR14L	0.0186632626249295	0
HMSD	0.0188147772350671	0
SMURF1	0.0190599516791888	0
AGBL2	0.0191465921870545	0
MAX	0.0192559769868376	1
CHEK1	0.0196065062726233	0
NANS	0.0197308305146314	0
TCHH	0.0198067352387693	0
HUNK	0.0199382410996162	0
SFN	0.020079240676908	0
PML	0.0202618185653132	0
INTS4	0.0202662102930353	0
CCNA1	0.0209025449822157	0
RAD51	0.0209041192867008	0
CDK7	0.0214097609002364	0
BID	0.0216749608292271	0
CASP6	0.021793892173235	0
MRPS28	0.0221760056074586	0
PSIP1	0.0223940814817324	0
MYBBP1A	0.0224808077476632	0
CCNB2	0.0224943288872938	0
STK25	0.0225103603294846	0
ANP32B	0.0225759168907395	-1
RORC	0.0226075912618043	0
YWHAQ	0.022767700349954	-1
TBCCD1	0.0228260276336427	-1
CHEK2	0.0236913528264861	0
PTPN14	0.0238583291358556	0
TNPO3	0.024510131920931	0
CCNE2	0.0245511342117431	0
PPP2R5A	0.0246589645784933	0
DUSP26	0.0249637502732318	-1
PRKDC	0.0258343007322841	0
MRPL24	0.0260409613171781	0
GRIN2D	0.0264662573784785	0
SERPINB8	0.0264995057007398	0
ZNF510	0.0268214870237956	-1
SERPINB7	0.0278123878292816	0
CHAF1A	0.0280766271989405	0
SERPINI1	0.0282253348792936	0
TBC1D9B	0.0283562848150207	0
SMURF2	0.0285303620358575	0
GRB2	0.029188193573823	0
JMJD6	0.0304172220933266	0
DHRS4	0.0306460856960135	0
SERPINB1	0.0308839362347503	-1
SERTAD4	0.0310680698341333	0
MARK2	0.0311800636301819	0
RARA	0.0327097132984104	0
SKP2	0.0329650818240936	0
PPP4R1	0.0339121090180384	0
MAGI2	0.0342299797887637	0
PPP2R5C	0.0344949025245087	0
AIMP2	0.0359372581793813	0
KLHL15	0.0360143476415694	0
SOGA1	0.0372132337011588	0
DNAJB1	0.0373240868557913	0
MRPS5	0.0378363302762542	0
WNT4	0.0378565194962193	0
NPNT	0.0379731922848118	0
ATM	0.0381898621681302	0
TGFB3	0.0385965414546769	0
PDCD10	0.0388393365788794	0
INTS9	0.0390597963229079	0
ZRANB1	0.0400257512915018	0
PPP2R5E	0.0404951134421798	0
PACSIN1	0.0410876961324517	0
NFE2L2	0.0414532912480228	1
MRPS25	0.0441363225850908	0
SERPINB6	0.0450275159339948	0
CTTNBP2	0.0460800048879937	0
FAN1	0.0465867672849127	0
TGFB2	0.0469168701359262	0
TNFRSF1B	0.0472620816211134	0
CTTNBP2NL	0.0475979554528517	0
MED4	0.0480099414906195	0
CXCL1	0.0497193233258861	0
TOP1MT	0.0499513676736257	0
FBXW10	0.050090590281503	0
CEP350	0.0503148623366953	0
PPP2R1A	0.0511982092249974	1
MID1	0.0522286172168459	0
PPP2R2A	0.0534942614607269	-1
NKD1	0.0545254929669009	0
MROH1	0.0547909544553235	0
INTS5	0.0548388519365229	0
MRPS14	0.055103940501984	0
PRDX2	0.0553581612843546	0
SMTN	0.0557562611629362	0
GLOD4	0.0559661212922287	-1
PEX1	0.0564986973991293	0
HSF2	0.0566639740422864	0
MAGI3	0.0567413876830711	0
PLK1	0.0571267732130092	0
CCNB1	0.0579749314547375	0
MAPKAPK3	0.0593480232750298	-1
MARK4	0.0603729755532022	0
SMAD3	0.0605751410611803	0
CCNDBP1	0.0614309368422368	0
SPOP	0.0616594257343971	1
PPFIA2	0.0628207615851916	0
NFE2L3	0.0631846588301725	0
PARP1	0.0634370894911216	0
LAMC1	0.0639467837967959	0
PCNA	0.0642714506048426	0
UGGT1	0.0644677998775212	0
TGFB1	0.0647017204226282	0
CASP5	0.0652096425632292	0
RPA1	0.0655018142376086	0
FECH	0.0656368451088399	0
RAB7A	0.0664472165455882	-1
ESPL1	0.0666367278233354	0
FBXW4	0.0668698740856462	0
ANAPC10	0.0669450795930353	0
INTS3	0.067041040038744	0
RBM7	0.0671551833668218	0
SPRY2	0.0679355978422218	0
CLCN6	0.0680577450100044	0
PPFIA1	0.0681859398790616	0
TMEFF1	0.0687705860613733	0
PRR14	0.0691535764103728	0
PPME1	0.0695829874245295	0
LPP	0.0712557044332228	0
RPN2	0.0712809440817462	0
LAMA1	0.0714633174788567	0
PPP2R5D	0.071681688229632	0
MAST3	0.0722779328981621	0
CHUK	0.0729919919244547	0
RAB18	0.073052230371276	0
NPDC1	0.0731278165241468	0
UHRF2	0.0732681060721706	0
CREB3L4	0.075674539703422	0
RPN1	0.0763695553047715	0
INTS1	0.0769998511618435	0
CREB3	0.078554638197866	0
GLIS2	0.0786309143757187	0
