gene	p-value	label	index
MAP3K3	2.566024672577812e-09	0	5716
MET	2.7514966569761237e-09	0	5894
USP7	3.3728692336862752e-09	0	11142
NOS3	4.2942027695901445e-09	0	6688
MAX	4.881525258610326e-09	0	5778
PPP3CA	5.919487240685438e-09	0	7815
PABPC1	7.435723944363083e-09	0	7022
FAS	7.978249869511711e-09	0	3441
PDPK1	8.655881448039439e-09	0	7273
NOS2	8.856143947053772e-09	0	6687
TRAF2	9.25827300956822e-09	0	10627
SOD1	9.308023531279e-09	0	9603
MAP2K2	9.603332315286175e-09	0	5703
CDK5	1.1928015781265818e-08	0	1720
TNFRSF1B	1.441177031445954e-08	0	10522
ARRB1	1.44538715036649e-08	0	729
MAP2K7	1.5387723850589178e-08	0	5708
APOA1	1.6421292837127813e-08	0	564
YWHAH	1.8587929586314785e-08	0	11436
MAP2K3	2.052694956751662e-08	0	5704
PPP3CC	2.108301238655376e-08	0	7817
HDAC5	2.2951180905916563e-08	0	4326
ATR	2.3493742423774973e-08	0	886
EIF2AK2	2.399048213043088e-08	-1	3021
INPPL1	2.6966443652141814e-08	0	4790
WNK1	3.8094323455378264e-08	0	11337
POLR1B	4.276964404690134e-08	0	7677
MKNK1	4.6001986359268203e-08	0	5984
AXIN1	5.2037621967905833e-08	0	911
MAP4K4	6.215397316698321e-08	0	5727
ACTN2	6.766639292650519e-08	0	148
MED1	7.313833777333885e-08	0	5848
STAT3	7.371434132927854e-08	0	9843
HNF1A	8.049976557391909e-08	0	4446
E2F1	8.369202523589419e-08	0	2921
SYK	8.464742765528392e-08	0	9969
CSNK1G3	8.936054574133106e-08	0	2298
CDK4	9.031372607051405e-08	0	1719
MAPKAPK2	9.563683578648725e-08	0	5746
MKNK2	9.634534724045605e-08	0	5985
CTTN	9.767509118439013e-08	0	2351
CAPN1	9.870611178783005e-08	0	1378
CCT7	1.131836495383282e-07	0	1585
PTK2B	1.1520633909450285e-07	0	8062
FTL	1.1792631435219778e-07	0	3732
STAT5A	1.3253183160434669e-07	0	9845
CCND1	1.326808153526066e-07	0	1551
CDK2	1.4626247580368105e-07	0	1714
CBL	1.752018932230394e-07	0	1436
MAPKAPK5	1.8610021404263333e-07	0	5748
ETS1	2.2072194979519698e-07	0	3238
ITK	2.38812569852235e-07	0	4899
ARNT	2.822224143800066e-07	0	717
BTK	2.866532361138744e-07	0	1147
PTPN6	3.095213376598568e-07	0	8079
NCOR2	3.22051692378098e-07	0	6449
CD40	3.5017744070203944e-07	0	1626
CDK6	3.7856598607583764e-07	0	1724
RALA	4.418381937726031e-07	0	8246
CCNB1	4.664152769521593e-07	0	1548
CALR	4.851879974070856e-07	0	1353
MAP3K11	5.393434733463142e-07	0	5711
NFATC2	5.437501773392734e-07	0	6549
HIF1A	5.786437563555375e-07	0	4390
PTEN	6.28484629663047e-07	1	8042
HCK	6.682826465423596e-07	0	4315
NR0B2	6.784753016590335e-07	0	6732
SMAD5	6.798138435097303e-07	-1	9476
PPARA	7.449895820754746e-07	0	7733
WDR5	7.50119515597471e-07	-1	11299
VCL	7.537264693891855e-07	0	11181
MRPL11	8.092483403069848e-07	0	6111
GNAQ	8.409836086483369e-07	0	4020
BCL2	8.411311911900518e-07	0	999
CD3G	9.059070196084728e-07	0	1625
NFATC1	9.102928122156712e-07	0	6548
DMD	1.078282939331782e-06	0	2703
MYD88	1.096975758539271e-06	0	6290
GNAS	1.129682052862325e-06	0	4021
ERBB2	1.1609102848474787e-06	0	3188
RPS20	1.1844128160741772e-06	0	8681
MAP3K8	1.3043969975800869e-06	0	5721
BAD	1.3502495122602454e-06	0	949
MAP4K2	1.4376882679069e-06	0	5725
CAV1	1.460963568063983e-06	0	1431
RAP1B	1.5204928107037002e-06	0	8268
DVL1	1.6189112690570383e-06	0	2899
PLA2G4A	1.7712327571345986e-06	0	7519
CARM1	1.8121709822972048e-06	0	1404
RPS6KB2	1.8297810590293608e-06	-1	8695
CAPNS1	1.9739984775130343e-06	0	1391
MAP4K1	2.044334735877111e-06	0	5724
IRS1	2.056867082561876e-06	0	4850
MAPK7	2.0942781728118506e-06	0	5739
CASP9	2.1047007647602093e-06	0	1420
SRC	2.1278938404166844e-06	0	9738
CRKL	2.375476308240672e-06	0	2260
MAP3K2	2.544205661925868e-06	0	5715
ACTN1	2.874783528714387e-06	0	147
PDGFRB	2.996142100306285e-06	0	7252
CD79A	3.2944573679129715e-06	0	1640
CFLAR	3.8659598093568034e-06	0	1826
RPS6KA5	3.9168775322735145e-06	0	8692
STAT5B	3.959808955740159e-06	0	9846
RALBP1	3.9612982707261575e-06	0	8247
JAK1	4.7268138082287644e-06	0	4924
CDK8	4.837515810507826e-06	0	1726
CDKN1B	5.154714623051977e-06	0	1733
NR1H3	5.366779877744608e-06	0	6736
LAT	5.42889367976143e-06	0	5345
AP2M1	5.871143341693985e-06	0	529
PGR	5.913116648353743e-06	0	7361
MAP4K3	5.925158668483633e-06	0	5726
CCT4	6.009471877060595e-06	0	1581
TERF1	6.440203196353343e-06	0	10199
PHB	6.538736864506735e-06	0	7368
EIF2B3	6.643056737340381e-06	0	3026
MAP3K10	6.805220387530687e-06	0	5710
ETS2	6.950304117086018e-06	0	3239
WNT1	8.351371114413936e-06	0	11341
MAP2K5	8.408633291961157e-06	0	5706
F2	8.698696887429877e-06	0	3293
CD79B	8.754253041513515e-06	0	1641
ADCY1	8.874550810031124e-06	0	213
BAX	9.358951526274422e-06	0	970
MTOR	1.0333347470394884e-05	0	6240
VAV1	1.040678591024531e-05	0	11176
MAP3K6	1.1280878179151696e-05	0	5719
ROCK1	1.3075224981845446e-05	0	8610
PRKAR2A	1.3393603401428882e-05	0	7881
PRKCE	1.3401954194320751e-05	0	7885
INSR	1.3856127699209494e-05	0	4797
AGRN	1.6020830608505616e-05	0	283
NCOA1	1.7090531139617437e-05	0	6442
PRKAR1A	1.7183809815214715e-05	0	7879
NCF2	1.7883911244301395e-05	0	6432
NFATC4	1.91660891783936e-05	0	6552
WNK3	1.940345602529492e-05	0	11339
WASF1	2.0621246741975723e-05	0	11260
APAF1	2.5667826687405576e-05	0	543
MAP3K4	2.651800238803372e-05	0	5717
PI4KA	2.728773009396636e-05	0	7414
POLR1A	2.861070044560475e-05	0	7676
MAPK9	3.097053901607453e-05	0	5744
DIRAS3	3.130991081362198e-05	0	2666
MAPK4	3.139146356209681e-05	0	5738
CCNE1	3.477867631588476e-05	0	1555
RHEB	3.583770826439486e-05	0	8479
RPS6KA4	3.603859824248011e-05	0	8691
EGF	3.6530185144732605e-05	0	2996
MAP3K12	3.731351590642976e-05	0	5712
IL6	3.758500611802455e-05	0	4746
PRKAR2B	3.9350879259403554e-05	0	7882
PRNP	3.961345733052473e-05	0	7905
CAMK1	4.004280191204915e-05	0	1356
PRKAR1B	4.018239246754095e-05	0	7880
CUL1	4.218691444410724e-05	0	2357
GAB1	4.546337395629682e-05	0	3776
GBF1	4.5895056460511166e-05	0	3855
MAP3K9	4.629592233752482e-05	0	5722
BCAR1	4.768966669534005e-05	0	986
MAP3K1	4.879033850914343e-05	0	5709
DUSP1	5.083094909932329e-05	0	2879
FZD1	5.137648413104617e-05	0	3758
PRKCD	5.180234099045811e-05	0	7884
LIMK1	5.30788476639617e-05	0	5425
GRIN2B	5.418351549860387e-05	0	4182
CHEK1	5.539754861206806e-05	0	1857
RAC1	5.570095602560655e-05	0	8216
PRKACB	5.822352453773552e-05	0	7875
DNAJA3	6.124269900451071e-05	0	2730
ARAF	6.425622799568665e-05	0	604
EIF2S3	6.552235716885904e-05	0	3031
NFATC3	7.171464230085275e-05	0	6551
NEK2	7.18954836390115e-05	0	6517
HMMR	7.41095065669718e-05	0	4442
CDC25C	7.572657670578465e-05	0	1661
EIF3A	7.693718234566613e-05	0	3032
EIF2S2	8.576899915253287e-05	0	3030
LAMA4	8.686710075171499e-05	0	5316
PCBP1	8.727650398152357e-05	0	7130
XRCC6	8.796308709804194e-05	0	11398
FNTB	9.186001416961934e-05	0	3664
KHDRBS1	9.633107038011728e-05	0	5082
TFDP1	9.740083767442528e-05	0	10227
TYK2	9.867645146833327e-05	0	10930
SRF	9.881190882931598e-05	0	9746
SERPIND1	0.0001051008323427	-1	8997
WNK2	0.0001066942626156	0	11338
PI4KB	0.0001074113867385	-1	7415
TSC2	0.0001238856730014	0	10766
HMOX2	0.0001258647427824	0	4444
MAP3K13	0.000129978814546	0	5713
PDGFRA	0.0001299994283082	0	7251
RAP1A	0.0001315787502633	0	8267
ZYX	0.0001426784360568	0	11935
ERBB4	0.0001456742373503	0	3189
MAPKAPK3	0.0001472195478821	-1	5747
DNAJB6	0.0001507624968307	0	2739
MDH1	0.000152701956663	0	5833
ADAM17	0.0001771998465722	0	172
SLC7A1	0.0001783386838161	0	9424
ADAM15	0.000193148646412	0	171
EIF4A2	0.0001969908104196	0	3043
AGT	0.0002036136249147	0	284
DGKZ	0.000206921048298	0	2619
TLN1	0.000210979563363	0	10344
RASD2	0.000213262881694	0	8292
WASL	0.0002160463028354	0	11263
SCNN1G	0.0002353340187009	0	8881
EIF2S1	0.0002387744544947	0	3029
AP2A1	0.0002411859334859	0	526
CABIN1	0.0002683335353753	0	1305
UTRN	0.0002733833868001	0	11155
JUN	0.0002811234022269	0	4946
WNK4	0.0002871181708454	0	11340
MYH2	0.0002900640589546	0	6299
CREBBP	0.0003354940144317	0	2247
NKX2-5	0.0003695555940337	0	6618
GATA4	0.0003765985214434	0	3846
POLR1D	0.0004033170690866	0	7678
PRKCG	0.0004062842740599	0	7886
SERPINB5	0.0004069567930266	-1	8991
FOXA1	0.000409157070085	0	3671
IL2RG	0.0004102243909063	0	4738
PIK3R2	0.0004164592020357	0	7457
NPPA	0.0004322644395275	0	6716
ILK	0.0004439024857028	0	4754
FGF2	0.0004595079703843	0	3570
AIFM1	0.0005343021449172	0	303
CEP55	0.0005416696017313	0	1796
SLC9A3R1	0.000568165362099	0	9441
TBXAS1	0.0005774454624168	0	10131
KEAP1	0.0006030565780027	0	5079
KCNA3	0.0006063057755313	0	4975
XRCC5	0.0006293283493774	0	11397
EIF2B2	0.0006352342789725	0	3025
MRAS	0.0006843306115766	0	6096
FOS	0.0007177169123174	0	3667
SERPINB3	0.0007257370356043	0	8990
PI4K2B	0.0007490552702239	0	7413
GALNT12	0.0007506009762158	0	3812
FBXW11	0.0007544577767832	0	3512
EP300	0.0008090189700783	1	3143
BIRC5	0.0008614448285829	0	1054
EIF2AK3	0.0008883797928615	0	3022
CUL4A	0.0009206905444979	0	2360
GRB7	0.0009450681859679	0	4162
DUT	0.0009720322524552	0	2898
MED31	0.0009895256991732	-1	5867
TRIM24	0.0010093331955438	0	10681
PTPRB	0.0010101668691078	0	8083
GHR	0.001027413320435	0	3918
ITGB3	0.0010477439189206	0	4887
NGFR	0.001048758805647	0	6578
CAMK4	0.0010517709037104	0	1362
ARHGEF1	0.0010548665479819	0	653
TAF1	0.0010583066353743	0	10023
RPA1	0.0010641045685848	0	8623
ACOX1	0.0010843959925055	0	115
HSPA5	0.0010947447477741	0	4576
FGR	0.0010995364403569	0	3586
EIF4G2	0.0011058313183882	0	3049
PTGS2	0.0011113766636072	0	8057
PRKCQ	0.001125116908739	0	7888
KIT	0.0011257028887057	0	5152
SLC2A4	0.0011371496835223	0	9307
CHN1	0.0011822343393596	0	1882
MAPK14	0.0011854996407499	0	5734
VAV2	0.0011920682269053	0	11177
AR	0.001222574516478	0	603
NFE2L2	0.0012229815048344	1	6555
JAK3	0.0012621367497383	0	4925
NANS	0.0012632542326554	0	6388
SLC17A5	0.0012688575087204	0	9210
SHC1	0.0012831974451683	0	9101
FLT4	0.001292890597111	0	3635
CHUK	0.0013088626481977	0	1919
ELAVL1	0.0013501041696496	0	3059
FBXW7	0.0014213641261024	1	3516
RABGEF1	0.0014274541874171	0	8209
SERPINB13	0.0014457549478462	0	8989
CD28	0.0014557754437173	0	1611
MED21	0.0014713523533117	0	5860
SRA1	0.0014774604089925	0	9736
PRKCZ	0.001492989784309	0	7890
LAMA3	0.0015119904147463	0	5315
DNAJC27	0.0015463048354382	0	2754
FABP1	0.0016628133466329	0	3305
RARA	0.0016928126247741	0	8280
PLD1	0.0017574210225257	0	7546
GADD45GIP1	0.0018405387541365	0	3798
DPF2	0.0018408086774204	0	2805
EEF1G	0.0018552989780919	0	2971
NMI	0.0018870028854726	0	6647
PARP1	0.0019949233840887	0	7092
KCNA1	0.0020134441950098	0	4974
LAMA2	0.0020276483023056	0	5314
MAPK8	0.0020450443572311	0	5740
EIF4A1	0.0020589782271687	0	3042
RASSF2	0.0021112550491267	0	8309
SOCS3	0.0021708905783411	0	9598
RAB3D	0.0021776922281629	-1	8186
CXCR4	0.0021810766598462	0	2388
SPRY2	0.0023283567041214	0	9716
RASSF5	0.0023337316385676	0	8311
ARFIP2	0.0023415190286137	0	621
NSMAF	0.0024753830478736	0	6780
STX17	0.0024872145908839	0	9896
IFI35	0.0025010385174471	0	4646
BLNK	0.0025573980889358	0	1059
KAT2B	0.0025677460119053	-1	4957
DVL2	0.0025881824460078	0	2900
PAK3	0.0025958955453687	0	7054
GNA11	0.0026034600810286	0	4011
FHL2	0.0026123421141528	0	3590
CCNB2	0.0027331918625683	0	1549
GNA12	0.0028028811919444	0	4012
PAK1	0.0028128597694381	0	7051
EIF4G1	0.0028414859331547	0	3048
TPM4	0.0029861922565677	0	10604
YY1	0.0030342530295738	0	11439
NTRK3	0.0032194851862649	0	6813
IL18	0.0032887313755882	0	4719
CD19	0.0034123081771908	0	1594
CAMK1G	0.0034144878519579	0	1358
PAK4	0.003503737995018	0	7055
TICAM1	0.0036885987998422	0	10299
NTRK1	0.0038042647988954	0	6811
ATP6V0A2	0.0039083189923731	0	862
BPTF	0.0039418862843706	0	1097
HIPK2	0.0040218907646781	0	4398
GSK3A	0.0040724899000859	0	4211
KPNB1	0.0041969889661444	0	5236
MUSK	0.0044335831922407	0	6264
TP73	0.0044595963105976	0	10592
CCNA2	0.0045260477820127	-1	1547
EDN1	0.0045394096877187	0	2962
NRG1	0.0045894679065315	0	6761
EIF2B1	0.0047183484316881	0	3024
ATM	0.0048459009022411	0	830
TMOD1	0.0048581837991738	-1	10483
HSF4	0.0049646552159715	0	4563
CTCF	0.0050776574095033	0	2316
CDC5L	0.0051584157607325	0	1674
ARHGEF6	0.0052506178586985	0	671
CDK7	0.0054450076589039	0	1725
F2R	0.005476422291318	0	3294
MED14	0.0056743337107881	0	5854
MNAT1	0.0057088991337023	0	6034
TGIF1	0.0058977694974456	0	10250
CITED2	0.0059566384034933	0	1936
HDAC11	0.0059793014764597	-1	4323
SERPINE1	0.0060805157102699	-1	8998
DIAPH1	0.0062088660567905	0	2653
TP63	0.0062770706819068	0	10591
FOXO1	0.0066033409939495	0	3687
KRAS	0.0066076552982548	1	5238
ATF4	0.006619352633206	0	805
TRIO	0.0066662459459375	0	10721
WDR83	0.0067258696537287	0	11313
KPNA2	0.0069806695640104	0	5230
ACO1	0.0071645800025095	0	106
GCH1	0.0072887085713946	0	3865
ANGPTL4	0.0073617278290573	0	437
IL4R	0.0074688231706578	0	4743
AGTR1	0.007496544822791	0	286
MED4	0.0077211580926835	0	5868
GOLGA2	0.007929834973192	0	4046
TRIM25	0.0080807348681031	0	10682
ANXA1	0.008205290337361	0	505
GNA15	0.0082798247818079	0	4015
ITGB6	0.0083020003190569	0	4890
MCOLN1	0.0085183839624309	0	5821
FOXO4	0.0087776881659177	0	3689
LAMB1	0.0088847244799852	0	5318
SLC9A3R2	0.0090419574584498	0	9442
BPGM	0.009086671031936	0	1092
SMPD1	0.0091862827777038	0	9514
MED30	0.0092198425299512	0	5866
MCM7	0.0096447455401445	0	5816
DHFR	0.0096580665756273	0	2625
PMF1	0.0096949211587229	0	7612
TYMS	0.0097812478144839	0	10932
BID	0.0098518301340817	0	1049
APLP1	0.010006046604462	0	561
GNA13	0.0103122526092062	0	4013
CDC20	0.0104068758596863	0	1656
CAP1	0.0106335410631505	0	1375
IL6ST	0.0106872734022129	0	4748
CSF2RB	0.0107474682613521	0	2287
APPL1	0.0109051606997203	0	589
TNKS2	0.0109080855151016	-1	10539
GLMN	0.0109432779962013	-1	3977
AP3M1	0.0111707809370229	0	533
CD86	0.0112014084606081	0	1644
CASP6	0.0112177654631338	0	1417
FZR1	0.0112408269137624	-1	3768
AP1M1	0.0114327445798647	0	522
NPC1	0.0115713969629805	0	6703
FBP2	0.0119520310663178	0	3465
ENAH	0.0119706141971294	0	3116
BATF2	0.0120569101566282	0	968
LAMA1	0.0121779673140803	0	5313
AKT2	0.0123928387719329	0	345
DTNBP1	0.0124190730429527	0	2865
GGA1	0.0127200995973435	0	3906
PTPRH	0.0127874302260744	0	8088
AP3S1	0.0129479546852633	0	535
STRADA	0.0129924798350031	0	9883
PDK2	0.013238855300062	0	7263
GJA1	0.0133069969818902	0	3940
TNFRSF25	0.0133346036839488	0	10524
LAMC1	0.0134082563335059	0	5322
MAPT	0.0134521398097816	0	5752
TNKS	0.0135321585447562	0	10537
TOP2A	0.0135393768383211	0	10572
UXS1	0.0139513609362567	0	11158
HOXA7	0.0140628037368033	0	4486
SUMF1	0.0144312980656342	0	9930
XBP1	0.0147105480324958	0	11372
RYR2	0.0147643682892445	0	8780
TEK	0.0147888775366241	0	10191
MAL	0.0148662313745342	0	5673
DTL	0.0150150816678573	0	2862
UMPS	0.0151086606063573	0	11047
TNNT1	0.0151488572702123	0	10545
PFKP	0.0152701994302601	0	7338
SMPD2	0.0153402986974552	0	9515
SNAPIN	0.0156872139659168	0	9540
NGF	0.0157904460871128	0	6577
SKP2	0.0159580312135176	0	9165
ARSG	0.0160095005284368	0	739
USP2	0.0162438731368318	-1	11109
EEA1	0.0165640372684471	0	2966
PEBP1	0.016685643151866	0	7294
FOXO3	0.0168181792198317	0	3688
AP1G1	0.0169473806830838	0	520
PPM1A	0.0172914568803291	0	7760
ADAP1	0.0173007447935921	-1	203
KSR2	0.0173258504148943	0	5295
GIT2	0.0180757902672507	-1	3939
SERPINE2	0.0182407023128929	-1	8999
TIAL1	0.0183588878554535	0	10297
MCM2	0.0185369632391851	0	5810
RBL1	0.0188119678885861	0	8325
SREBF1	0.0189031159105271	0	9743
PFKM	0.0191641783720534	0	7337
DOCK1	0.0198801402693925	0	2780
GMNN	0.0199449374381335	0	4006
CHRM1	0.0202659984354	0	1892
IFNAR1	0.0202746961614816	0	4655
RIN1	0.0202927813780737	-1	8509
TERT	0.0202964650128373	0	10201
CEP350	0.0208460703480758	0	1793
SPRY1	0.0210379268265607	0	9715
NEDD9	0.0214104144209661	0	6507
ARHGAP5	0.0214614388592748	0	648
EIF4G3	0.0216695210375172	0	3050
GORASP2	0.0218011758582062	-1	4061
NFKBIB	0.0218015062203031	0	6563
IGFBP3	0.0224395452009886	0	4683
TOP1	0.0226097613482951	0	10570
POLA2	0.0229509590674577	-1	7657
SGK1	0.0230881896687787	0	9057
KIF3A	0.0231690216770723	0	5132
PELP1	0.0234550699840817	0	7302
AP3B2	0.0235711863656739	0	532
NDE1	0.0236341258507416	0	6455
ARF1	0.0238817366820052	0	612
CLINT1	0.0243776915798756	0	2000
CALCOCO1	0.0244028446555354	-1	1343
RBL2	0.0246214173366181	0	8326
MED8	0.0247064818781606	0	5870
ARHGAP9	0.0247922533644298	0	650
BLVRA	0.0248254404370232	0	1063
CRYZ	0.0249820173535034	0	2279
HAND1	0.0257215290110098	0	4282
HGF	0.0260907292961121	0	4375
NRG2	0.026161458877131	0	6762
NRG3	0.0264755591483425	0	6763
CLTC	0.0265812753137538	0	2022
CTSE	0.0272533246203924	0	2341
HNRNPC	0.0280067638870562	0	4456
MED16	0.028237978423683	0	5856
HAND2	0.0285790844429712	0	4283
IRS4	0.0291611843842667	0	4851
APLP2	0.0291702730859884	0	562
POLQ	0.0292491029926831	0	7675
KAT7	0.0293020668847374	0	4961
CENPE	0.0294072245054795	0	1768
MS4A2	0.0294912695152642	0	6176
TPP1	0.0294995350841805	0	10607
MED13	0.0297028166134107	0	5852
MED27	0.0299212780063928	0	5865
COL8A1	0.0299651024200062	0	2135
EIF1AX	0.0300075827891317	0	3018
AP4M1	0.0301359342733143	0	538
DDB2	0.0301995029420186	0	2531
AP4B1	0.030412402968332	0	536
UBTF	0.0307478830916956	0	11005
GRK5	0.0307613847996503	0	4190
RPA4	0.0311505217884	0	8625
PDE3B	0.0312391482039087	0	7235
CCNA1	0.0313560884168843	0	1546
QDPR	0.0322463683707372	0	8135
PIK3CD	0.0324468077135728	0	7453
CAT	0.0325272256564179	0	1425
SNX2	0.0326759220940229	0	9582
STAT6	0.0328206170612611	0	9847
NOX1	0.0331186122774743	0	6695
DNAJB1	0.0335734328371186	0	2732
HBEGF	0.0336801573914	0	4307
METAP2	0.0339439339920946	0	5897
AP3B1	0.0342010359829031	0	531
MED6	0.0345118655963553	-1	5869
CDC23	0.0345502969970354	0	1658
MCM4	0.0347805064341636	0	5813
SORBS2	0.0353463955123001	0	9608
MCM5	0.0356505551486033	0	5814
NAPSA	0.0356815096868599	-1	6397
CDC34	0.0361620139358924	0	1663
COPS7A	0.0364404304061912	0	2164
CSF3R	0.0368995966829984	0	2289
MED10	0.0369894424155429	0	5849
PRDX1	0.0373106383688972	0	7847
EGR1	0.0374699080924773	0	3003
PDE2A	0.037563267815177	0	7233
SEC61B	0.037787769161248	0	8935
PFKL	0.0387874981294034	0	7336
TBX2	0.0394165663206558	0	10123
AP1M2	0.0396227520714803	0	523
SMARCA5	0.0399677373789959	0	9483
AP4E1	0.0401203091211624	0	537
LAMP3	0.0401393491190764	-1	5327
DCLRE1C	0.0404978118990525	0	2508
AP1G2	0.0405122948633576	0	521
CCNC	0.0410228317508186	0	1550
AP3M2	0.0417338577959146	0	534
SRR	0.0418539816074881	0	9762
AKT3	0.0422155852094494	0	346
TWIST1	0.0423162189217435	0	10911
PFKFB1	0.0423287935982508	0	7333
PSAP	0.0425448158247132	0	7970
PPA1	0.0429803479700086	-1	7730
MCM6	0.0431429544654112	0	5815
ERF	0.0435959022386512	0	3199
MED23	0.0436268425856392	0	5862
MCL1	0.0439271799195971	0	5808
MYB	0.0439927541299627	0	6278
CHN2	0.0443983303732616	0	1883
ACP2	0.0444725509496156	0	120
MED13L	0.04613105186479	0	5853
EPB42	0.0462226076327771	0	3151
MCM3	0.0463678159792025	0	5811
CDT1	0.0478323231626317	0	1747
PIP4K2A	0.048203343632309	0	7469
CDC6	0.0483678692585436	0	1675
SNX5	0.0489710184919342	0	9592
CREB3L1	0.0490662730825326	0	2242
SOAT2	0.0493937673358649	0	9596
MED15	0.0494162613491588	0	5855
MITF	0.049426232192101	0	5980
KIAA1549	0.0508463560487918	0	5103
FHL3	0.0510224538248732	0	3591
PTPN7	0.0512894867827407	0	8080
AP1S1	0.0515184152717417	0	524
PKN2	0.0515356444263329	0	7505
AP1S3	0.0518666217159831	0	525
IKZF3	0.0525509472346478	0	4700
PPARGC1B	0.0536986767513359	0	7736
CIAO1	0.0547287707876525	0	1921
RAP1GDS1	0.0553685910167337	0	8270
AP4S1	0.0554560997983214	0	539
EPSTI1	0.0554919455401966	0	3183
MED12	0.055912120666115	0	5850
HEY1	0.05650735918017	0	4369
RAPSN	0.0574433668780246	0	8279
PDE3A	0.0576562745100464	0	7234
RASL10B	0.0578799856843128	0	8304
CDK3	0.0580177214360931	0	1718
HNRNPA0	0.058446170766534	-1	4451
GFPT1	0.0586684152294003	0	3902
CREB3	0.0593563777670273	0	2241
HMOX1	0.0608825729630999	0	4443
DUSP4	0.0615065698844412	0	2892
BTG1	0.0615512960792754	0	1144
MRC2	0.0621551847944034	0	6097
CPD	0.0621911152859193	0	2200
RANBP10	0.0623563917814317	0	8258
PIK3CB	0.0626460498620396	0	7452
EFTUD2	0.0627056540246421	0	2995
THEM4	0.0627145471099999	-1	10275
MPRIP	0.0628183175912756	0	6087
NAGPA	0.0648536902978282	0	6383
DGCR8	0.0649998886601913	0	2611
ITPR3	0.0659793831922727	0	4911
PIK3R3	0.0660749677911764	0	7458
DNASE2	0.0664667498914653	0	2766
SERPINB1	0.066472339467278	-1	8988
DHPS	0.0683315485514667	0	2627
LAPTM5	0.068513260630288	0	5336
DNASE2B	0.0696750637803803	0	2767
POLA1	0.0697165837195627	0	7656
BDKRB2	0.0698213543724731	0	1020
IL7	0.0701171560635286	0	4749
FBP1	0.0704119183472961	0	3464
PTPN5	0.071150810027607	0	8078
NCOA4	0.0712875430123761	0	6445
PRIM1	0.0716978611539147	0	7868
DUSP9	0.0719074335532444	0	2897
CARD11	0.0721669132471705	0	1399
