gene	p-value	label	index
HOXD8	0.0159075067040122	0	4507
GCLM	0.0159927162421121	0	3867
MAP3K15	0.0159944258925137	0	5714
NXPE3	0.0160029322881562	-1	6884
CRABP2	0.0161602230440976	0	2236
LIMCH1	0.0162217518623043	0	5424
RB1	0.0164692642531593	1	8315
FMR1	0.01651526242152	0	3649
ACD	0.0165175421090017	0	96
DNAJC9	0.0167052527824945	0	2761
HIRA	0.0169542263556286	0	4401
EIF4B	0.0170219999652473	0	3044
DCHS1	0.0172373913843409	0	2502
SERTAD2	0.0173519312612694	0	9005
AMMECR1	0.0175801400162504	0	409
SERPINB9	0.0176170868075703	-1	8995
C1orf87	0.0176799234877179	0	1231
TCF12	0.0181155798490265	0	10145
RPL10A	0.0182122740233118	0	8636
RPLP2	0.0182786352698849	0	8662
HYOU1	0.0182990353629777	0	4616
PIK3CA	0.0183525765143589	1	7451
HSPB11	0.0183929143001017	-1	4581
SRPRB	0.0185894150475873	0	9759
CSTA	0.0186585416757562	0	2308
MDK	0.0187458381372596	0	5836
SWAP70	0.0188122435775404	0	9958
ARMC8	0.0188299479077595	0	710
FBXW12	0.0188730171328492	0	3513
SNX22	0.0190773078857904	-1	9584
MRPL11	0.0190959738192988	0	6111
AP2M1	0.0191149090015598	0	529
TP53	0.0192013294235587	1	10585
SNX29	0.0192061770503099	0	9586
PRKRA	0.0194530026258483	0	7895
ZNF135	0.0197355468749318	0	11605
AMHR2	0.0200188356827893	0	405
TOX3	0.0202105554691123	0	10583
ELOVL6	0.0202942259186196	0	3084
CHIA	0.020454016677786	0	1865
NUDT13	0.0204838065903787	-1	6829
TFCP2	0.02063182070594	0	10225
PRKG2	0.020646098365777	0	7894
TIMM44	0.0207186851730786	0	10318
FBXO32	0.0207844569765107	0	3495
NAGPA	0.0208174028231098	0	6383
RBM48	0.0208554705365285	-1	8354
ABCF2	0.021323104063551	0	43
ACOT13	0.0213990160886533	0	111
PRMT3	0.0216375674996153	-1	7900
ERCC8	0.021811360894341	0	3197
SLC25A33	0.0219740340143707	0	9267
PRIM1	0.0220284645337653	0	7868
LYPLAL1	0.0223130212914712	0	5621
COL6A6	0.0223182231721039	0	2133
FAM83B	0.0224569326039013	0	3409
TNPO3	0.0224804001090754	0	10550
B4GALNT3	0.0224951849424162	0	936
DDR2	0.0225160305623391	0	2537
PICALM	0.0227031310416244	0	7421
ALS2	0.022801125777743	0	393
TRIM5	0.0230279708789695	0	10700
STAG2	0.0230299025653801	0	9823
PAX2	0.0230660464137477	0	7113
PLEKHG3	0.0231560450440617	0	7567
UBE2V2	0.023207378523653	0	10977
CCDC138	0.0232097879845019	0	1473
RALGAPA2	0.0235534829476392	-1	8249
SCYL1	0.023570244680881	0	8892
BHMT2	0.0235759172012823	0	1046
CCDC71	0.0237094155298408	0	1508
ARID3C	0.0237676093710709	-1	678
SLC11A2	0.0237800360646457	0	9181
RHOT2	0.0238649086259605	0	8493
PINK1	0.0238853600358665	0	7467
IDUA	0.0239992122029493	0	4639
BTBD1	0.0242742033129577	-1	1132
ANTXR1	0.0244900136563952	0	503
SLC25A51	0.0246567359802494	-1	9279
TRIM23	0.0246750565039898	0	10680
LARP1B	0.0248526991470399	0	5338
TXNRD2	0.0248653645719904	0	10929
MEF2A	0.0251362667650175	0	5871
PKP1	0.0253455206026451	0	7509
TFAP4	0.0253621372031948	0	10222
LMAN1L	0.025501418180091	0	5449
APLF	0.0258208443828425	-1	558
CETN2	0.0258470944060862	0	1822
HOXB9	0.0258654821927235	0	4495
NGEF	0.025911801811001	0	6576
RPL17-C18orf32	0.0259761943524729	0	8639
LRCH2	0.0261886352531602	0	5496
VPS13B	0.0262097214450942	0	11211
HMGB2	0.0262906827020775	0	4432
SLC25A3	0.0263286598073565	0	9263
DHX29	0.0263302403123788	0	2638
BOC	0.0265060124255317	0	1086
WSB2	0.026564633639366	0	11360
SERPINB1	0.0266429134888683	-1	8988
IPO7	0.0267812302950999	0	4817
DSP	0.0269480291286007	0	2858
MEIS2	0.0269850179604616	0	5882
SLC25A27	0.0271596418185734	0	9261
MDM4	0.027166698260595	0	5839
CLIP3	0.0272023212605924	0	2003
RSAD1	0.0272376518619024	-1	8725
HORMAD2	0.0273477531887931	-1	4479
DRD4	0.0273595912245811	0	2838
TH	0.027408084531557	0	10259
MEF2D	0.0274095232058703	0	5873
KCNK1	0.0274906284012692	0	5018
HMGXB3	0.0275195668435813	0	4440
SLC1A7	0.0276248173114784	0	9221
PI4KA	0.0276503691380863	0	7414
BCL7B	0.0276524212871875	0	1008
PLA2G4D	0.0277518673379484	0	7521
PCSK2	0.0279942384849462	0	7204
PBRM1	0.0281834830274771	0	7123
CENPE	0.0282117210671446	0	1768
SEC14L5	0.0284704427429209	0	8921
SPICE1	0.02852162958626	0	9683
PSMA2	0.0286191557145788	0	7983
TXN2	0.0286634208025626	0	10918
IFFO1	0.0287123994161268	0	4643
RPS21	0.0287729664301188	0	8682
CCHCR1	0.0289036507935612	0	1526
KCNAB2	0.0296201236030901	0	4980
ATG16L1	0.0297804492225325	0	814
BET1	0.0298534438155477	0	1033
RPS6	0.0298742867081475	0	8689
SEC16B	0.0302319941360165	0	8923
PIP	0.0304855799465709	0	7468
TFAP2A	0.0305227313479628	0	10218
MBTPS1	0.0308314941259254	0	5797
SPRTN	0.030958989811407	0	9714
CPSF3	0.030984885850981	-1	2220
TNFRSF10B	0.0310339731809501	0	10514
ACTG1	0.0310620199283637	0	142
MYO10	0.0311064312991728	0	6321
RPL7	0.0311433546040059	0	8659
ANGEL1	0.0311906245643956	0	429
POLA1	0.031521600482902	0	7656
DSG3	0.0315892385719817	0	2855
TFAP2B	0.0317262535181944	0	10219
NAA20	0.0320182351278155	-1	6362
DNAJB13	0.0321603756795044	0	2734
SLC25A46	0.0323279337191303	0	9277
JARID2	0.0325254208493981	-1	4930
MAGEF1	0.0325458298002971	0	5663
MST1R	0.0325981748654306	0	6199
BRD9	0.0329239638077801	0	1106
DIO2	0.0330771337037236	0	2659
WWOX	0.0332721371178594	0	11367
ERAP1	0.0332759893665274	0	3186
GUSB	0.0332927445958865	0	4261
CPVL	0.0333430723897496	0	2228
TIMP3	0.033412341130158	0	10324
KCNJ4	0.0335119679597554	0	5014
EARS2	0.0335748641818854	0	2933
ZCCHC3	0.0336261782873831	0	11505
USP2	0.0336657729014818	-1	11109
KPNA7	0.033724385284151	0	5235
HAUS3	0.0337611358081635	0	4297
KCNJ2	0.0338255653525869	0	5012
SCIN	0.0338380728952327	0	8864
SLCO1C1	0.0342307451271072	0	9450
UBE2E1	0.0342491649902638	0	10963
TBKBP1	0.0342594746002066	0	10112
SLC25A19	0.0342953059373573	0	9253
SLC25A53	0.0343560727271114	0	9280
VEZT	0.0343740042285075	-1	11192
MAP1LC3C	0.034539935187956	-1	5699
AHCYL2	0.0346568451320998	0	292
MTCH1	0.0351298943324132	0	6210
NPRL2	0.0351789608384953	-1	6719
COX15	0.0352592447426495	0	2186
DYNC2H1	0.0356260918713212	0	2909
TJP1	0.035661815306346	0	10330
GGT7	0.0359932348012147	0	3915
DUT	0.0360233606700676	0	2898
WDR6	0.0362877092671528	0	11304
CASP8	0.0363624211315912	0	1419
AKR1A1	0.036412222790181	0	336
GRHPR	0.0364476239515832	0	4168
PGF	0.0365139757208191	0	7351
PPIE	0.0365367172960929	0	7752
DPF3	0.0368521582714501	0	2806
CHSY3	0.0368972804494296	0	1916
WDR46	0.0369707773548098	0	11295
KLHL12	0.0370185387990439	0	5177
TMPRSS11A	0.0370499628351243	0	10489
ARHGAP26	0.0371261392526734	0	637
PDE3A	0.0372225229333532	0	7234
CTSC	0.0372691390664579	0	2340
UBASH3B	0.0374358289907803	0	10956
UCHL5	0.0374904047574335	0	11015
MRI1	0.0376252568736777	0	6104
PLA2G2F	0.0376653489069247	0	7517
ERI1	0.0377389138678864	-1	3204
TTF2	0.0377608635923971	0	10854
CITED2	0.0378319222820188	0	1936
MED31	0.0379786005620162	-1	5867
CCT7	0.0381317845984184	0	1585
CDON	0.0381382694885372	0	1739
LMX1B	0.0381617551671673	0	5467
PRKCI	0.0382620491190497	0	7887
NCOA2	0.0384565670043306	0	6443
PATZ1	0.0386185237963105	0	7110
RALGPS2	0.0388380666517909	0	8253
PSMD13	0.0389112475694036	0	8006
HSPA6	0.0389183589260019	0	4577
DIAPH3	0.0389861161191734	0	2655
SPATA13	0.0390149066535513	0	9650
BUB1	0.0390678064597388	0	1159
ZRANB1	0.0390780694310394	0	11904
PRR11	0.0390795996323099	0	7935
SH3PXD2A	0.0392627891218606	-1	9092
GAP43	0.0392641096938828	0	3830
EXOC4	0.0393811171957783	0	3264
BLVRA	0.0394566094171503	0	1063
ABHD13	0.039565118126091	0	53
ATG13	0.0399593637026721	0	812
GOLGA2	0.0400319009463765	0	4046
MED1	0.0403025936578814	0	5848
FECH	0.0403071560130528	0	3542
FAM83H	0.0405906920140661	0	3414
EGR1	0.0406612094021135	0	3003
CDK16	0.040671395091265	0	1710
ETV1	0.0407521665638028	0	3240
AHCYL1	0.0412219203457683	0	291
DSE	0.0414045301558549	0	2851
PLBD1	0.041548082825102	-1	7532
CHMP6	0.041558380965012	0	1881
DNASE2B	0.0420406272733611	0	2767
USP45	0.0421803744613067	0	11130
PPM1B	0.0422227796649151	0	7761
CHST7	0.0424179686784198	0	1912
GNG10	0.0425359541852953	0	4030
GDI1	0.0427787325904067	0	3881
HNRNPA0	0.0428710074570014	-1	4451
UBXN2A	0.0429145608705182	-1	11009
KCNK7	0.0429937861588629	0	5028
IQCB1	0.0432616427420513	0	4822
PPM1D	0.0434384467103639	0	7762
EHF	0.0434384637366076	0	3012
STAB2	0.0434830625567263	-1	9818
GABARAPL2	0.0435753261574411	0	3780
OSBPL5	0.0437505338662018	0	6969
EIF2S1	0.0438483143931623	0	3029
PSMA4	0.0441511300100581	0	7985
ANXA11	0.0441654166189773	0	506
ELOVL5	0.0442304532527135	0	3083
OTUB1	0.0444357571614014	0	6984
C1orf54	0.0444767143748402	0	1230
ARID5A	0.0445410920556058	0	681
KMT2D	0.0449720384863188	1	5224
CSAD	0.0449979158112922	0	2282
GLOD4	0.0450372210053212	-1	3978
GHRL	0.045198489231696	0	3919
HDDC2	0.0452314836585946	-1	4331
HMSD	0.045536585445704	0	4445
KCNK4	0.0456239594749501	0	5025
NLRP3	0.0457857498426653	1	6634
PTPN14	0.045886120325385	0	8072
ABLIM1	0.0460079278624061	-1	68
AEBP1	0.0460471199592597	0	250
GNPAT	0.0461532436124573	0	4037
RHOT1	0.0462006072978804	0	8492
BDNF	0.0462313256459877	0	1021
RPH3AL	0.0462819422160221	0	8634
CHPF	0.0464712008429743	0	1887
DNAJC13	0.0467241842436495	0	2745
HMOX1	0.0468166246094195	0	4443
EXOSC7	0.0468265186535276	0	3275
AGTR1	0.0468934353776852	0	286
HLA-G	0.0469352884444134	0	4418
LIPT1	0.0469640334537377	0	5444
WDR45B	0.0470290211428545	0	11294
TRIM65	0.0470858776550932	0	10712
CSGALNACT1	0.0471492623617648	0	2290
GPBP1L1	0.047223414630177	-1	4080
CALML5	0.0473158905833199	-1	1350
USP28	0.0473569043427676	0	11116
FBXO21	0.0474682130593622	0	3486
DIO3	0.0475054008422635	0	2660
LUC7L	0.0475166455884287	0	5597
PSMD7	0.04758309389018	0	8013
APBB1	0.0477837671121444	0	546
LOXL4	0.0477854717929629	0	5478
CDO1	0.0477868143411459	0	1738
KCNK17	0.0477879393251422	0	5022
POTEE	0.0478911046002391	0	7719
SET	0.0481590093101764	0	9013
FAM199X	0.0481679625299425	0	3378
CDH10	0.0481694361447179	1	1685
KCNJ12	0.048199872542454	0	5009
MCM4	0.0482374175987994	0	5813
SAAL1	0.0482441296311628	-1	8794
APEX1	0.0483606440849233	0	554
GNGT2	0.0483670430457118	0	4032
HSPH1	0.0484021041385688	0	4590
BLZF1	0.0484424524465766	-1	1065
TRADD	0.0487556933838652	0	10625
DKK4	0.048822814521787	0	2677
GUF1	0.0491573365837466	0	4258
CNNM2	0.0492037092821436	0	2058
WDR76	0.0492631087380864	0	11310
TGM2	0.0493560406200368	0	10253
RAD21	0.0494094109721165	0	8222
KCNK13	0.0494789425396618	0	5020
CALCOCO1	0.0495496016582651	-1	1343
DDHD1	0.0497942949762399	0	2533
APMAP	0.0499793043784052	0	563
ACTL6B	0.0502515380695946	0	145
FANCM	0.0503068852657018	0	3431
SUPT6H	0.0503074758751031	0	9940
ECSIT	0.0504396396903818	-1	2951
KCNK6	0.0504630183486942	0	5027
CHST11	0.0505676926555066	0	1905
EHBP1	0.0506287058117089	0	3006
NPAS3	0.0506325528329274	0	6701
BCAR1	0.0506705781678148	0	986
RPA2	0.0506825362079205	0	8624
BCAT2	0.0506843271095198	0	991
ENOPH1	0.0509000049178021	0	3125
PPA1	0.0510287378113145	-1	7730
CNNM4	0.0510412793429695	0	2060
RTCB	0.0511652535058886	0	8746
IGF2R	0.0512415225811984	0	4680
USP33	0.051581607603456	0	11120
SMG5	0.0519640330537044	0	9504
DHX30	0.0519750093461009	0	2639
ELOVL3	0.0519822126377542	0	3081
PLK2	0.0519875224821179	0	7582
ASNSD1	0.0523774880308856	0	778
AMIGO2	0.0523863229610809	0	407
